,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
17,es,False,1441208825319616513,@SrrWombat La semana que viene si no cogen ma inmunidad ninguno de ellos se ira Luca y cristina y frigenti se cargaran a todos y asi va a ser,[],[],['SrrWombat'],[],Mexico, SrrWombat La semana que viene si no cogen ma inmunidad ninguno de ellos se ira Luca y cristina y frigenti se cargaran a todos y asi va a ser,2021-09-24 01:00:00
18,es,False,1441208557261574144,"@mariofitzm Hasta noviembre la inmunidad,aún con un gran porcentaje de personas sin segunda dosis y con pocos testeos,seremos un país sin pandemia.",[],[],['mariofitzm'],[],Mexico, mariofitzm Hasta noviembre la inmunidad aún con un gran porcentaje de personas sin segunda dosis y con pocos testeos seremos un país sin pandemia ,2021-09-24 01:00:00
19,es,False,1441208554900369408,"@REvOnGO2 @papaorgulloso3 @Yosoycorra @JudgeTheZipper 2/3 las vacunas promueven la generación de anticuerpos contra varias formas o versiones de la proteína Spike, por eso siguen siendo efectivas contra variantes tan peligrosas como delta. Además usted pensara que la inmunidad natural es lo más obvio y sencillo, pero no es así",[],[],"['REvOnGO2', 'papaorgulloso3', 'Yosoycorra', 'JudgeTheZipper']",[],Mexico, REvOnGO2  papaorgulloso3  Yosoycorra  JudgeTheZipper 2 3 las vacunas promueven la generación de anticuerpos contra varias formas o versiones de la proteína Spike  por eso siguen siendo efectivas contra variantes tan peligrosas como delta  Además usted pensara que la inmunidad natural es lo más obvio y sencillo  pero no es así,2021-09-24 01:00:00
20,es,False,1441208440353918978,"@peru_pal @JackyMc10 Tu crees q la vacuna no te puedes enfermar y el vacunado CONTAGIAR? APOSTEMOS ALGO SACATE PRUEBA DE SANGRE Y TIENES LA INMUNIDAD Y DESPUES DE ESO HABLAMOS PERO NO SE OUEDE DISCRININAR A NADIE, SEGUIRAS VIVIENDO CON MIEDO Y SIENDO VACUNADO QUE FEO VIVIR ASI",[],[],"['peru_pal', 'JackyMc10']",[],Mexico, peru pal  JackyMc10 Tu crees q la vacuna no te puedes enfermar y el vacunado CONTAGIAR  APOSTEMOS ALGO SACATE PRUEBA DE SANGRE Y TIENES LA INMUNIDAD Y DESPUES DE ESO HABLAMOS PERO NO SE OUEDE DISCRININAR A NADIE  SEGUIRAS VIVIENDO CON MIEDO Y SIENDO VACUNADO QUE FEO VIVIR ASI,2021-09-24 01:00:00
21,es,False,1441208000513859596,"@REvOnGO2 @papaorgulloso3 @Yosoycorra @JudgeTheZipper La inmunidad natural de ninguna manera es mejor que la obtenida por vacunas, señor le invito a que vea estadísticas de personas que ya pasaron una 1er infección por covid y ahora se reinfectaron con delta y desgraciadamente fallecieron. Covid no es ninguna ""gripe extraña"" 1/2",[],[],"['REvOnGO2', 'papaorgulloso3', 'Yosoycorra', 'JudgeTheZipper']",[],Mexico, REvOnGO2  papaorgulloso3  Yosoycorra  JudgeTheZipper La inmunidad natural de ninguna manera es mejor que la obtenida por vacunas  señor le invito a que vea estadísticas de personas que ya pasaron una 1er infección por covid y ahora se reinfectaron con delta y desgraciadamente fallecieron  Covid no es ninguna  gripe extraña  1 2,2021-09-24 01:00:00
22,es,False,1441207968645615617,@Pichu1102013 @vemega10 @GOnestini El problema es que si son 3 saldrán nominados juntos y no habrá otro al que echar. Hoy hemos tenido suerte por la inmunidad pero la semana que viene puede que no. Además de que pretender echar al otro nominado siempre desde la tercera semana es insostenible,[],[],"['Pichu1102013', 'vemega10', 'GOnestini']",[],Mexico, Pichu1102013  vemega10  GOnestini El problema es que si son 3 saldrán nominados juntos y no habrá otro al que echar  Hoy hemos tenido suerte por la inmunidad pero la semana que viene puede que no  Además de que pretender echar al otro nominado siempre desde la tercera semana es insostenible,2021-09-24 01:00:00
23,es,False,1441207776248741889,"La vacuna anti-SARS-CoV-2 permitiría generar inmunidad comunitaria. Haciendo que la población disminuya probabilidades de contagio.
Así la propagación del virus es muy baja.
#VenezuelaDialogaPorLaPaz https://t.co/9Xo2oF2tYH",[],['VenezuelaDialogaPorLaPaz'],[],[],Mexico,La vacuna anti SARS CoV 2 permitiría generar inmunidad comunitaria  Haciendo que la población disminuya probabilidades de contagio Así la propagación del virus es muy baja  VenezuelaDialogaPorLaPaz https   t co 9Xo2oF2tYH,2021-09-24 01:00:00
24,es,False,1441207691989291018,@adrianvk94 Hay posibilidad de inmunidad y también pueden meter 9 puntazos a alguien. Que pacten,[],[],['adrianvk94'],[],Mexico, adrianvk94 Hay posibilidad de inmunidad y también pueden meter 9 puntazos a alguien  Que pacten,2021-09-24 01:00:00
25,es,False,1441207661354049544,@Patrici09686621 Veo personas sin tapabocas supongo que su nivel de inmunidad es de otro planeta. Esa misma gente que no tiene conciencia de lo mortal del virus. Tal fácil que es seguir las normas de bioseguridad. Ser responsable es tarea de todos.,[],[],['Patrici09686621'],[],Mexico, Patrici09686621 Veo personas sin tapabocas supongo que su nivel de inmunidad es de otro planeta  Esa misma gente que no tiene conciencia de lo mortal del virus  Tal fácil que es seguir las normas de bioseguridad  Ser responsable es tarea de todos ,2021-09-24 01:00:00
26,es,False,1441207553434664963,"@intellectmojo Que? Mami los terroristas de SL estaban  más vivos cuando confirmaron que maravi hizo atentados y encima donde murieron niños y civiles , El PJ sigue un proceso con maravi pero en estos momentos está en stand bike porque el es ministro y por serlo tiene inmunidad parlamentaria.",[],[],['intellectmojo'],[],Mexico, intellectmojo Que  Mami los terroristas de SL estaban  más vivos cuando confirmaron que maravi hizo atentados y encima donde murieron niños y civiles   El PJ sigue un proceso con maravi pero en estos momentos está en stand bike porque el es ministro y por serlo tiene inmunidad parlamentaria ,2021-09-24 01:00:00
27,es,False,1441207432328318994,"@Tinin_Lacasitos me parece tan injusto... preparar los votos una semana antes contra otros y ellos sin estrenarse en la nominación. Solo queda, una nominación directa, inmunidad o algo del estilo",[],[],['Tinin_Lacasitos'],[],Mexico, Tinin Lacasitos me parece tan injusto    preparar los votos una semana antes contra otros y ellos sin estrenarse en la nominación  Solo queda  una nominación directa  inmunidad o algo del estilo,2021-09-24 01:00:00
28,es,False,1441207432290598916,"Una serie de COINCIDENCIAS le viene muy bien a algunos para q parezca un complot:
1/Versión parcial de Emmy sobre supuesto pacto
2/Inmunidad de Cristina,hace q salgan otros nominados.
3/Pelea Miguel-Sandra

Sandra nominada y concluyen q es""pacto""contra ella #Secret23S #LucaSS23S",[],"['Secret23S', 'LucaSS23S']",[],[],Mexico,Una serie de COINCIDENCIAS le viene muy bien a algunos para q parezca un complot 1 Versión parcial de Emmy sobre supuesto pacto2 Inmunidad de Cristina hace q salgan otros nominados 3 Pelea Miguel SandraSandra nominada y concluyen q es pacto contra ella  Secret23S  LucaSS23S,2021-09-24 01:00:00
29,es,False,1441206938147033088,No me creo nada 💁🏻‍♀️ enserio Cristina INMUNE 😱 es q empiezo a pensar q quieren hacer CAJA 💰 se inventaron la inmunidad de Cristina 🤷🏻‍♀️ para q Luca salga nominado después del Tongo de SV NO ME CREO NADA #LucaSecret24S,"['💰', '😱', '💁🏻\u200d♀️', '🤷🏻\u200d♀️']",['LucaSecret24S'],[],[],Mexico,No me creo nada  enserio Cristina INMUNE  es q empiezo a pensar q quieren hacer CAJA  se inventaron la inmunidad de Cristina  para q Luca salga nominado después del Tongo de SV NO ME CREO NADA  LucaSecret24S,2021-09-24 01:00:00
30,es,False,1441206669141106692,"@aatanacio Porque perder el tiempo en especular? cuando hay tanto talento para aportar en el pais?
-No e visto un recibo que se paguen millones en lobby's
-Tampoco veo que haya inmunidad sobre cual delito?
-Alguien sabe que el millon aprobado se gasto?",[],[],['aatanacio'],[],Mexico, aatanacio Porque perder el tiempo en especular  cuando hay tanto talento para aportar en el pais  No e visto un recibo que se paguen millones en lobby s Tampoco veo que haya inmunidad sobre cual delito  Alguien sabe que el millon aprobado se gasto ,2021-09-24 01:00:00
31,es,False,1441206568507240459,@FerRadio Ehhh nop...no hay inmunidad de rebaño. Fake news difundida por el propio gobierno de tdf. https://t.co/h4oYjBJKGL,[],[],['FerRadio'],['https://t.co/h4oYjBJKGL'],Mexico, FerRadio Ehhh nop   no hay inmunidad de rebaño  Fake news difundida por el propio gobierno de tdf  https   t co h4oYjBJKGL,2021-09-24 01:00:00
32,es,False,1441206526329298945,Provincia argentina logra vacunar al 70% de mayores de 18 años https://t.co/S7VJGE80QF https://t.co/F8t6tIX36g,[],[],[],['https://t.co/S7VJGE80QF'],Mexico,Provincia argentina logra vacunar al 70  de mayores de 18 años https   t co S7VJGE80QF https   t co F8t6tIX36g,2021-09-24 01:00:00
33,es,False,1441206498441547776,@SrtaLexus23 Pero si la inmunidad a cris INVENTADA ha sido por eso,[],[],['SrtaLexus23'],[],Mexico, SrtaLexus23 Pero si la inmunidad a cris INVENTADA ha sido por eso,2021-09-24 01:00:00
34,es,False,1441206369890148357,"@RubnCanales @fsljperez @chabelita2020 @MTPE_Peru Por su inmunidad se salva. Eso ya casi es malversación. Pero al margen de eso, destinar un dinero que tiene un fin para otro no es correcto.",[],[],"['RubnCanales', 'fsljperez', 'chabelita2020', 'MTPE_Peru']",[],Mexico, RubnCanales  fsljperez  chabelita2020  MTPE Peru Por su inmunidad se salva  Eso ya casi es malversación  Pero al margen de eso  destinar un dinero que tiene un fin para otro no es correcto ,2021-09-24 01:00:00
35,es,False,1441206246561009664,"@miiguii_g No creo, las nominaciones siempre son en negativo, pero lo de la inmunidad sii",[],[],['miiguii_g'],[],Mexico, miiguii g No creo  las nominaciones siempre son en negativo  pero lo de la inmunidad sii,2021-09-24 01:00:00
36,es,False,1441206098472542212,"@elcomerciocom Hace unos días leí que estamos lejos de la inmunidad de rebaño, y ahora que ya tiene fecha? Quien chucha hace la noticia un niño?",[],[],['elcomerciocom'],[],Mexico, elcomerciocom Hace unos días leí que estamos lejos de la inmunidad de rebaño  y ahora que ya tiene fecha  Quien chucha hace la noticia un niño ,2021-09-24 01:00:00
37,es,False,1441205993241600002,"Al final, no hay inmunidad de rebaño: crónica de una contradicción entre el Gobierno y la agencia Télam https://t.co/APoBYFio0S",[],[],[],['https://t.co/APoBYFio0S'],Mexico,Al final  no hay inmunidad de rebaño  crónica de una contradicción entre el Gobierno y la agencia Télam https   t co APoBYFio0S,2021-09-24 01:00:00
38,es,False,1441205959582388230,"Totalmente de acuerdo, nadie se indigna, un perioďista dice "" Panamá es de todo, menos aburrido"". En otro pais ya hubieran como mínimo renunciado mas de dos con todo y su ""inmunidad"" https://t.co/srNyGMane6",[],[],[],['https://t.co/srNyGMane6'],Mexico,Totalmente de acuerdo  nadie se indigna  un perioďista dice   Panamá es de todo  menos aburrido   En otro pais ya hubieran como mínimo renunciado mas de dos con todo y su  inmunidad  https   t co srNyGMane6,2021-09-24 01:00:00
39,es,False,1441205904175767557,@bblackksheepp Ojala sean nominaciones en positivo o gane alguno la inmunidad,[],[],['bblackksheepp'],[],Mexico, bblackksheepp Ojala sean nominaciones en positivo o gane alguno la inmunidad,2021-09-24 01:00:00
40,es,False,1441205903714226176,"Los kobifans estarán tristes ya que para  2022 de manera natural el bicho será inofensivo... y muchos ya hasta con tres pincazos. inmunidad de rebaño, se los dije hace mucho.

https://t.co/YiEQBGm2Zy https://t.co/ysqobj0TSg",[],[],[],['https://t.co/YiEQBGm2Zy'],Mexico,Los kobifans estarán tristes ya que para  2022 de manera natural el bicho será inofensivo    y muchos ya hasta con tres pincazos  inmunidad de rebaño  se los dije hace mucho https   t co YiEQBGm2Zy https   t co ysqobj0TSg,2021-09-24 01:00:00
41,es,False,1441205400636776450,"Los Senadores pertenecientes a las FARC están protegidos por todas partes. 
Inmunidad con Leyes 
Inmunidad con Narcotraficantes",[],[],[],[],Mexico,Los Senadores pertenecientes a las FARC están protegidos por todas partes  Inmunidad con Leyes Inmunidad con Narcotraficantes,2021-09-24 01:00:00
42,es,False,1441205086387011589,"@la_tera_vive Tampoco lo veo ni escucho hace rato, un disco rayado, habla y habla y habla y mil vueltas para cerrar un tema y no dice nada y misma mentira de siempre.

Ya no existe para mí, va a tener que responder más temprano que tarde a la justicia.

""Se acaba su inmunidad como Presidente"".",[],[],['la_tera_vive'],[],Mexico, la tera vive Tampoco lo veo ni escucho hace rato  un disco rayado  habla y habla y habla y mil vueltas para cerrar un tema y no dice nada y misma mentira de siempre Ya no existe para mí  va a tener que responder más temprano que tarde a la justicia  Se acaba su inmunidad como Presidente  ,2021-09-24 01:00:00
43,es,False,1441204793234522116,"Un gobierno que no acierta una

El mismo día dijeron que Tierra del Fuego había alcanzado la inmunidad de rebaño; más tarde, lo contrario. No alcanzó tal inmunidad.",[],[],[],[],Mexico,Un gobierno que no acierta unaEl mismo día dijeron que Tierra del Fuego había alcanzado la inmunidad de rebaño  más tarde  lo contrario  No alcanzó tal inmunidad ,2021-09-24 01:00:00
44,es,False,1441204760099520515,"Una provincia anunció que logró la ""inmunidad de rebaño"" https://t.co/CgiahIKKfR",[],[],[],['https://t.co/CgiahIKKfR'],Mexico,Una provincia anunció que logró la  inmunidad de rebaño  https   t co CgiahIKKfR,2021-09-24 01:00:00
45,es,False,1441204679363350535,"#NoticiaDestacada
Tierra del Fuego es la primera provincia en alcanzar la inmunidad de rebaño

https://t.co/WyrPV3AaZS https://t.co/0tegbBkjAW",[],['NoticiaDestacada'],[],['https://t.co/WyrPV3AaZS'],Mexico, NoticiaDestacadaTierra del Fuego es la primera provincia en alcanzar la inmunidad de rebañohttps   t co WyrPV3AaZS https   t co 0tegbBkjAW,2021-09-24 01:00:00
46,es,False,1441204566922391561,Una provincia argentina alcanzó la inmunidad de rebaño https://t.co/tOOky7Aqtp,[],[],[],['https://t.co/tOOky7Aqtp'],Mexico,Una provincia argentina alcanzó la inmunidad de rebaño https   t co tOOky7Aqtp,2021-09-24 01:00:00
47,es,False,1441204419366821896,@K_osVenezuela Todo se reduce a la inmunidad diplomática por ese motivo es q ellos quieren perpetuarse en el poder. Pero en cuanto caiga su ejemonia o su mandato ser ejecutada la orden de captura sin contemplaciones,[],[],['K_osVenezuela'],[],Mexico, K osVenezuela Todo se reduce a la inmunidad diplomática por ese motivo es q ellos quieren perpetuarse en el poder  Pero en cuanto caiga su ejemonia o su mandato ser ejecutada la orden de captura sin contemplaciones,2021-09-24 01:00:00
48,es,False,1441204414610608136,"@rquiroga777 El objetivo actual es alcanzar la inmunidad de rebaño o controlar el brote que Delta va a causar? Delta puede causar en  el rebrote que causó en Europa, EEUU y demás países?",[],[],['rquiroga777'],[],Mexico, rquiroga777 El objetivo actual es alcanzar la inmunidad de rebaño o controlar el brote que Delta va a causar  Delta puede causar en  el rebrote que causó en Europa  EEUU y demás países ,2021-09-24 01:00:00
49,es,False,1441204391529254915,"#SecretGala2 #Secret22S
Totalmente de acuerdo, con las votaciones en la app, hacen lo q les interesa. Nadie le daría la inmunidad a Cristina, q terminará ahorcads con Frigenti. Los están usando como cobayas y encima se creen alguien. Personajillos que ni sin nada. Juguetes Rotos. https://t.co/OZdn77COXG",[],"['SecretGala2', 'Secret22S']",[],['https://t.co/OZdn77COXG'],Mexico, SecretGala2  Secret22STotalmente de acuerdo  con las votaciones en la app  hacen lo q les interesa  Nadie le daría la inmunidad a Cristina  q terminará ahorcads con Frigenti  Los están usando como cobayas y encima se creen alguien  Personajillos que ni sin nada  Juguetes Rotos  https   t co OZdn77COXG,2021-09-24 01:00:00
50,es,False,1441204369249107975,Imunidad de rebaño en TDF? Tocuén. Tocuén es cuento https://t.co/h4oYjBJKGL,[],[],[],['https://t.co/h4oYjBJKGL'],Mexico,Imunidad de rebaño en TDF  Tocuén  Tocuén es cuento https   t co h4oYjBJKGL,2021-09-24 01:00:00
51,es,False,1441204313141907464,"@soyubaldo @LillyTellez @XochitlGalvez Me voy a sorprender el día que la UIF investigue a los paracaidistas de San Santiaguito, que como bien es sabido, van a cobrar pero no a trabajar... Ah, si es cierto, que ahora goza de inmunidad mugrenista y esa mano por ahora no la muerde...",[],[],"['soyubaldo', 'LillyTellez', 'XochitlGalvez']",[],Mexico, soyubaldo  LillyTellez  XochitlGalvez Me voy a sorprender el día que la UIF investigue a los paracaidistas de San Santiaguito  que como bien es sabido  van a cobrar pero no a trabajar    Ah  si es cierto  que ahora goza de inmunidad mugrenista y esa mano por ahora no la muerde   ,2021-09-24 01:00:00
52,es,True,1441204246909702150,¡ENTÉRESE! ¿Cuánto tarda en generar inmunidad contra el COVID-19 cada vacuna? https://t.co/JobNqSSYjA https://t.co/mqIJ7WuQOH https://t.co/XGTYSedjwc,[],[],[],"['https://t.co/JobNqSSYjA', 'https://t.co/mqIJ7WuQOH']",Mexico,¡ENTÉRESE  ¿Cuánto tarda en generar inmunidad contra el COVID 19 cada vacuna  https   t co JobNqSSYjA https   t co mqIJ7WuQOH https   t co XGTYSedjwc,2021-09-24 01:00:00
53,es,False,1441204127942340611,"No te quieren inmune: te quieren REBAÑO.

Al final, no hay inmunidad de rebaño: crónica de una contradicción entre el Gobierno y la agencia Télam - LA NACION - https://t.co/u1lXEzZ6Si",[],[],[],['https://t.co/u1lXEzZ6Si'],Mexico,No te quieren inmune  te quieren REBAÑO Al final  no hay inmunidad de rebaño  crónica de una contradicción entre el Gobierno y la agencia Télam   LA NACION   https   t co u1lXEzZ6Si,2021-09-24 01:00:00
54,es,False,1441204022040354823,@MariajoseYmas Vete a la mierda regalando inmunidad a Cristina y ahora gastar el dinero anda. Dejar a Emmy en paz que tiene sus movidas con Luca por que ella quiere sentirse especial para él y ayer Luca la cargó,[],[],['MariajoseYmas'],[],Mexico, MariajoseYmas Vete a la mierda regalando inmunidad a Cristina y ahora gastar el dinero anda  Dejar a Emmy en paz que tiene sus movidas con Luca por que ella quiere sentirse especial para él y ayer Luca la cargó,2021-09-24 01:00:00
55,es,False,1441203665822384137,"Tierra del Fuego es la primera provincia en alcanzar “inmunidad de rebaño” 
https://t.co/jNGm97XBxr",[],[],[],['https://t.co/jNGm97XBxr'],Mexico,Tierra del Fuego es la primera provincia en alcanzar “inmunidad de rebaño” https   t co jNGm97XBxr,2021-09-24 01:00:00
56,es,False,1441203660801728512,@JorgeEReyes1 Se dieron cuenta que la cuota de 70% para la inmunidad colectiva ha saltado a 85 a 90%...luego será un 95 a 100% que descaro.,[],[],['JorgeEReyes1'],[],Mexico, JorgeEReyes1 Se dieron cuenta que la cuota de 70  para la inmunidad colectiva ha saltado a 85 a 90    luego será un 95 a 100  que descaro ,2021-09-24 01:00:00
57,es,False,1441203464722321413,@isaac31954193 @LillyTellez @XochitlGalvez Inmunidad tienen los familiares del presidente. Mucho tienen qué explicar sobre los inmensos fajos de billetes que han recibido pero no hay Fiscalía que los investigue... Quién sabe por qué.,['xp'],[],"['isaac31954193', 'LillyTellez', 'XochitlGalvez']",[],Mexico, isaac31954193  LillyTellez  XochitlGalvez Inmunidad tienen los familiares del presidente  Mucho tienen qué elicar sobre los inmensos fajos de billetes que han recibido pero no hay Fiscalía que los investigue    Quién sabe por qué ,2021-09-24 01:00:00
58,es,False,1441203390604775424,"@diegopcavenago @BocaJrsOficial No, esperan la inmunidad de rebaño. La de madrid no les dio inmunidad",[],[],"['diegopcavenago', 'BocaJrsOficial']",[],Mexico, diegopcavenago  BocaJrsOficial No  esperan la inmunidad de rebaño  La de madrid no les dio inmunidad,2021-09-24 01:00:00
