,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
16,es,1441198459596460032,1203875826363699209, gelygianmy Si Geli nos vamos otra vez  Necesitamos relajación   Traigo una mala ostia   que mañana se me va a notar en el trabajo  Prepara las maletas que nos vamos   o sino sin maletas   nos vamos igual ,1441200545239166984,False, gelygianmy Si Geli nos vamos otra vez  Necesitamos relajación   Traigo una mala ostia   que mañana se me va a notar en el trabajo  Prepara las maletas que nos vamos   o sino sin maletas   nos vamos igual ,2021-09-24T00:39:20.000Z,Mexico,"@gelygianmy Si Geli nos vamos otra vez!!
Necesitamos relajación!! 
Traigo una mala ostia...que mañana se me va a notar en el trabajo!!
Prepara las maletas que nos vamos...o sino sin maletas...nos vamos igual 😅😅",['😅'],[],['gelygianmy'],['https://t.co/vNr6rOR0BG'],
17,es,1441198459596460032,1203875826363699209, Rosi90261882 Rosi vamos a la playa otra vez que estábamos más relajadas jjajajja,1441200026730958855,False, Rosi90261882 Rosi vamos a la playa otra vez que estábamos más relajadas jjajajja,2021-09-24T00:37:17.000Z,Mexico,@Rosi90261882 Rosi vamos a la playa otra vez que estábamos más relajadas jjajajja,[],[],['Rosi90261882'],[],
18,es,1441198459596460032,1203875826363699209, Rosi90261882 Son asquerosos,1441199090105085952,False, Rosi90261882 Son asquerosos,2021-09-24T00:33:33.000Z,Mexico,@Rosi90261882 Son asquerosos,[],[],['Rosi90261882'],[],
19,es,1441198420870549505,2932460692, miradaspeed1 De reCaño,1441199470054555653,False, miradaspeed1 De reCaño,2021-09-24T00:35:04.000Z,Mexico,@miradaspeed1 De reCaño,[],[],['miradaspeed1'],[],
20,es,1441197397476970502,3667488016, joseplaynotec Yo ahorita lo tengo y bueno  si bien no me ha tumbado  he tenido malestar sostenido ,1441213866906578953,False, joseplaynotec Yo ahorita lo tengo y bueno  si bien no me ha tumbado  he tenido malestar sostenido ,2021-09-24T01:32:16.000Z,Mexico,"@joseplaynotec Yo ahorita lo tengo y bueno, si bien no me ha tumbado, he tenido malestar sostenido.",[],[],['joseplaynotec'],[],
21,es,1441197397476970502,3667488016, AndrsEduard0 Porque muchos se contagiaron,1441212753352409089,False, AndrsEduard0 Porque muchos se contagiaron,2021-09-24T01:27:51.000Z,Mexico,@AndrsEduard0 Porque muchos se contagiaron,[],[],['AndrsEduard0'],[],
22,es,1441197397476970502,3667488016, joseplaynotec Pero andan como si nada porque lograron una especie de inmunidad  ,1441212280960548871,False, joseplaynotec Pero andan como si nada porque lograron una especie de inmunidad  ,2021-09-24T01:25:58.000Z,Mexico,@joseplaynotec Pero andan como si nada porque lograron una especie de inmunidad ?,[],[],['joseplaynotec'],[],
23,es,1441197397476970502,3667488016, joseplaynotec La ignorancia es atrevida,1441210570372526080,False, joseplaynotec La ignorancia es atrevida,2021-09-24T01:19:11.000Z,Mexico,@joseplaynotec La ignorancia es atrevida,[],[],['joseplaynotec'],[],
24,es,1441197397476970502,3667488016, AndrsEduard0  joseplaynotec  el caso sueco es Libertad  y responsabilidad personal versus sometimiento  control y “suspensión” de derechos económicos y sociales  Siempre voy con la primera opción por ser demostradamente mejor en todo sentido   Suecia  WuhanVirus,1441207950014484483,False, AndrsEduard0  joseplaynotec  el caso sueco es Libertad  y responsabilidad personal versus sometimiento  control y “suspensión” de derechos económicos y sociales  Siempre voy con la primera opción por ser demostradamente mejor en todo sentido   Suecia  WuhanVirus,2021-09-24T01:08:46.000Z,Mexico,"@AndrsEduard0 @joseplaynotec 🤔 el caso sueco es Libertad 🗽 y responsabilidad personal versus sometimiento, control y “suspensión” de derechos económicos y sociales. Siempre voy con la primera opción por ser demostradamente mejor en todo sentido. #Suecia #WuhanVirus","['🤔', '🗽']",[],"['AndrsEduard0', 'joseplaynotec']",['https://t.co/JWubYCZY0v'],
25,es,1441197397476970502,3667488016, joseplaynotec En Vzla de bola que hay dejar todo a la norma del mas fuerte  Lo primero es la economia y el pan encima de la mesa  lo demas es secundario ,1441205670506680323,False, joseplaynotec En Vzla de bola que hay dejar todo a la norma del mas fuerte  Lo primero es la economia y el pan encima de la mesa  lo demas es secundario ,2021-09-24T00:59:42.000Z,Mexico,"@joseplaynotec En Vzla de bola que hay dejar todo a la norma del mas fuerte. Lo primero es la economia y el pan encima de la mesa, lo demas es secundario.",[],[],['joseplaynotec'],['https://t.co/XAN0AX0Z2Y'],
26,es,1441197397476970502,3667488016, AndrsEduard0 En Suecia prácticamente andaban rueda libre  sin mascarillas ni nada  Al comienzo murió un coñazo de gente pero ya están fino,1441205547068379141,False, AndrsEduard0 En Suecia prácticamente andaban rueda libre  sin mascarillas ni nada  Al comienzo murió un coñazo de gente pero ya están fino,2021-09-24T00:59:13.000Z,Mexico,"@AndrsEduard0 En Suecia prácticamente andaban rueda libre, sin mascarillas ni nada. Al comienzo murió un coñazo de gente pero ya están fino",[],[],['AndrsEduard0'],[],
27,es,1441197397476970502,3667488016, joseplaynotec Yo vi un grafico y fueron muy cambiantes e incluso mas estrictas que las de Noruega  Asi que no se ,1441205432731635717,False, joseplaynotec Yo vi un grafico y fueron muy cambiantes e incluso mas estrictas que las de Noruega  Asi que no se ,2021-09-24T00:58:46.000Z,Mexico,@joseplaynotec Yo vi un grafico y fueron muy cambiantes e incluso mas estrictas que las de Noruega. Asi que no se.,[],[],['joseplaynotec'],[],
28,es,1441197397476970502,3667488016, TaitaFather Las restricciones fueron súper ligeras  prácticamente solo en diciembre,1441205174815498246,False, TaitaFather Las restricciones fueron súper ligeras  prácticamente solo en diciembre,2021-09-24T00:57:44.000Z,Mexico,"@TaitaFather Las restricciones fueron súper ligeras, prácticamente solo en diciembre",[],[],['TaitaFather'],[],
29,es,1441197397476970502,3667488016, joseplaynotec En Suecia murio mas gente que en otros paises nordicos  Pero yo estuve investigando y es como falso que no pusieron restricciones ,1441204208502464515,False, joseplaynotec En Suecia murio mas gente que en otros paises nordicos  Pero yo estuve investigando y es como falso que no pusieron restricciones ,2021-09-24T00:53:54.000Z,Mexico,@joseplaynotec En Suecia murio mas gente que en otros paises nordicos. Pero yo estuve investigando y es como falso que no pusieron restricciones.,[],[],['joseplaynotec'],['https://t.co/e9NAKMXPZW'],
30,es,1441197397476970502,3667488016, joseplaynotec no solo ellos  hay personas sin diabetes  problemas de tension  etca quienes  dichas vacunas les estan causando efectos secundarios  lastima que nadie se haya preocupado por  analizar el perfil genetico de cada quien  algo laborioso claro  para ver si dichas vacunas los afectan,1441201539188604934,False, joseplaynotec no solo ellos  hay personas sin diabetes  problemas de tension  etca quienes  dichas vacunas les estan causando efectos secundarios  lastima que nadie se haya preocupado por  analizar el perfil genetico de cada quien  algo laborioso claro  para ver si dichas vacunas los afectan,2021-09-24T00:43:17.000Z,Mexico,"@joseplaynotec no solo ellos, hay personas sin diabetes, problemas de tension, etca quienes  dichas vacunas les estan causando efectos secundarios, lastima que nadie se haya preocupado por  analizar el perfil genetico de cada quien, algo laborioso claro, para ver si dichas vacunas los afectan",[],[],['joseplaynotec'],['https://t.co/7YxnHRYUya'],
31,es,1441197397476970502,3667488016, joseplaynotec Mano  ¿Tienes algún problema con nosotros los gordos Abre cancha    https   t co 2c3PQnvQil,1441201169989177346,False, joseplaynotec Mano  ¿Tienes algún problema con nosotros los gordos Abre cancha    https   t co 2c3PQnvQil,2021-09-24T00:41:49.000Z,Mexico,"@joseplaynotec Mano, ¿Tienes algún problema con nosotros los gordos?

Abre cancha... https://t.co/2c3PQnvQil",[],[],['joseplaynotec'],[],
32,es,1441197397476970502,3667488016,Los gordos  diabéticos  etc  deberían ya saber que tienen factores de riesgo y quizás deberían sopesar vacunarse,1441200630979203076,False,Los gordos  diabéticos  etc  deberían ya saber que tienen factores de riesgo y quizás deberían sopesar vacunarse,2021-09-24T00:39:41.000Z,Mexico,"Los gordos, diabéticos, etc, deberían ya saber que tienen factores de riesgo y quizás deberían sopesar vacunarse",[],[],[],[],
33,es,1441197397476970502,3667488016, joseplaynotec Cuéntame un poco del caso Sueco jeje,1441200474061824001,False, joseplaynotec Cuéntame un poco del caso Sueco jeje,2021-09-24T00:39:03.000Z,Mexico,@joseplaynotec Cuéntame un poco del caso Sueco jeje,[],[],['joseplaynotec'],[],
34,es,1441197397476970502,3667488016, joseplaynotec Deben haber muerto como 200k de personas con cifras alcistas,1441197824490704896,False, joseplaynotec Deben haber muerto como 200k de personas con cifras alcistas,2021-09-24T00:28:32.000Z,Mexico,@joseplaynotec Deben haber muerto como 200k de personas con cifras alcistas,[],[],['joseplaynotec'],[],
35,es,1441197397476970502,3667488016, joseplaynotec andas basado,1441197730987220995,False, joseplaynotec andas basado,2021-09-24T00:28:09.000Z,Mexico,@joseplaynotec andas basado,[],[],['joseplaynotec'],[],
36,es,1441197378195927040,946198508, Pattipatt23  GHNickoO Lo ha dicho Miguel en el salón con Cris,1441202898931576834,False, Pattipatt23  GHNickoO Lo ha dicho Miguel en el salón con Cris,2021-09-24T00:48:42.000Z,Mexico,@Pattipatt23 @GHNickoO Lo ha dicho Miguel en el salón con Cris,[],[],"['Pattipatt23', 'GHNickoO']",[],
37,es,1441197378195927040,946198508, RaRawAlejandroo  GHNickoO Pues frikigenti,1441199176662990851,False, RaRawAlejandroo  GHNickoO Pues frikigenti,2021-09-24T00:33:54.000Z,Mexico,@RaRawAlejandroo @GHNickoO Pues frikigenti,[],[],"['RaRawAlejandroo', 'GHNickoO']",[],
38,es,1441197378195927040,946198508, GHNickoO Es que si no sale uno de los tres    ,1441198393787699209,False, GHNickoO Es que si no sale uno de los tres    ,2021-09-24T00:30:47.000Z,Mexico,@GHNickoO Es que si no sale uno de los tres ...🥴,['🥴'],[],['GHNickoO'],[],
39,es,1441197378195927040,946198508, GHNickoO Ya lo creo  Estarían nominados los tres,1441197855012655113,False, GHNickoO Ya lo creo  Estarían nominados los tres,2021-09-24T00:28:39.000Z,Mexico,@GHNickoO Ya lo creo. Estarían nominados los tres,[],[],['GHNickoO'],[],
40,es,1441190023739572224,367933714, rquiroga777 Hola Rodrigo  Gracias por este hilo  Peco de ignorante y pregunto  con un poco de vergüenza  ¿Esto quiere decir que nunca podremos volver a la vida sin barbijos y con besos  Te agradezco desde ya por tu respuesta ,1441212007869386762,False, rquiroga777 Hola Rodrigo  Gracias por este hilo  Peco de ignorante y pregunto  con un poco de vergüenza  ¿Esto quiere decir que nunca podremos volver a la vida sin barbijos y con besos  Te agradezco desde ya por tu respuesta ,2021-09-24T01:24:53.000Z,Mexico,"@rquiroga777 Hola Rodrigo! Gracias por este hilo. Peco de ignorante y pregunto, con un poco de vergüenza, ¿Esto quiere decir que nunca podremos volver a la vida sin barbijos y con besos? Te agradezco desde ya por tu respuesta!",[],[],['rquiroga777'],['https://t.co/vLccVdEE0d'],
41,es,1441190023739572224,367933714, rquiroga777 El objetivo actual es alcanzar la inmunidad de rebaño o controlar el brote que Delta va a causar  Delta puede causar en  el rebrote que causó en Europa  EEUU y demás países ,1441204414610608136,False, rquiroga777 El objetivo actual es alcanzar la inmunidad de rebaño o controlar el brote que Delta va a causar  Delta puede causar en  el rebrote que causó en Europa  EEUU y demás países ,2021-09-24T00:54:43.000Z,Mexico,"@rquiroga777 El objetivo actual es alcanzar la inmunidad de rebaño o controlar el brote que Delta va a causar? Delta puede causar en  el rebrote que causó en Europa, EEUU y demás países?",[],[],['rquiroga777'],['https://t.co/Coym1VsyfV'],
42,es,1441190023739572224,367933714, rquiroga777 En chile cren q en 15 dias va a pegar delta  fuerte pero no e firma imporyante en hospiliazaciones,1441193944885440513,False, rquiroga777 En chile cren q en 15 dias va a pegar delta  fuerte pero no e firma imporyante en hospiliazaciones,2021-09-24T00:13:07.000Z,Mexico,@rquiroga777 En chile cren q en 15 dias va a pegar delta  fuerte pero no e firma imporyante en hospiliazaciones,[],[],['rquiroga777'],[],
43,es,1441190023739572224,367933714, rquiroga777 Sabes si habra 3 dosis y para quienea o directamente   sera en marxo abril el refuerzo ,1441193401215447052,False, rquiroga777 Sabes si habra 3 dosis y para quienea o directamente   sera en marxo abril el refuerzo ,2021-09-24T00:10:57.000Z,Mexico,@rquiroga777 Sabes si habra 3 dosis y para quienea o directamente   sera en marxo abril el refuerzo?,[],[],['rquiroga777'],[],
44,es,1441190023739572224,367933714, joselista32 Probablemente no  pero ojalá que sí ,1441193015314468864,False, joselista32 Probablemente no  pero ojalá que sí ,2021-09-24T00:09:25.000Z,Mexico,"@joselista32 Probablemente no, pero ojalá que sí 😬",['😬'],[],['joselista32'],[],
45,es,1441190023739572224,367933714, rquiroga777 Y no es ultima variante,1441191303547703296,False, rquiroga777 Y no es ultima variante,2021-09-24T00:02:37.000Z,Mexico,@rquiroga777 Y no es ultima variante,[],[],['rquiroga777'],[],
46,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es A mí me gusta la gente que se lo cree  segura de sí misma    sólo los acomplejados no soportan a la gente sin complejos   ,1441213799105810433,False, Mapicuevas1  SecretStory es A mí me gusta la gente que se lo cree  segura de sí misma    sólo los acomplejados no soportan a la gente sin complejos   ,2021-09-24T01:32:00.000Z,Mexico,"@Mapicuevas1 @SecretStory_es A mí me gusta la gente que se lo cree, segura de sí misma... sólo los acomplejados no soportan a la gente sin complejos...",[],[],"['Mapicuevas1', 'SecretStory_es']",['https://t.co/iQ41IlReTo'],
47,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es Me decían nadie es más guapo que tú  nadie es más listo que tú   nadie es mejor que tú   eres la mejor    tú les dices lo contrario ,1441213252722036738,False, Mapicuevas1  SecretStory es Me decían nadie es más guapo que tú  nadie es más listo que tú   nadie es mejor que tú   eres la mejor    tú les dices lo contrario ,2021-09-24T01:29:50.000Z,Mexico,"@Mapicuevas1 @SecretStory_es Me decían nadie es más guapo que tú, nadie es más listo que tú,  nadie es mejor que tú,  eres la mejor... tú les dices lo contrario?",[],[],"['Mapicuevas1', 'SecretStory_es']",['https://t.co/TCK2KtUr0y'],
48,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es A mí me enseñaron que nadie es más que yo y por eso no me dejo pisar ,1441212565770543115,False, Mapicuevas1  SecretStory es A mí me enseñaron que nadie es más que yo y por eso no me dejo pisar ,2021-09-24T01:27:06.000Z,Mexico,@Mapicuevas1 @SecretStory_es A mí me enseñaron que nadie es más que yo y por eso no me dejo pisar.,[],[],"['Mapicuevas1', 'SecretStory_es']",[],
49,es,1441189825923649536,1407358220352491521, Mapicuevas1  Sergiol89049190  SecretStory es Chica  que no han quedado deacuerdo con Luca en nominar a Sandra  eso es un invento del ejército  Tú has visto imágenes de Cris y Miguel diciendo a Luca que nomine a Sandra con 3 puntos ,1441211777635819520,False, Mapicuevas1  Sergiol89049190  SecretStory es Chica  que no han quedado deacuerdo con Luca en nominar a Sandra  eso es un invento del ejército  Tú has visto imágenes de Cris y Miguel diciendo a Luca que nomine a Sandra con 3 puntos ,2021-09-24T01:23:58.000Z,Mexico,"@Mapicuevas1 @Sergiol89049190 @SecretStory_es Chica, que no han quedado deacuerdo con Luca en nominar a Sandra, eso es un invento del ejército. Tú has visto imágenes de Cris y Miguel diciendo a Luca que nomine a Sandra con 3 puntos?",[],[],"['Mapicuevas1', 'Sergiol89049190', 'SecretStory_es']",['https://t.co/EwrLpPWwqN'],
50,es,1441189825923649536,1407358220352491521, Depechiana1  SecretStory es Claro  de prepotentes y malas personas… nunca enseñaré a mis hijos eso  les enseño a respetar y nadie les hace buling ,1441210696033734658,False, Depechiana1  SecretStory es Claro  de prepotentes y malas personas… nunca enseñaré a mis hijos eso  les enseño a respetar y nadie les hace buling ,2021-09-24T01:19:40.000Z,Mexico,"@Depechiana1 @SecretStory_es Claro, de prepotentes y malas personas… nunca enseñaré a mis hijos eso, les enseño a respetar y nadie les hace buling.",[],[],"['Depechiana1', 'SecretStory_es']",['https://t.co/5up9CbjKGp'],
51,es,1441189825923649536,1407358220352491521, Depechiana1  Sergiol89049190  SecretStory es No ha nominado igual q siempre  tiene memoria de pez para lo q quiere ,1441210388738035717,False, Depechiana1  Sergiol89049190  SecretStory es No ha nominado igual q siempre  tiene memoria de pez para lo q quiere ,2021-09-24T01:18:27.000Z,Mexico,"@Depechiana1 @Sergiol89049190 @SecretStory_es No ha nominado igual q siempre, tiene memoria de pez para lo q quiere.",[],[],"['Depechiana1', 'Sergiol89049190', 'SecretStory_es']",[],
52,es,1441189825923649536,1407358220352491521, Depechiana1  Jess13133  SecretStory es Que no le han dejado hablar  No se q coño ves tu,1441210202297077767,False, Depechiana1  Jess13133  SecretStory es Que no le han dejado hablar  No se q coño ves tu,2021-09-24T01:17:43.000Z,Mexico,@Depechiana1 @Jess13133 @SecretStory_es Que no le han dejado hablar? No se q coño ves tu,[],[],"['Depechiana1', 'Jess13133', 'SecretStory_es']",[],
53,es,1441189825923649536,1407358220352491521, SecretStory es Luca espartano  cárgate a todo el ejército de Jerjes ,1441209112222519298,False, SecretStory es Luca espartano  cárgate a todo el ejército de Jerjes ,2021-09-24T01:13:23.000Z,Mexico,"@SecretStory_es Luca espartano, cárgate a todo el ejército de Jerjes!",[],[],['SecretStory_es'],[],
54,es,1441189825923649536,1407358220352491521, Mapicuevas1  DimeT08263479  SecretStory es Pues según Dani su gemelo es un ángel tocado por la mano de Dios  Si eso no es creerse superior   ,1441207406516531208,False, Mapicuevas1  DimeT08263479  SecretStory es Pues según Dani su gemelo es un ángel tocado por la mano de Dios  Si eso no es creerse superior   ,2021-09-24T01:06:36.000Z,Mexico,@Mapicuevas1 @DimeT08263479 @SecretStory_es Pues según Dani su gemelo es un ángel tocado por la mano de Dios. Si eso no es creerse superior...,[],[],"['Mapicuevas1', 'DimeT08263479', 'SecretStory_es']",['https://t.co/s7DRK8W4Sl'],
55,es,1441189825923649536,1407358220352491521, SecretStory es Sofía toda la semana pidiendo comer cosas sanas  Esta semana por sus cojones a comer todos pan y arroz  Cualquiera votaba otra cosa  nadie de su grupo se atrevió a contradecirla ,1441205989412204556,False, SecretStory es Sofía toda la semana pidiendo comer cosas sanas  Esta semana por sus cojones a comer todos pan y arroz  Cualquiera votaba otra cosa  nadie de su grupo se atrevió a contradecirla ,2021-09-24T01:00:58.000Z,Mexico,"@SecretStory_es Sofía toda la semana pidiendo comer cosas sanas. Esta semana por sus cojones a comer todos pan y arroz. Cualquiera votaba otra cosa, nadie de su grupo se atrevió a contradecirla.",[],[],['SecretStory_es'],['https://t.co/8t4v91MHWv'],
56,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es A mí ir de Dios superior me parece que es decir  mi hermano es un ángel y es intocable ,1441204785609248773,False, Mapicuevas1  SecretStory es A mí ir de Dios superior me parece que es decir  mi hermano es un ángel y es intocable ,2021-09-24T00:56:11.000Z,Mexico,"@Mapicuevas1 @SecretStory_es A mí ir de Dios superior me parece que es decir ""mi hermano es un ángel y es intocable""",[],[],"['Mapicuevas1', 'SecretStory_es']",[],
57,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es Enseña a tus hijos a ir de divos  si van de pringados les harán bulling,1441203410334670848,False, Mapicuevas1  SecretStory es Enseña a tus hijos a ir de divos  si van de pringados les harán bulling,2021-09-24T00:50:43.000Z,Mexico,"@Mapicuevas1 @SecretStory_es Enseña a tus hijos a ir de divos, si van de pringados les harán bulling",[],[],"['Mapicuevas1', 'SecretStory_es']",[],
58,es,1441189825923649536,1407358220352491521, Mapicuevas1  Depechiana1  SecretStory es Entonces no aguantarás al 90 por ciento de la casa ,1441203214699974658,False, Mapicuevas1  Depechiana1  SecretStory es Entonces no aguantarás al 90 por ciento de la casa ,2021-09-24T00:49:57.000Z,Mexico,@Mapicuevas1 @Depechiana1 @SecretStory_es Entonces no aguantarás al 90 por ciento de la casa.,[],[],"['Mapicuevas1', 'Depechiana1', 'SecretStory_es']",[],
59,es,1441189825923649536,1407358220352491521, Mapicuevas1  Jess13133  SecretStory es En qué se ha pasado  si no le han dejado hablar los del ejército,1441202352577417221,False, Mapicuevas1  Jess13133  SecretStory es En qué se ha pasado  si no le han dejado hablar los del ejército,2021-09-24T00:46:31.000Z,Mexico,"@Mapicuevas1 @Jess13133 @SecretStory_es En qué se ha pasado, si no le han dejado hablar los del ejército",[],[],"['Mapicuevas1', 'Jess13133', 'SecretStory_es']",[],
60,es,1441189825923649536,1407358220352491521, Mapicuevas1  SecretStory es Según Julen van de marginados y se victimizan  lo opuesto a ser altivo  Aclaráos ,1441201995084304396,False, Mapicuevas1  SecretStory es Según Julen van de marginados y se victimizan  lo opuesto a ser altivo  Aclaráos ,2021-09-24T00:45:06.000Z,Mexico,"@Mapicuevas1 @SecretStory_es Según Julen van de marginados y se victimizan, lo opuesto a ser altivo. Aclaráos!",[],[],"['Mapicuevas1', 'SecretStory_es']",[],
