,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
66,en,1438649149738700809,939091, sillydilly1202  JoeBiden You ain’t a republican and you sound like you don’t deserve to live in great states like Florida and Texas you sound like you deserve to be over here in California so you can really see what a horrible governor does ,1440335681927016457,False, sillydilly1202  JoeBiden You ain’t a republican and you sound like you don’t deserve to live in great states like Florida and Texas you sound like you deserve to be over here in California so you can really see what a horrible governor does ,2021-09-21T15:22:41.000Z,USA,@sillydilly1202 @JoeBiden You ain’t a republican and you sound like you don’t deserve to live in great states like Florida and Texas you sound like you deserve to be over here in California so you can really see what a horrible governor does.,[],[],"['sillydilly1202', 'JoeBiden']",['https://t.co/7K3Y7fdXg6'],
67,en,1438649149738700809,939091, JoeBiden You don t even know where you are ,1440327788297277446,False, JoeBiden You don t even know where you are ,2021-09-21T14:51:19.000Z,USA,@JoeBiden You don't even know where you are.,[],[],['JoeBiden'],[],
68,en,1438649149738700809,939091, JoeBiden Thanks Mr  President ,1440324213907226627,False, JoeBiden Thanks Mr  President ,2021-09-21T14:37:07.000Z,USA,@JoeBiden Thanks Mr. President 🇺🇸,['🇺🇸'],[],['JoeBiden'],[],
69,en,1438649149738700809,939091, kgretireddem  JoeBiden I agree  And high profile businesses  including  universalorl and  SeaWorld  don’t require guests to wear masks ,1440323998844264450,False, kgretireddem  JoeBiden I agree  And high profile businesses  including  universalorl and  SeaWorld  don’t require guests to wear masks ,2021-09-21T14:36:15.000Z,USA,"@kgretireddem @JoeBiden I agree. And high profile businesses, including @universalorl and @SeaWorld, don’t require guests to wear masks.",[],[],"['kgretireddem', 'JoeBiden', 'UniversalORL', 'SeaWorld']",[],
70,en,1438649149738700809,939091, JoeBiden You claim to be Catholic but you go against God   How can you do this ,1440319189428752384,False, JoeBiden You claim to be Catholic but you go against God   How can you do this ,2021-09-21T14:17:09.000Z,USA,@JoeBiden You claim to be Catholic but you go against God.  How can you do this?,[],[],['JoeBiden'],[],
71,en,1438649149738700809,939091, JoeBiden Darwinism at it s finest ,1440299107579412480,False, JoeBiden Darwinism at it s finest ,2021-09-21T12:57:21.000Z,USA,@JoeBiden Darwinism at it's finest!,[],[],['JoeBiden'],[],
72,en,1438649149738700809,939091, JoeBiden Said the asshole who is purposely withholding monoclonal antibody treatments from FL simply because its a red state ,1440295458312577033,False, JoeBiden Said the asshole who is purposely withholding monoclonal antibody treatments from FL simply because its a red state ,2021-09-21T12:42:51.000Z,USA,@JoeBiden Said the asshole who is purposely withholding monoclonal antibody treatments from FL simply because its a red state.,[],[],['JoeBiden'],[],
73,en,1438223300489056261,939091, KimGosnell  NeroMayo  MamaGray1024  JoeBiden  GavinNewsom Idk  Idk anything  Not even sure they do that for every one  No clue if any of them act as tho they do  How would i know if that even matters  Why is it my job to share that most hospitals aren t reporting every adverse reaction into VAERS  ,1440558595788062720,False, KimGosnell  NeroMayo  MamaGray1024  JoeBiden  GavinNewsom Idk  Idk anything  Not even sure they do that for every one  No clue if any of them act as tho they do  How would i know if that even matters  Why is it my job to share that most hospitals aren t reporting every adverse reaction into VAERS  ,2021-09-22T06:08:28.000Z,USA,@KimGosnell @NeroMayo @MamaGray1024 @JoeBiden @GavinNewsom Idk. Idk anything. Not even sure they do that for every one. No clue if any of them act as tho they do. How would i know if that even matters? Why is it my job to share that most hospitals aren't reporting every adverse reaction into VAERS??,[],[],"['KimGosnell', 'NeroMayo', 'MamaGray1024', 'JoeBiden', 'GavinNewsom']",['https://t.co/r2uPgUlsR0'],
74,en,1438223300489056261,939091, JoeBiden  GavinNewsom      ATTENTION      BITCOIN HAS A BIG DOWN https   t co VKC0rmM0t2,1440390904607506433,False, JoeBiden  GavinNewsom      ATTENTION      BITCOIN HAS A BIG DOWN https   t co VKC0rmM0t2,2021-09-21T19:02:07.000Z,USA,@JoeBiden @GavinNewsom !!!! ATTENTION !!!! BITCOIN HAS A BIG DOWN https://t.co/VKC0rmM0t2,[],[],"['JoeBiden', 'GavinNewsom']",[],
75,en,1438223300489056261,939091, StephRN85  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Its a shame with all the death  but the vaccine don t work anymore with the newer variants  I know many people fully vaccinated and got re infected  Most have underlying health conditions  Sad to watch the world implode  but honestly this is what humanity gets for being a cancer ,1440375487742681095,False, StephRN85  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Its a shame with all the death  but the vaccine don t work anymore with the newer variants  I know many people fully vaccinated and got re infected  Most have underlying health conditions  Sad to watch the world implode  but honestly this is what humanity gets for being a cancer ,2021-09-21T18:00:51.000Z,USA,"@StephRN85 @sanzsouci @MamaGray1024 @JoeBiden @GavinNewsom Its a shame with all the death, but the vaccine don't work anymore with the newer variants, I know many people fully vaccinated and got re-infected. Most have underlying health conditions. Sad to watch the world implode, but honestly this is what humanity gets for being a cancer!",[],[],"['StephRN85', 'sanzsouci', 'MamaGray1024', 'JoeBiden', 'GavinNewsom']",['https://t.co/ElsOeUGi5A'],
76,en,1438223300489056261,939091, JoeBiden  GavinNewsom YouTube Video  PM Modi s 3 Day US Trip Sept  22 24 2021https   t co 6zbOSJ4RuE via  YouTube  narendramodi  JoeBiden  PMOIndia  POTUS  FLOTUS  VP  WhiteHouse  BGUdayBJP  mepratap  Tejasvi Surya  myogioffice  myogiadityanath   bjpindia  BJP4Karnataka  BSBommai  AmitShah  JPNadda,1440314837922299912,False, JoeBiden  GavinNewsom YouTube Video  PM Modi s 3 Day US Trip Sept  22 24 2021https   t co 6zbOSJ4RuE via  YouTube  narendramodi  JoeBiden  PMOIndia  POTUS  FLOTUS  VP  WhiteHouse  BGUdayBJP  mepratap  Tejasvi Surya  myogioffice  myogiadityanath   bjpindia  BJP4Karnataka  BSBommai  AmitShah  JPNadda,2021-09-21T13:59:51.000Z,USA,"@JoeBiden @GavinNewsom YouTube Video: PM Modi's 3 Day US Trip Sept. 22-24 2021
https://t.co/6zbOSJ4RuE via @YouTube 
@narendramodi @JoeBiden @PMOIndia @POTUS @FLOTUS @VP @WhiteHouse @BGUdayBJP @mepratap @Tejasvi_Surya @myogioffice @myogiadityanath  @bjpindia @BJP4Karnataka @BSBommai @AmitShah @JPNadda",[],[],"['JoeBiden', 'GavinNewsom', 'YouTube']","['https://t.co/6zbOSJ4RuE', 'https://t.co/lW1A0Kddlw']",
77,en,1438223300489056261,939091, LPR2482  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Biden is sending them back on flights  To southern Mexico and Haiti  My concern is the unvaccinated here  They’re dying and I’m sick of the overtime  Why should I care more than they do  Because they are getting others sick  A 2 year old just died  2  Years  Old ,1440298972900331520,False, LPR2482  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Biden is sending them back on flights  To southern Mexico and Haiti  My concern is the unvaccinated here  They’re dying and I’m sick of the overtime  Why should I care more than they do  Because they are getting others sick  A 2 year old just died  2  Years  Old ,2021-09-21T12:56:49.000Z,USA,@LPR2482 @sanzsouci @MamaGray1024 @JoeBiden @GavinNewsom Biden is sending them back on flights. To southern Mexico and Haiti. My concern is the unvaccinated here. They’re dying and I’m sick of the overtime. Why should I care more than they do? Because they are getting others sick. A 2 year old just died. 2. Years. Old.,[],[],"['LPR2482', 'sanzsouci', 'MamaGray1024', 'JoeBiden', 'GavinNewsom']",['https://t.co/bcz8kU09df'],
78,en,1438223300489056261,939091, JoeBiden  GavinNewsom Another person who is killing this country and it’s values,1440298105463730186,False, JoeBiden  GavinNewsom Another person who is killing this country and it’s values,2021-09-21T12:53:22.000Z,USA,@JoeBiden @GavinNewsom Another person who is killing this country and it’s values,[],[],"['JoeBiden', 'GavinNewsom']",[],
79,en,1438223300489056261,939091, JoeBiden  GavinNewsom Can we get a thread of people with adverse vaccine eeriences  They won t report that ,1440168239053434887,False, JoeBiden  GavinNewsom Can we get a thread of people with adverse vaccine eeriences  They won t report that ,2021-09-21T04:17:19.000Z,USA,@JoeBiden @GavinNewsom Can we get a thread of people with adverse vaccine experiences? They won't report that.,['xp'],[],"['JoeBiden', 'GavinNewsom']",[],
80,en,1438223300489056261,939091, StevieTwoBowls  JoeBiden  GavinNewsom Get off ur ass and get to work ,1440167135804747788,False, StevieTwoBowls  JoeBiden  GavinNewsom Get off ur ass and get to work ,2021-09-21T04:12:56.000Z,USA,@StevieTwoBowls @JoeBiden @GavinNewsom Get off ur ass and get to work.,[],[],"['StevieTwoBowls', 'JoeBiden', 'GavinNewsom']",[],
81,en,1438223300489056261,939091, carolinapanthag  JoeBiden  GavinNewsom Cause you can t afford it ,1440166311464628229,False, carolinapanthag  JoeBiden  GavinNewsom Cause you can t afford it ,2021-09-21T04:09:40.000Z,USA,@carolinapanthag @JoeBiden @GavinNewsom Cause you can't afford it.,[],[],"['carolinapanthag', 'JoeBiden', 'GavinNewsom']",[],
82,en,1438223300489056261,939091, MamaGray1024  JoeBiden  GavinNewsom Thank the liberals for that  No more unemployment  Liberals let criminals get away with billions of it ,1440166116140015626,False, MamaGray1024  JoeBiden  GavinNewsom Thank the liberals for that  No more unemployment  Liberals let criminals get away with billions of it ,2021-09-21T04:08:53.000Z,USA,@MamaGray1024 @JoeBiden @GavinNewsom Thank the liberals for that. No more unemployment. Liberals let criminals get away with billions of it.,[],[],"['MamaGray1024', 'JoeBiden', 'GavinNewsom']",[],
83,en,1438223300489056261,939091, D Cuso  JoeBiden  GavinNewsom Good answer,1440165791916118020,False, D Cuso  JoeBiden  GavinNewsom Good answer,2021-09-21T04:07:36.000Z,USA,@D_Cuso @JoeBiden @GavinNewsom Good answer,[],[],"['D_Cuso', 'JoeBiden', 'GavinNewsom']",[],
84,en,1438223300489056261,939091, yablo2004  DJ45234069  StevieTwoBowls  JoeBiden  GavinNewsom Quit being a leech,1440107139716968450,False, yablo2004  DJ45234069  StevieTwoBowls  JoeBiden  GavinNewsom Quit being a leech,2021-09-21T00:14:32.000Z,USA,@yablo2004 @DJ45234069 @StevieTwoBowls @JoeBiden @GavinNewsom Quit being a leech,[],[],"['yablo2004', 'DJ45234069', 'StevieTwoBowls', 'JoeBiden', 'GavinNewsom']",[],
85,en,1438223300489056261,939091, JoeBiden  kevchanq  GavinNewsom No vax for me ,1440104382943711233,False, JoeBiden  kevchanq  GavinNewsom No vax for me ,2021-09-21T00:03:35.000Z,USA,@JoeBiden @kevchanq @GavinNewsom No vax for me!,[],[],"['JoeBiden', 'kevchanq', 'GavinNewsom']",[],
86,en,1438223300489056261,939091, JoeBiden  GavinNewsom He is destroying California ,1440087533937958915,False, JoeBiden  GavinNewsom He is destroying California ,2021-09-20T22:56:38.000Z,USA,@JoeBiden @GavinNewsom He is destroying California.,[],[],"['JoeBiden', 'GavinNewsom']",[],
87,en,1438223300489056261,939091, therealhollyday  ghhshirley  JoeBiden  GavinNewsom I never blamed any woman for any of my failures  All I did was argue that women shouldn t have been given the right to vote ,1440063656692043776,False, therealhollyday  ghhshirley  JoeBiden  GavinNewsom I never blamed any woman for any of my failures  All I did was argue that women shouldn t have been given the right to vote ,2021-09-20T21:21:45.000Z,USA,@therealhollyday @ghhshirley @JoeBiden @GavinNewsom I never blamed any woman for any of my failures. All I did was argue that women shouldn't have been given the right to vote.,[],[],"['therealhollyday', 'ghhshirley', 'JoeBiden', 'GavinNewsom']",['https://t.co/1KW1N0843e'],
88,en,1438223300489056261,939091, InboundTruth  ghhshirley  JoeBiden  GavinNewsom Although there are men out there that  having accomplished nothing of historic value in life  instead of blaming themselves for their failures  they blame women for actually reaching that brass ring  and long for the days when things were just handed to them  Those men are sad ,1440056461875302406,False, InboundTruth  ghhshirley  JoeBiden  GavinNewsom Although there are men out there that  having accomplished nothing of historic value in life  instead of blaming themselves for their failures  they blame women for actually reaching that brass ring  and long for the days when things were just handed to them  Those men are sad ,2021-09-20T20:53:10.000Z,USA,"@InboundTruth @ghhshirley @JoeBiden @GavinNewsom Although there are men out there that, having accomplished nothing of historic value in life, instead of blaming themselves for their failures, they blame women for actually reaching that brass ring, and long for the days when things were just handed to them. Those men are sad.",[],[],"['InboundTruth', 'ghhshirley', 'JoeBiden', 'GavinNewsom']",['https://t.co/wWO1LhiS5c'],
89,en,1438223300489056261,939091, therealhollyday  ghhshirley  JoeBiden  GavinNewsom All I did was call you out on committing logical fallacies  Nothing emotional about that ,1440053491972534275,False, therealhollyday  ghhshirley  JoeBiden  GavinNewsom All I did was call you out on committing logical fallacies  Nothing emotional about that ,2021-09-20T20:41:22.000Z,USA,@therealhollyday @ghhshirley @JoeBiden @GavinNewsom All I did was call you out on committing logical fallacies. Nothing emotional about that.,[],[],"['therealhollyday', 'ghhshirley', 'JoeBiden', 'GavinNewsom']",['https://t.co/CWiLJojxef'],
90,en,1438223300489056261,939091, InboundTruth  ghhshirley  JoeBiden  GavinNewsom You sound very emotional about the subject  Perhaps  you  are a woman ,1440052894900785170,False, InboundTruth  ghhshirley  JoeBiden  GavinNewsom You sound very emotional about the subject  Perhaps  you  are a woman ,2021-09-20T20:38:59.000Z,USA,@InboundTruth @ghhshirley @JoeBiden @GavinNewsom You sound very emotional about the subject. Perhaps _you_ are a woman?,[],[],"['InboundTruth', 'ghhshirley', 'JoeBiden', 'GavinNewsom']",[],
91,en,1438223300489056261,939091, JoeBiden  GavinNewsom Those getting sick are the unvaccinated  So you will continue to pay for the folks that chose to take the chance  Is that correct ,1440050876538769417,False, JoeBiden  GavinNewsom Those getting sick are the unvaccinated  So you will continue to pay for the folks that chose to take the chance  Is that correct ,2021-09-20T20:30:58.000Z,USA,@JoeBiden @GavinNewsom Those getting sick are the unvaccinated. So you will continue to pay for the folks that chose to take the chance? Is that correct?,[],[],"['JoeBiden', 'GavinNewsom']",['https://t.co/BPSunDDGm5'],
92,en,1438223300489056261,939091, JoeBiden  GavinNewsom Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1440032303510536193,False, JoeBiden  GavinNewsom Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-20T19:17:10.000Z,USA,"@JoeBiden @GavinNewsom Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur']","['JoeBiden', 'GavinNewsom']","['https://t.co/2vXtjjSMzz', 'https://t.co/1BDRh4Sdpj']",
93,en,1438223300489056261,939091, AA17622897  Roboticenginee1  AngelaBelcamino  JoeBiden  GavinNewsom Typical leftist reply   No facts  just childish insults ,1440010791294537735,False, AA17622897  Roboticenginee1  AngelaBelcamino  JoeBiden  GavinNewsom Typical leftist reply   No facts  just childish insults ,2021-09-20T17:51:41.000Z,USA,"@AA17622897 @Roboticenginee1 @AngelaBelcamino @JoeBiden @GavinNewsom Typical leftist reply.  No facts, just childish insults.",[],[],"['AA17622897', 'Roboticenginee1', 'AngelaBelcamino', 'JoeBiden', 'GavinNewsom']",[],
94,en,1438223300489056261,939091, JoeBiden  GavinNewsom The only reason that asshole one is because you guys cheated once again in a election  People showing up and being told they already voted when they had their paper ballots in their hands and they showed up to vote in person yeah that’s called cheating asshole,1439996325467234309,False, JoeBiden  GavinNewsom The only reason that asshole one is because you guys cheated once again in a election  People showing up and being told they already voted when they had their paper ballots in their hands and they showed up to vote in person yeah that’s called cheating asshole,2021-09-20T16:54:12.000Z,USA,@JoeBiden @GavinNewsom The only reason that asshole one is because you guys cheated once again in a election. People showing up and being told they already voted when they had their paper ballots in their hands and they showed up to vote in person yeah that’s called cheating asshole,[],[],"['JoeBiden', 'GavinNewsom']",['https://t.co/c3A9oMz66v'],
95,en,1438223300489056261,939091, JoeBiden  GavinNewsom  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co TymvLbjb8f,1439969856800141319,False, JoeBiden  GavinNewsom  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co TymvLbjb8f,2021-09-20T15:09:01.000Z,USA,"@JoeBiden @GavinNewsom #Syrian_refugee_students_in_Jordan

Give us hope for a better future. 
https://t.co/HSSGJlLY0y https://t.co/TymvLbjb8f",[],['Syrian_refugee_students_in_Jordan'],"['JoeBiden', 'GavinNewsom']",['https://t.co/UrZzlqegmy'],
96,en,1438223300489056261,939091, BluesdaveDave  JoeBiden  GavinNewsom  GOP Trump and his radicals should stop their shenanigans ,1439969346902704131,False, BluesdaveDave  JoeBiden  GavinNewsom  GOP Trump and his radicals should stop their shenanigans ,2021-09-20T15:07:00.000Z,USA,@BluesdaveDave @JoeBiden @GavinNewsom @GOP Trump and his radicals should stop their shenanigans!,[],[],"['BluesdaveDave', 'JoeBiden', 'GavinNewsom', 'GOP']",[],
97,en,1438223300489056261,939091, cm amato  JoeBiden  GavinNewsom I sure hope Trump never wins another election of any kind  His poisonous  chaotic  evil spirit has infiltrated American society  Trump and his radical Republibums are trying everything dirty trick they can to defeat Democracy  They are evil and corrupt   https   t co n6nqthK7zp,1439968825789800448,False, cm amato  JoeBiden  GavinNewsom I sure hope Trump never wins another election of any kind  His poisonous  chaotic  evil spirit has infiltrated American society  Trump and his radical Republibums are trying everything dirty trick they can to defeat Democracy  They are evil and corrupt   https   t co n6nqthK7zp,2021-09-20T15:04:56.000Z,USA,"@cm_amato @JoeBiden @GavinNewsom I sure hope Trump never wins another election of any kind! His poisonous, chaotic, evil spirit has infiltrated American society! Trump and his radical Republibums are trying everything dirty trick they can to defeat Democracy! They are evil and corrupt! 🤮 https://t.co/n6nqthK7zp",['🤮'],[],"['cm_amato', 'JoeBiden', 'GavinNewsom']",['https://t.co/d8loXSo2TO'],
98,en,1438223300489056261,939091, JoeBiden  GavinNewsom HD bas done nothing but destroy the state if California ,1439944725629476870,False, JoeBiden  GavinNewsom HD bas done nothing but destroy the state if California ,2021-09-20T13:29:10.000Z,USA,@JoeBiden @GavinNewsom HD bas done nothing but destroy the state if California.,[],[],"['JoeBiden', 'GavinNewsom']",[],
99,en,1438223300489056261,939091, StephRN85  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Yeah sure  its not like there are tens if not hundreds of thousands of unvaccinated people being pushed through the border with no care for testing let alone vaccinating them  and relocating to infect the population  Politics  amp  healthcare   skepticism ,1439921849601859584,False, StephRN85  sanzsouci  MamaGray1024  JoeBiden  GavinNewsom Yeah sure  its not like there are tens if not hundreds of thousands of unvaccinated people being pushed through the border with no care for testing let alone vaccinating them  and relocating to infect the population  Politics  amp  healthcare   skepticism ,2021-09-20T11:58:16.000Z,USA,"@StephRN85 @sanzsouci @MamaGray1024 @JoeBiden @GavinNewsom Yeah sure, its not like there are tens if not hundreds of thousands of unvaccinated people being pushed through the border with no care for testing let alone vaccinating them, and relocating to infect the population. Politics &amp; healthcare = skepticism.",[],[],"['StephRN85', 'sanzsouci', 'MamaGray1024', 'JoeBiden', 'GavinNewsom']",['https://t.co/qG6LUHKMgI'],
100,en,1438223300489056261,939091, JoeBiden  GavinNewsom The Sec of Defense admitted Trump ordered 10 000  some reports of 20 000  National Guard troops for Jan 6  The only persons able to authorize are Pelosi  amp  the Sergeant of Arms for the Capitol  Nancy is a lying POS who needs gone yesterday https   t co odz6rf3jAD,1439808028971347976,False, JoeBiden  GavinNewsom The Sec of Defense admitted Trump ordered 10 000  some reports of 20 000  National Guard troops for Jan 6  The only persons able to authorize are Pelosi  amp  the Sergeant of Arms for the Capitol  Nancy is a lying POS who needs gone yesterday https   t co odz6rf3jAD,2021-09-20T04:25:59.000Z,USA,"@JoeBiden @GavinNewsom The Sec of Defense admitted Trump ordered 10,000 (some reports of 20,000) National Guard troops for Jan 6. The only persons able to authorize are Pelosi &amp; the Sergeant of Arms for the Capitol. Nancy is a lying POS who needs gone yesterday.
https://t.co/odz6rf3jAD",[],[],"['JoeBiden', 'GavinNewsom']",['https://t.co/6k2Zr36pO5'],
101,en,1435739980706500609,939091, JoeBiden No  screw you,1440535813763129344,False, JoeBiden No  screw you,2021-09-22T04:37:56.000Z,USA,"@JoeBiden No, screw you",[],[],['JoeBiden'],[],
102,en,1435739980706500609,939091, JoeBiden Its time to get all of The  democrats in Line   ,1440411033286299652,False, JoeBiden Its time to get all of The  democrats in Line   ,2021-09-21T20:22:06.000Z,USA,@JoeBiden Its time to get all of The  democrats in Line .!,[],[],['JoeBiden'],[],
103,en,1435739980706500609,939091, JoeBiden Wow this is a great thing i have never see in my servicehttps   t co vDCnzU6iOpClick on the link and you Will be Amazed,1440219139570749448,False, JoeBiden Wow this is a great thing i have never see in my servicehttps   t co vDCnzU6iOpClick on the link and you Will be Amazed,2021-09-21T07:39:35.000Z,USA,"@JoeBiden Wow this is a great thing i have never see in my service
https://t.co/vDCnzU6iOp
Click on the link and you Will be Amazed",[],[],['JoeBiden'],['https://t.co/vDCnzU6iOp'],
104,en,1435739980706500609,939091, UpRevit Boy howdy Same with the  Talibangelicals  ,1440161620458565636,False, UpRevit Boy howdy Same with the  Talibangelicals  ,2021-09-21T03:51:01.000Z,USA,"@UpRevit Boy howdy!

Same with the #Talibangelicals. 🤷🏽‍♀️",['🤷🏽\u200d♀️'],['Talibangelicals'],['UpRevit'],[],
105,en,1435739980706500609,939091, unbreakable6222  MamaStaceC Lol   it’s easy to spot a Cult 45 sycophant ,1440158132471140353,False, unbreakable6222  MamaStaceC Lol   it’s easy to spot a Cult 45 sycophant ,2021-09-21T03:37:10.000Z,USA,@unbreakable6222 @MamaStaceC Lol - it’s easy to spot a Cult 45 sycophant.,[],[],"['unbreakable6222', 'MamaStaceC']",[],
106,en,1435739980706500609,939091, JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1440032746697478151,False, JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-20T19:18:55.000Z,USA,"@JoeBiden Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing']",['JoeBiden'],"['https://t.co/2vXtjjSMzz', 'https://t.co/Ke9JAdR8ZO']",
107,en,1435739980706500609,939091, JoeBiden And about haiti  There’s no vacine  no work  no food   10 thousand Haitian have left the country looking for a better life  I understand they can’t get in together but a poor country where there’s nothing  I think we should do it differently   UnionDay,1439989940360785926,False, JoeBiden And about haiti  There’s no vacine  no work  no food   10 thousand Haitian have left the country looking for a better life  I understand they can’t get in together but a poor country where there’s nothing  I think we should do it differently   UnionDay,2021-09-20T16:28:50.000Z,USA,"@JoeBiden And about haiti, There’s no vacine, no work, no food ! 10 thousand Haitian have left the country looking for a better life, I understand they can’t get in together but a poor country where there’s nothing, I think we should do it differently! #UnionDay",[],[],['JoeBiden'],['https://t.co/hNYTiW3Ei9'],
108,en,1435739980706500609,939091, JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co ft2BvwELHb,1439970571576565764,False, JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co ft2BvwELHb,2021-09-20T15:11:52.000Z,USA,"@JoeBiden #Syrian_refugee_students_in_Jordan

Give us hope for a better future. 
https://t.co/HSSGJlLY0y https://t.co/ft2BvwELHb",[],['Syrian_refugee_students_in_Jordan'],['JoeBiden'],['https://t.co/HSSGJlLY0y'],
109,en,1435739980706500609,939091, DefiantPatriot2  JoeBiden Your Twitter handle says it all  Could you be more of a walking cliche ,1439955732061777932,False, DefiantPatriot2  JoeBiden Your Twitter handle says it all  Could you be more of a walking cliche ,2021-09-20T14:12:54.000Z,USA,@DefiantPatriot2 @JoeBiden Your Twitter handle says it all. Could you be more of a walking cliche?,[],[],"['DefiantPatriot2', 'JoeBiden']",[],
110,en,1435739980706500609,939091, Dean0856  JoeBiden That is because it’s not necessary  Here’s who is already vaccinated  All living US presidents  all governors  nearly all of congress  96  of US doctors  75 80  of military  and climbing   Guess who’s not vaccinated  99 2  of people currently dying from covid,1439951705307811841,False, Dean0856  JoeBiden That is because it’s not necessary  Here’s who is already vaccinated  All living US presidents  all governors  nearly all of congress  96  of US doctors  75 80  of military  and climbing   Guess who’s not vaccinated  99 2  of people currently dying from covid,2021-09-20T13:56:54.000Z,USA,"@Dean0856 @JoeBiden That is because it’s not necessary. Here’s who is already vaccinated. All living US presidents, all governors, nearly all of congress, 96% of US doctors, 75-80% of military (and climbing). Guess who’s not vaccinated? 99.2% of people currently dying from covid",[],[],"['Dean0856', 'JoeBiden']",['https://t.co/dqVUWD1r9n'],
111,en,1435739980706500609,939091, JoeBiden So now the unvaccinated are the pandemic ,1439861594356396034,False, JoeBiden So now the unvaccinated are the pandemic ,2021-09-20T07:58:50.000Z,USA,@JoeBiden So now the unvaccinated are the pandemic?,[],[],['JoeBiden'],[],
112,en,1435739980706500609,939091, withpurpose4eva  JoeBiden You mean people were vaccinated before covid 19 came     is that what you are saying  c heck your self ,1439828965020114945,False, withpurpose4eva  JoeBiden You mean people were vaccinated before covid 19 came     is that what you are saying  c heck your self ,2021-09-20T05:49:10.000Z,USA,@withpurpose4eva @JoeBiden You mean people were vaccinated before covid 19 came... .is that what you are saying (c heck your self),[],[],"['withpurpose4eva', 'JoeBiden']",[],
113,en,1435739980706500609,939091, HindlesKitchen  JoeBiden To the people in charge of Twitter Please take this dumb video off   she just dumb,1439828006881595393,False, HindlesKitchen  JoeBiden To the people in charge of Twitter Please take this dumb video off   she just dumb,2021-09-20T05:45:22.000Z,USA,@HindlesKitchen @JoeBiden To the people in charge of Twitter Please take this dumb video off.. she just dumb,[],[],"['HindlesKitchen', 'JoeBiden']",[],
114,en,1435739980706500609,939091, HindlesKitchen  JoeBiden America is full of dumb people this is a novel virus how can you have natural immunity to something that was never seen before Or  on the Earth before  ,1439820483072073738,False, HindlesKitchen  JoeBiden America is full of dumb people this is a novel virus how can you have natural immunity to something that was never seen before Or  on the Earth before  ,2021-09-20T05:15:28.000Z,USA,@HindlesKitchen @JoeBiden America is full of dumb people this is a novel virus how can you have natural immunity to something that was never seen before Or  on the Earth before..,[],[],"['HindlesKitchen', 'JoeBiden']",['https://t.co/ynDsolUhjM'],
115,en,1435739980706500609,939091, VictoriaWrites3  JoeBiden 90  of the people in the hospital for covid 19 are unvaccinated  This is the pandemic of the unvaccinated    Stop being dumb,1439819408600354822,False, VictoriaWrites3  JoeBiden 90  of the people in the hospital for covid 19 are unvaccinated  This is the pandemic of the unvaccinated    Stop being dumb,2021-09-20T05:11:12.000Z,USA,@VictoriaWrites3 @JoeBiden 90% of the people in the hospital for covid 19 are unvaccinated. This is the pandemic of the unvaccinated... Stop being dumb,[],[],"['VictoriaWrites3', 'JoeBiden']",['https://t.co/jLEnOdae6W'],
