,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440905676314722305,"कोरोना वायरस से संक्रमित मरीजों की संख्या में उतार-चढ़ाव जारी, 
बीते 24 घंटों में 31,923 मामले आए सामने
#coronavirus #covid-19 #CoronaVirusUpdates 

पूरी खबर यहां पढ़े:-  https://t.co/mnAZiVqfFc https://t.co/5I3zl56j41",[],"['coronavirus', 'covid', 'CoronaVirusUpdates']",[],['https://t.co/mnAZiVqfFc'],India,कोरोना वायरस से संक्रमित मरीजों की संख्या में उतार चढ़ाव जारी  बीते 24 घंटों में 31 923 मामले आए सामने coronavirus  covid 19  CoronaVirusUpdates पूरी खबर यहां पढ़े    https   t co mnAZiVqfFc https   t co 5I3zl56j41,2021-09-23 05:00:00
1,hi,False,1440904166197514240,महोदय डेंगू के बढ़ते प्रकोप के कारण सैकड़ों बच्चे महिलाएं व पुरुष संक्रमित होते जा रहे हैं जिला एटा की नगर पंचायत जैथरा में जिस में न कोई दवाइयों का छिड़काव हो रहा है नहीं फॉकिंग हो रही है अतः महोदय से निवेदन है कि डेंगू के बचाव के लिए नगर जैथरा में दवाइयों के छिड़काव कराया जाये.,[],[],[],[],India,महोदय डेंगू के बढ़ते प्रकोप के कारण सैकड़ों बच्चे महिलाएं व पुरुष संक्रमित होते जा रहे हैं जिला एटा की नगर पंचायत जैथरा में जिस में न कोई दवाइयों का छिड़काव हो रहा है नहीं फॉकिंग हो रही है अतः महोदय से निवेदन है कि डेंगू के बचाव के लिए नगर जैथरा में दवाइयों के छिड़काव कराया जाये ,2021-09-23 05:00:00
2,hi,False,1440904145079177222,"23 सितम्बर 2021 तक जारी आंकड़ों के अनुसार 221 देशों में कोरोनावायरस (सार्स-कोव-2) से संक्रमित लोगों की कुल संख्या 230,882,741 पर पहुंच गई हैै| इनमें से 4,732,838 लोगों की मृत्यु हो चुकी है जबकि अब तक 207,589,289 लोग इस बीमारी से ठीक हो चुके हैं
#CoronavirusUpdates https://t.co/Zr7cuHFVaX",[],['CoronavirusUpdates'],[],[],India,23 सितम्बर 2021 तक जारी आंकड़ों के अनुसार 221 देशों में कोरोनावायरस  सार्स कोव 2  से संक्रमित लोगों की कुल संख्या 230 882 741 पर पहुंच गई हैै  इनमें से 4 732 838 लोगों की मृत्यु हो चुकी है जबकि अब तक 207 589 289 लोग इस बीमारी से ठीक हो चुके हैं CoronavirusUpdates https   t co Zr7cuHFVaX,2021-09-23 05:00:00
3,hi,False,1440901857010798596,"⛔️ #CoronavirusUpdates
🙅🏻‍♂️भारत कोरोना एक्टिव केस मामले में दुनिया में 8वें स्थान पर 

🙅🏻‍♂️पिछले 24 घंटे में 31 हजार 923 नए कोरोना संक्रमित दर्ज किए गए ⬆️

🔴282 मरीजों की मौत
🙅🏻‍♂️रिकवरी: 31 हजार 990

👏🏻 24 घंटे के दौरान देश 71.38 लाख कोरोना टीके 

#CoronaVaccine #india","['👏🏻', '🔴', '⛔', '🙅🏻\u200d♂️', '⬆️']","['CoronavirusUpdates', 'CoronaVaccine', 'india']",[],[],India,️  CoronavirusUpdatesभारत कोरोना एक्टिव केस मामले में दुनिया में 8वें स्थान पर पिछले 24 घंटे में 31 हजार 923 नए कोरोना संक्रमित दर्ज किए गए 282 मरीजों की मौतरिकवरी  31 हजार 990 24 घंटे के दौरान देश 71 38 लाख कोरोना टीके  CoronaVaccine  india,2021-09-23 05:00:00
4,hi,False,1440901718183604226,"लखनऊ - राजधानी लखनऊ में कोरोना संक्रमित मिले 8 लोग। लखनऊ सहित 8 जिलों में 17 मिले कोरोना के मरीज। प्रयागराज, कानपुर में दो - दो, आगरा, मेरठ और कौशाम्बी, एटा, बाँदा में मिले 1 - 1 मरीज।",[],[],[],[],India,लखनऊ   राजधानी लखनऊ में कोरोना संक्रमित मिले 8 लोग। लखनऊ सहित 8 जिलों में 17 मिले कोरोना के मरीज। प्रयागराज  कानपुर में दो   दो  आगरा  मेरठ और कौशाम्बी  एटा  बाँदा में मिले 1   1 मरीज।,2021-09-23 05:00:00
5,hi,False,1440901657424850947,"लखनऊ - राजधानी लखनऊ में कोरोना संक्रमित मिले 8 लोग। लखनऊ सहित 8 जिलों में 17 मिले कोरोना के मरीज। प्रयागराज, कानपुर में दो - दो, आगरा, मेरठ और कौशाम्बी, एटा, बाँदा में मिले 1 - 1 मरीज।",[],[],[],[],India,लखनऊ   राजधानी लखनऊ में कोरोना संक्रमित मिले 8 लोग। लखनऊ सहित 8 जिलों में 17 मिले कोरोना के मरीज। प्रयागराज  कानपुर में दो   दो  आगरा  मेरठ और कौशाम्बी  एटा  बाँदा में मिले 1   1 मरीज।,2021-09-23 05:00:00
6,hi,False,1440898680295354373,"#CoronavirusUpdates | देश में पिछले 24 घंटे में कोरोना वायरस के 31,923 नए मामले सामने आए हैं और 282 कोरोना संक्रमित मरीजों की मौत हो गई है। #COVID19 

कुल मामले: 3,35,63,421
सक्रिय मामले: 3,01,640
कुल मौतें: 4,46,050
@WHO @MoHFW_INDIA @mansukhmandviya 
https://t.co/oDJW23kueH",[],"['CoronavirusUpdates', 'COVID19']","['WHO', 'MoHFW_INDIA', 'mansukhmandviya']",['https://t.co/oDJW23kueH'],India, CoronavirusUpdates   देश में पिछले 24 घंटे में कोरोना वायरस के 31 923 नए मामले सामने आए हैं और 282 कोरोना संक्रमित मरीजों की मौत हो गई है।  COVID19 कुल मामले  3 35 63 421सक्रिय मामले  3 01 640कुल मौतें  4 46 050 WHO  MoHFW INDIA  mansukhmandviya https   t co oDJW23kueH,2021-09-23 05:00:00
7,hi,False,1440894497236283397,"देश को बुरी तरह संक्रमित कर रही ईसाई मिशनरियां... BJP विधायक की मां को बना दिया ईसाई 
@BJP4Karnataka

https://t.co/FaIBzQ9NEL",[],[],['BJP4Karnataka'],['https://t.co/FaIBzQ9NEL'],India,"देश को बुरी तरह संक्रमित कर रही ईसाई मिशनरियां    BJP विधायक की मां को बना दिया ईसाई  BJP4Karnatakahttps   t co FaIBzQ9NEL",2021-09-23 04:00:00
8,hi,False,1440893501114253320,"बायो बबल फेल, IPL फिर कोरोना पॉजिटिव:मौजूदा सीजन में अभी तक 9 खिलाड़ी समेत कुल 13 हुए कोरोना संक्रमित, BCCI के सुरक्षा इंतजामों पर उठे सवालhttps://t.co/qDlBkuSV5K",[],[],[],['https://t.co/qDlBkuSV5K'],India,बायो बबल फेल  IPL फिर कोरोना पॉजिटिव मौजूदा सीजन में अभी तक 9 खिलाड़ी समेत कुल 13 हुए कोरोना संक्रमित  BCCI के सुरक्षा इंतजामों पर उठे सवालhttps   t co qDlBkuSV5K,2021-09-23 04:00:00
9,hi,False,1440891626277146625,"@YogiSapnaSharm1 @yogrishiramdev जिनको लॉकडाउन के कारण से, कहीं शॉर्टेज की वजह से या घर से बाहर जाने वाला कोई नही है क्योंकि पूरा परिवार संक्रमित है ऐसे में घर बैठे 24 से 48 घण्टे में OrderMe ऐप के माध्यम से घर बैठे कोरोनिल मिल जाएगी #patanjali https://t.co/8wFXvUij9R",[],['patanjali'],"['YogiSapnaSharm1', 'yogrishiramdev']",[],India, YogiSapnaSharm1  yogrishiramdev जिनको लॉकडाउन के कारण से  कहीं शॉर्टेज की वजह से या घर से बाहर जाने वाला कोई नही है क्योंकि पूरा परिवार संक्रमित है ऐसे में घर बैठे 24 से 48 घण्टे में OrderMe ऐप के माध्यम से घर बैठे कोरोनिल मिल जाएगी  patanjali https   t co 8wFXvUij9R,2021-09-23 04:00:00
