,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
208,es,EPN,2897441,True,960217894058475520,"Este #DíaMundialContraElCáncer, mucha fuerza a quienes están luchando contra esta enfermedad y nuestro mayor reconocimiento a las y los profesionales de la salud que dedican su vida a combatirla, como el Dr. Javier López #NosotrosPodemosYoPuedo https://t.co/MCSBM6yNTZ",[],"['DíaMundialContraElCáncer', 'NosotrosPodemosYoPuedo']",[],[],Mexico,Este  DíaMundialContraElCáncer  mucha fuerza a quienes están luchando contra esta enfermedad y nuestro mayor reconocimiento a las y los profesionales de la salud que dedican su vida a combatirla  como el Dr  Javier López  NosotrosPodemosYoPuedo https   t co MCSBM6yNTZ,2018-02-04 18:00:00,
209,es,EPN,2897441,True,959983728394039296,"Muchas felicidades a los hermanos Echeverría por el triunfo del auto mexicano Vuhl, en la @RaceOfChampions 2018 de Riad, Arabia Saudita. #OrgulloMexicano.",[],['OrgulloMexicano'],['RaceOfChampions'],[],Mexico,Muchas felicidades a los hermanos Echeverría por el triunfo del auto mexicano Vuhl  en la  RaceOfChampions 2018 de Riad  Arabia Saudita   OrgulloMexicano ,2018-02-04 03:00:00,
210,es,EPN,2897441,True,959614537967136768,"Ya se está terminando el #DíaDeLaCandelaria y Antonio García, @CarlosLaraM81, @CeciTellez, @Dan_Venegas, @dimediaz, @enriquereporte, @MaruRFormula, @MelinaOchoaN y @Vicente_Galvez se hicieron rosca con los tamales. https://t.co/zsQmhxVgbx",[],['DíaDeLaCandelaria'],"['CarlosLaraM81', 'CeciTellez', 'Dan_Venegas', 'dimediaz', 'enriquereporte', 'MaruRFormula', 'MelinaOchoaN', 'Vicente_Galvez']",[],Mexico,Ya se está terminando el  DíaDeLaCandelaria y Antonio García   CarlosLaraM81   CeciTellez   Dan Venegas   dimediaz   enriquereporte   MaruRFormula   MelinaOchoaN y  Vicente Galvez se hicieron rosca con los tamales  https   t co zsQmhxVgbx,2018-02-03 02:00:00,
211,es,EPN,2897441,True,958381397084839937,"Mi más sincero pésame a @ManceraMiguelMX, Jefe de Gobierno de la Ciudad de México, por el sensible fallecimiento de su señora madre, Doña Raquel Espinosa. Descanse en paz.",[],[],['ManceraMiguelMX'],[],Mexico,Mi más sincero pésame a  ManceraMiguelMX  Jefe de Gobierno de la Ciudad de México  por el sensible fallecimiento de su señora madre  Doña Raquel Espinosa  Descanse en paz ,2018-01-30 17:00:00,
212,es,EPN,2897441,True,957767898725937153,"Felicidades a la Selección  #Sub20Fem por sus éxitos en la #CU20W: se coronaron como campeonas de la @CONCACAF y consiguieron su pase al Mundial. Sé que representarán a @Mexico con entrega, pasión y talento. 🇲🇽 #OrgulloMexicano",['🇲🇽'],"['Sub20Fem', 'CU20W', 'OrgulloMexicano']","['Concacaf', 'mexico']",[],Mexico,Felicidades a la Selección   Sub20Fem por sus éxitos en la  CU20W  se coronaron como campeonas de la  CONCACAF y consiguieron su pase al Mundial  Sé que representarán a  Mexico con entrega  pasión y talento    OrgulloMexicano,2018-01-29 00:00:00,
213,es,EPN,2897441,True,957367103815847937,"Nuestra solidaridad con el gobierno del Presidente @JuanManSantos y los familiares de las víctimas del atentado en la estación de Policía San José de #Barranquilla Colombia. Nuestras condolencias a los familiares de las víctimas, y una pronta recuperación a los heridos.",[],['Barranquilla'],['JuanManSantos'],[],Mexico,Nuestra solidaridad con el gobierno del Presidente  JuanManSantos y los familiares de las víctimas del atentado en la estación de Policía San José de  Barranquilla Colombia  Nuestras condolencias a los familiares de las víctimas  y una pronta recuperación a los heridos ,2018-01-27 22:00:00,
214,es,EPN,2897441,True,957365874763161600,El Gobierno de México expresa su solidaridad con el pueblo y Gobierno de Ecuador por el atentado registrado en #SanLorenzo Esmeraldas. México condena enérgicamente este tipo de actos y rechaza todo tipo de violencia. Deseamos pronta recuperación a las víctimas.,['xp'],['SanLorenzo'],[],[],Mexico,El Gobierno de México eresa su solidaridad con el pueblo y Gobierno de Ecuador por el atentado registrado en  SanLorenzo Esmeraldas  México condena enérgicamente este tipo de actos y rechaza todo tipo de violencia  Deseamos pronta recuperación a las víctimas ,2018-01-27 22:00:00,
215,es,EPN,2897441,True,954458443603173378,"Mis felicitaciones y mi mayor reconocimiento a todo el gran equipo de @Tu_IMSS, invaluable institución nacional que hoy cumple sus primeros 75 años al servicio de los mexicanos. https://t.co/8SZEErGUyE",[],[],['Tu_IMSS'],['https://t.co/8SZEErGUyE'],Mexico,Mis felicitaciones y mi mayor reconocimiento a todo el gran equipo de  Tu IMSS  invaluable institución nacional que hoy cumple sus primeros 75 años al servicio de los mexicanos  https   t co 8SZEErGUyE,2018-01-19 21:00:00,
216,es,EPN,2897441,True,954393473393745921,"Ante el sismo de magnitud preliminar de 5.9, ocurrido al norte de Loreto, BCS, @PcSegob y autoridades locales de protección civil activaron protocolos de revisión. Al momento, no hay reporte de personas afectadas o de daños materiales.",[],[],[],[],Mexico,Ante el sismo de magnitud preliminar de 5 9  ocurrido al norte de Loreto  BCS   PcSegob y autoridades locales de protección civil activaron protocolos de revisión  Al momento  no hay reporte de personas afectadas o de daños materiales ,2018-01-19 17:00:00,
217,es,EPN,2897441,True,954059057618472963,"Lamento el fallecimiento de varias personas en Ecatepec, por el descarrilamiento de vagones de tren. Mis condolencias para sus familias. Las autoridades de la @SCT_mx se encuentran en el sitio y se instalará una comisión investigadora, para determinar las causas de lo ocurrido.",[],[],['SCT_mx'],[],Mexico,Lamento el fallecimiento de varias personas en Ecatepec  por el descarrilamiento de vagones de tren  Mis condolencias para sus familias  Las autoridades de la  SCT mx se encuentran en el sitio y se instalará una comisión investigadora  para determinar las causas de lo ocurrido ,2018-01-18 19:00:00,
218,es,EPN,2897441,True,952298718971158528,"Hoy, el @DIF_NMX cumple 41 años de promover el bienestar de las familias mexicanas. Mi reconocimiento a esta querida y noble institución, que todos los días trabaja para respaldar a quienes viven en condiciones de vulnerabilidad.",[],[],['DIF_NMX'],[],Mexico,Hoy  el  DIF NMX cumple 41 años de promover el bienestar de las familias mexicanas  Mi reconocimiento a esta querida y noble institución  que todos los días trabaja para respaldar a quienes viven en condiciones de vulnerabilidad ,2018-01-13 22:00:00,
