,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi
0,en,nsitharaman,58243368,True,1440177404937261066,"“The BJP accepts changes based on new needs, new ideas, the requirement to give new people opportunities and to move ahead with greater energy while discharging duties…”

A well-written piece by @byadavbjp. Essential read to understand @BJP4India, the robust organisation. https://t.co/I1ihOJVYcx",[],[],"['byadavbjp', 'BJP4India']",['https://t.co/I1ihOJVYcx'],India,“The BJP accepts changes based on new needs  new ideas  the requirement to give new people opportunities and to move ahead with greater energy while discharging duties…”A well written piece by  byadavbjp  Essential read to understand  BJP4India  the robust organisation  https   t co I1ihOJVYcx,2021-09-21 05:00:00,
1,en,nsitharaman,58243368,True,1440146256769142794,"“The covid-19 pandemic offers the potential of being the next step-change moment for the global pharmaceutical industry that can help India jump to the top…”

India’s vaccines industry can grow from $2 bn up to $5 bn by 2026: Report https://t.co/Vf7z39Q9xK",[],[],[],['https://t.co/Vf7z39Q9xK'],India,“The covid 19 pandemic offers the potential of being the next step change moment for the global pharmaceutical industry that can help India jump to the top…”India’s vaccines industry can grow from  2 bn up to  5 bn by 2026  Report https   t co Vf7z39Q9xK,2021-09-21 03:00:00,
2,en,nsitharaman,58243368,True,1440144381940408324,“The new initiative is intended to provide direct market access opportunities to approx. 3.5 million handloom workers and 2.7 million handicraft artisans.” https://t.co/9osptnuxcP,[],[],[],['https://t.co/9osptnuxcP'],India,“The new initiative is intended to provide direct market access opportunities to approx  3 5 million handloom workers and 2 7 million handicraft artisans ” https   t co 9osptnuxcP,2021-09-21 03:00:00,
3,en,nsitharaman,58243368,True,1440142435649130506,"“Daily e-way bill generation for goods transportation under the…GST…came in at 22.71 lakh for the week ended September 19, up 10.4% over the daily average for the previous week, reflecting a pick-up in economic activity ahead of the festival season.” https://t.co/nN6f9jowO5",[],[],[],['https://t.co/nN6f9jowO5'],India,“Daily e way bill generation for goods transportation under the…GST…came in at 22 71 lakh for the week ended September 19  up 10 4  over the daily average for the previous week  reflecting a pick up in economic activity ahead of the festival season ” https   t co nN6f9jowO5,2021-09-21 03:00:00,
4,en,nsitharaman,58243368,True,1440140173736435719,"“Indians…have suffered…shown grit to come out of it. How much ever you do…our government tried…will not be enough…This…pandemic the world has not seen before…looking at the way the vaccination drive is progressing, I feel we will come through it.” https://t.co/FqNj4SunBY",[],[],[],['https://t.co/FqNj4SunBY'],India,“Indians…have suffered…shown grit to come out of it  How much ever you do…our government tried…will not be enough…This…pandemic the world has not seen before…looking at the way the vaccination drive is progressing  I feel we will come through it ” https   t co FqNj4SunBY,2021-09-21 02:00:00,
5,en,nsitharaman,58243368,True,1440137301212893194,"“More than two-thirds of India Inc recruiters believe they have returned to the pre-pandemic level of hiring.”

Annual salary increments expected to touch 8.6% in 2022:

Deloitte survey https://t.co/DY8KD7zJ27",['xp'],[],[],['https://t.co/DY8KD7zJ27'],India,“More than two thirds of India Inc recruiters believe they have returned to the pre pandemic level of hiring ”Annual salary increments eected to touch 8 6  in 2022 Deloitte survey https   t co DY8KD7zJ27,2021-09-21 02:00:00,
6,en,nsitharaman,58243368,True,1440135574417862661,"“…Narendra Modi’s administration last year opened up…its sovereign bond market to overseas investors, its biggest step yet to secure access to global indexes…also…trying to sort out taxation issues with Euroclear to facilitate listing of Indian debt.” https://t.co/6d2jfDksB6",[],[],[],['https://t.co/6d2jfDksB6'],India,“…Narendra Modi’s administration last year opened up…its sovereign bond market to overseas investors  its biggest step yet to secure access to global indexes…also…trying to sort out taxation issues with Euroclear to facilitate listing of Indian debt ” https   t co 6d2jfDksB6,2021-09-21 02:00:00,
7,en,nsitharaman,58243368,True,1439060308782317571,"“…this appears to be the final step in putting behind the lending excesses of the last business cycle. Cleaning the slate of the last business cycle is an important step in setting the stage for the next one.” 

#NARCL #IDRCL ⁦@DFS_India⁩  https://t.co/cAfa847dn9",[],"['NARCL', 'IDRCL']",['DFS_India'],['https://t.co/cAfa847dn9'],India,“…this appears to be the final step in putting behind the lending excesses of the last business cycle  Cleaning the slate of the last business cycle is an important step in setting the stage for the next one ”  NARCL  IDRCL ⁦ DFS India⁩  https   t co cAfa847dn9,2021-09-18 03:00:00,
8,en,nsitharaman,58243368,True,1438726822049447942,"“One of his stellar qualities is quick decision making…”

“During corona pandemic, his appeals have been religiously followed by every citizen.” 
⁦@JPNadda⁩  https://t.co/OipLHYrHIF",[],[],['JPNadda'],['https://t.co/OipLHYrHIF'],India,“One of his stellar qualities is quick decision making…”“During corona pandemic  his appeals have been religiously followed by every citizen ” ⁦ JPNadda⁩  https   t co OipLHYrHIF,2021-09-17 05:00:00,
9,en,nsitharaman,58243368,True,1438715484459835392,"“NARCL-IDRCL will provide…banking system…benefit…by selling their stressed assets to NARCL, leading to the release of management bandwidth and capital…&amp;by potentially earning returns through better recoveries from aggregation and turnaround of assets.” https://t.co/ky0m9sEkLR",[],[],[],['https://t.co/ky0m9sEkLR'],India,“NARCL IDRCL will provide…banking system…benefit…by selling their stressed assets to NARCL  leading to the release of management bandwidth and capital… amp by potentially earning returns through better recoveries from aggregation and turnaround of assets ” https   t co ky0m9sEkLR,2021-09-17 04:00:00,
10,en,nsitharaman,58243368,True,1438672269195112454,"Greetings to @PMOIndia @narendramodi on his birthday today. My prayers for his long and healthy life.

Dedication to Maa Bharati has guided his every step. Very reassuring to have such leadership at such challenging times.

Honoured to serve under his guidance.",[],[],"['PMOIndia', 'narendramodi']",[],India,Greetings to  PMOIndia  narendramodi on his birthday today  My prayers for his long and healthy life Dedication to Maa Bharati has guided his every step  Very reassuring to have such leadership at such challenging times Honoured to serve under his guidance ,2021-09-17 01:00:00,
11,en,nsitharaman,58243368,True,1436347449249914880,"India’s Cumulative Vaccination Coverage achieves nearly 73 Cr milestone.

More than 56 lakh Vaccine Doses administered today till 7 pm

 https://t.co/jNXWeNyjcM",[],[],[],['https://t.co/jNXWeNyjcM'],India,India’s Cumulative Vaccination Coverage achieves nearly 73 Cr milestone More than 56 lakh Vaccine Doses administered today till 7 pm https   t co jNXWeNyjcM,2021-09-10 15:00:00,
12,en,nsitharaman,58243368,True,1435789226541416455,"“There is much more action and growth happening in Indian companies furling this movement.”

“Many traditional Indian firms are foraying into new generation of investments which are major attractions for senior global talents.” #NewIndia #economy  https://t.co/7zG2u4AIRt",[],"['NewIndia', 'economy']",[],['https://t.co/7zG2u4AIRt'],India,“There is much more action and growth happening in Indian companies furling this movement ”“Many traditional Indian firms are foraying into new generation of investments which are major attractions for senior global talents ”  NewIndia  economy  https   t co 7zG2u4AIRt,2021-09-09 02:00:00,
13,en,nsitharaman,58243368,True,1435786685216739330,"“No of entities at GIFT City rose to 265 this yr from 140 in 2019

Banking transactions exceeded $125 billion in value by August

Deutsche, HSBC, Citigroup and Bank of America, Standard Chartered and Barclays opening offices in GIFT City…”
#IFSC #GIFTcity https://t.co/kYLZX3srad",[],"['IFSC', 'GIFTcity']",[],['https://t.co/kYLZX3srad'],India,“No of entities at GIFT City rose to 265 this yr from 140 in 2019Banking transactions exceeded  125 billion in value by AugustDeutsche  HSBC  Citigroup and Bank of America  Standard Chartered and Barclays opening offices in GIFT City…” IFSC  GIFTcity https   t co kYLZX3srad,2021-09-09 02:00:00,
14,en,nsitharaman,58243368,True,1435784689713770503,"“…registration of new companies in manufacturing sector rose nearly 45% from 23,014 in 2019-20 to 33,483 in 2020-21…services sector, new company registrations grew by 16%…

new companies registered in agriculture and allied activities grew 112%”  #EoDB  https://t.co/cTX7AVfZ2l",[],['EoDB'],[],['https://t.co/cTX7AVfZ2l'],India,“…registration of new companies in manufacturing sector rose nearly 45  from 23 014 in 2019 20 to 33 483 in 2020 21…services sector  new company registrations grew by 16 …new companies registered in agriculture and allied activities grew 112 ”   EoDB  https   t co cTX7AVfZ2l,2021-09-09 02:00:00,
15,en,nsitharaman,58243368,True,1435646807686537217,"Congratulations Meghalaya on Kongthong being selected ‘Best Tourism Village”. @SangmaConrad 

The village in which people compose a tune for calling a person in the place of names!

@PIBDoNER https://t.co/ImrEGlBQDE",[],[],"['SangmaConrad', 'PIBDoNER']",['https://t.co/ImrEGlBQDE'],India,Congratulations Meghalaya on Kongthong being selected ‘Best Tourism Village”   SangmaConrad The village in which people compose a tune for calling a person in the place of names  PIBDoNER https   t co ImrEGlBQDE,2021-09-08 17:00:00,
16,en,nsitharaman,58243368,True,1435639380215885826,"“A fair and equitable distribution of vaccine doses for women and rural population has been noted for the first time in…Covid-19 vaccination programme in India.
More women and rural population jabbed for the first time in the Covid-19 vaccination drive…” https://t.co/g2KPiklryo",[],[],[],['https://t.co/g2KPiklryo'],India,“A fair and equitable distribution of vaccine doses for women and rural population has been noted for the first time in…Covid 19 vaccination programme in India More women and rural population jabbed for the first time in the Covid 19 vaccination drive…” https   t co g2KPiklryo,2021-09-08 16:00:00,
17,en,nsitharaman,58243368,True,1435616849383751688,"Cabinet approves Production Linked Incentive (PLI) Scheme for Textiles.

Incentives worth Rs. 10,683 crore over five years 

Scheme will positively impact especially States like Gujarat, UP, Maharashtra, Tamil Nadu, Punjab, AP, Telangana, Odisha etc. https://t.co/brDih3VeqJ",[],[],[],['https://t.co/brDih3VeqJ'],India,Cabinet approves Production Linked Incentive  PLI  Scheme for Textiles Incentives worth Rs  10 683 crore over five years Scheme will positively impact especially States like Gujarat  UP  Maharashtra  Tamil Nadu  Punjab  AP  Telangana  Odisha etc  https   t co brDih3VeqJ,2021-09-08 15:00:00,
18,en,nsitharaman,58243368,True,1435064669937438721,e-Rupi “is a virtual banking system…provides services through a SIM card with no requirement of internet access and bank accounts…enable particular digital payments not just from phones to digital recipients…also from digital senders to offline payees.” https://t.co/MdZN94XUh5,[],[],[],['https://t.co/MdZN94XUh5'],India,e Rupi “is a virtual banking system…provides services through a SIM card with no requirement of internet access and bank accounts…enable particular digital payments not just from phones to digital recipients…also from digital senders to offline payees ” https   t co MdZN94XUh5,2021-09-07 02:00:00,
19,en,nsitharaman,58243368,True,1435061733094162436,"“What does account aggregation do? It fills an information gap efficiently, securely…Most of the time, risk-based lending does not happen because information is either unavailable or not easily retrievable…hence lenders stick to collateral-based lending” https://t.co/wJigWQbBED",[],[],[],['https://t.co/wJigWQbBED'],India,“What does account aggregation do  It fills an information gap efficiently  securely…Most of the time  risk based lending does not happen because information is either unavailable or not easily retrievable…hence lenders stick to collateral based lending” https   t co wJigWQbBED,2021-09-07 02:00:00,
20,en,nsitharaman,58243368,True,1434762520141582339,"“…enables consent-based monetisation of data, of individuals…small enterprises…otherwise invisible to…intermediaries.This exchange of verified individual data…likely to stoke a fresh boom in consumption…in a post-covid world.” 
#AccountAggregator
 https://t.co/QoQHWX9zM3",[],['AccountAggregator'],[],['https://t.co/QoQHWX9zM3'],India,“…enables consent based monetisation of data  of individuals…small enterprises…otherwise invisible to…intermediaries This exchange of verified individual data…likely to stoke a fresh boom in consumption…in a post covid world ”  AccountAggregator https   t co QoQHWX9zM3,2021-09-06 06:00:00,
21,en,nsitharaman,58243368,True,1434713332716507151,"“The AA framework allows customers to avail various financial services from a host of providers on a single portal based on a consent method, under which the consumers can choose what financial data to share and with which entity.” 

#Data    #Privacy  https://t.co/t30dEt7MJ7",[],"['Data', 'Privacy']",[],['https://t.co/t30dEt7MJ7'],India,“The AA framework allows customers to avail various financial services from a host of providers on a single portal based on a consent method  under which the consumers can choose what financial data to share and with which entity ”  Data     Privacy  https   t co t30dEt7MJ7,2021-09-06 03:00:00,
22,en,nsitharaman,58243368,True,1434706537482633221,"“Atal Pension Yojana has emerged as the most popular social security scheme under the National Pension System with over 2.8 crore subscribers, mainly from the non-metro centres.” https://t.co/edpQdr5iuW",[],[],[],['https://t.co/edpQdr5iuW'],India,“Atal Pension Yojana has emerged as the most popular social security scheme under the National Pension System with over 2 8 crore subscribers  mainly from the non metro centres ” https   t co edpQdr5iuW,2021-09-06 03:00:00,
23,en,nsitharaman,58243368,True,1434704991248289792,"“Thanks to steps taken to improve compliance and a shift of business away from the informal sector, GST also is yielding the revenue productivity…The greater formalisation of the economy after GST implementation is also aiding direct tax receipts.” https://t.co/Z7ZXzFqnUp",[],[],[],['https://t.co/Z7ZXzFqnUp'],India,“Thanks to steps taken to improve compliance and a shift of business away from the informal sector  GST also is yielding the revenue productivity…The greater formalisation of the economy after GST implementation is also aiding direct tax receipts ” https   t co Z7ZXzFqnUp,2021-09-06 02:00:00,
24,en,nsitharaman,58243368,True,1434703496964567043,"“Last week, a new revolution got going in India, which deserves to be far more widely noticed than it seems to have been…launch of the Account Aggregator framework. While the world has been harping on about data protection, India has quietly devised…” https://t.co/Fxi87XwKIr",[],[],[],['https://t.co/Fxi87XwKIr'],India,“Last week  a new revolution got going in India  which deserves to be far more widely noticed than it seems to have been…launch of the Account Aggregator framework  While the world has been harping on about data protection  India has quietly devised…” https   t co Fxi87XwKIr,2021-09-06 02:00:00,
25,en,nsitharaman,58243368,True,1434701531312361472,"“Pradhan Mantri Jan Dhan Yojana (PMJDY)…completed seven years in August. So have…the Namami Gange Project (NGP) and Swachh Bharat Mission (SBM). Some of the recent schemes are picking up pace…Business Standard looks at eight key schemes…”

 https://t.co/JJg67do5r3",[],[],[],['https://t.co/JJg67do5r3'],India,“Pradhan Mantri Jan Dhan Yojana  PMJDY …completed seven years in August  So have…the Namami Gange Project  NGP  and Swachh Bharat Mission  SBM   Some of the recent schemes are picking up pace…Business Standard looks at eight key schemes…” https   t co JJg67do5r3,2021-09-06 02:00:00,
26,en,nsitharaman,58243368,True,1434505941114781697,"Dedicated work, sensitive responses and standing with the people during stressful challenging times such as the pandemic get reflected in the approval ratings.

Every step taken by the @PMOIndia, particularly during the pandemic, kept the poor and the needy in focus. https://t.co/c3fa9m4kZJ",[],[],['PMOIndia'],[],India,Dedicated work  sensitive responses and standing with the people during stressful challenging times such as the pandemic get reflected in the approval ratings Every step taken by the  PMOIndia  particularly during the pandemic  kept the poor and the needy in focus  https   t co c3fa9m4kZJ,2021-09-05 13:00:00,
27,en,nsitharaman,58243368,True,1432560643899461633,"“Our government is committed to forward looking, pro-people reform…acting out of conviction.Stealth and secrecy are companions to Congress-style subterfuge.This government makes no compromise with transparency and national interest.” ⁦@HardeepSPuri⁩ https://t.co/nrUVrKBxLk",[],[],['HardeepSPuri'],['https://t.co/nrUVrKBxLk'],India,“Our government is committed to forward looking  pro people reform…acting out of conviction Stealth and secrecy are companions to Congress style subterfuge This government makes no compromise with transparency and national interest ” ⁦ HardeepSPuri⁩ https   t co nrUVrKBxLk,2021-08-31 04:00:00,
28,en,nsitharaman,58243368,True,1432382801664376834,"Showcasing the various measures taken by Haryana to address issues concerning farmers, Chief Minister @mlkhattar asks pointed questions of his Punjab counterpart @capt_amarinder Singh. See thread. https://t.co/qYO0bWhZ06",[],[],"['mlkhattar', 'capt_amarinder']",['https://t.co/qYO0bWhZ06'],India,Showcasing the various measures taken by Haryana to address issues concerning farmers  Chief Minister  mlkhattar asks pointed questions of his Punjab counterpart  capt amarinder Singh  See thread  https   t co qYO0bWhZ06,2021-08-30 17:00:00,
29,en,nsitharaman,58243368,True,1432197696249483265,"Congratulations #AvaniLekhara on winning the gold medal 🥇 in women's 10m AR Standing SH1 Final. 
An achievement out of sheer perseverance. Inspirational 👏
#Tokyoparalympics2020 https://t.co/o7xGrP2wYW","['👏', '🥇']","['AvaniLekhara', 'Tokyoparalympics2020']",[],[],India,Congratulations  AvaniLekhara on winning the gold medal  in women s 10m AR Standing SH1 Final  An achievement out of sheer perseverance  Inspirational  Tokyoparalympics2020 https   t co o7xGrP2wYW,2021-08-30 04:00:00,
30,en,nsitharaman,58243368,True,1431923101961371652,". @indiatvnews of @RajatSharmaLive lists out 
#LiesOfRahulGandhi on Vaccination,Monetisation,Farm Laws &amp; Loans write-off Vs waiver.
Also lists #FailedDialoguesofRahulGandhi
on PMJDY, GST, World Bank, AIIB etc.
@RahulGandhi attempts to mislead repeatedly

🧵compiled by @alok_bhatt https://t.co/TVwqLcOHxi",['🧵'],"['LiesOfRahulGandhi', 'FailedDialoguesofRahulGandhi']","['indiatvnews', 'RajatSharmaLive', 'RahulGandhi', 'alok_bhatt']",['https://t.co/TVwqLcOHxi'],India,   indiatvnews of  RajatSharmaLive lists out  LiesOfRahulGandhi on Vaccination Monetisation Farm Laws  amp  Loans write off Vs waiver Also lists  FailedDialoguesofRahulGandhion PMJDY  GST  World Bank  AIIB etc  RahulGandhi attempts to mislead repeatedlycompiled by  alok bhatt https   t co TVwqLcOHxi,2021-08-29 10:00:00,
31,en,nsitharaman,58243368,True,1431860003950915584,"In the 80th edition of #MannkiBaat ⁦@PMOIndia⁩ appreciates the effort of #காஞ்சிரங்கால் panchayat in Sivaganga district of TN in managing waste and generating electricity. #சிவகங்கை

PM Modi's Mann Ki Baat with the Nation, August 2021

https://t.co/KvDxYwtQIU

via NaMo App",[],"['MannkiBaat', 'காஞ்சிரங்கால்', 'சிவகங்கை']",['PMOIndia'],['https://t.co/KvDxYwtQIU'],India,In the 80th edition of  MannkiBaat ⁦ PMOIndia⁩ appreciates the effort of  காஞ்சிரங்கால் panchayat in Sivaganga district of TN in managing waste and generating electricity   சிவகங்கைPM Modi s Mann Ki Baat with the Nation  August 2021https   t co KvDxYwtQIUvia NaMo App,2021-08-29 06:00:00,
32,en,nsitharaman,58243368,True,1431857086367895553,"⁦In his 80th edition of #MannkiBaat   @PMOIndia⁩ speaks on the need to keep the momentum on #SwachhBharatAbhiyan. Indore and Madhubhani experiments praised.

PM Modi's Mann Ki Baat with the Nation, August 2021

https://t.co/KvDxYwtQIU

via NaMo App",['xp'],"['MannkiBaat', 'SwachhBharatAbhiyan']",['PMOIndia'],['https://t.co/KvDxYwtQIU'],India,⁦In his 80th edition of  MannkiBaat    PMOIndia⁩ speaks on the need to keep the momentum on  SwachhBharatAbhiyan  Indore and Madhubhani eeriments praised PM Modi s Mann Ki Baat with the Nation  August 2021https   t co KvDxYwtQIUvia NaMo App,2021-08-29 06:00:00,
33,en,nsitharaman,58243368,True,1431808778719010819,"Congratulations #BhavinaPatel on winning the Silver medal in #ParaTableTennis. 

Your perseverance and success shall shall as motivation for many.
#TokyoParalympics https://t.co/2HLqnceZgV",[],"['BhavinaPatel', 'ParaTableTennis', 'TokyoParalympics']",[],['https://t.co/2HLqnceZgV'],India,Congratulations  BhavinaPatel on winning the Silver medal in  ParaTableTennis  Your perseverance and success shall shall as motivation for many  TokyoParalympics https   t co 2HLqnceZgV,2021-08-29 03:00:00,
34,en,nsitharaman,58243368,True,1431654766757625861,"Touched by the gesture of @IndiGo6E staff at Agartala, Tripura — Tanushree Baidya, Anamika Sinha and Payel Debnath — who presented a handmade greeting card on women’s empowerment. Loved their energy and enthusiasm. :) https://t.co/igVBqGB7Db",[':)'],[],['IndiGo6E'],[],India,Touched by the gesture of  IndiGo6E staff at Agartala  Tripura — Tanushree Baidya  Anamika Sinha and Payel Debnath — who presented a handmade greeting card on women’s empowerment  Loved their energy and enthusiasm   https   t co igVBqGB7Db,2021-08-28 16:00:00,
35,en,nsitharaman,58243368,True,1431455088514531330,"55% Jan-Dhan account holders are women and 67% Jan Dhan accounts are in rural and semi-urban areas

Out of total 43.04 crore PMJDY accounts, 36.86 crore (86%) are operative

Total RuPay cards issued to PMJDY accountholders: 31.23 Crore

#PMJanDhan 

https://t.co/hZAid1W7pw",[],['PMJanDhan'],[],['https://t.co/hZAid1W7pw'],India,55  Jan Dhan account holders are women and 67  Jan Dhan accounts are in rural and semi urban areasOut of total 43 04 crore PMJDY accounts  36 86 crore  86   are operativeTotal RuPay cards issued to PMJDY accountholders  31 23 Crore PMJanDhan https   t co hZAid1W7pw,2021-08-28 03:00:00,
36,en,nsitharaman,58243368,True,1430521174367170564,"A sensitive and timely decision taken by @pmo @narendramodi in bringing in a special flight from Kabul, #Afghanistan, the Shri Guru Granth Sahib and the associated sacred worship-worthy Swaroop with all respectful care and sanctity. https://t.co/kCKqtUCLVZ",[],['Afghanistan'],"['pmo', 'narendramodi']",['https://t.co/kCKqtUCLVZ'],India,A sensitive and timely decision taken by  pmo  narendramodi in bringing in a special flight from Kabul   Afghanistan  the Shri Guru Granth Sahib and the associated sacred worship worthy Swaroop with all respectful care and sanctity  https   t co kCKqtUCLVZ,2021-08-25 13:00:00,
37,en,nsitharaman,58243368,True,1429987976503730197,"Remembering Shri Arun Jaitley. An amiable, gentle guide who is missed immensely. A friend to all. Had broad strong shoulders to bear challenges. His quick grasp of matters was admired by many. 🙏🏽",['🙏🏽'],[],[],[],India,Remembering Shri Arun Jaitley  An amiable  gentle guide who is missed immensely  A friend to all  Had broad strong shoulders to bear challenges  His quick grasp of matters was admired by many  ,2021-08-24 02:00:00,
38,en,nsitharaman,58243368,True,1429851051344023553,"India emerges as second most attractive manufacturing hub globally, says report - The Economic Times https://t.co/SyAAj1kVsy",[],[],[],['https://t.co/SyAAj1kVsy'],India,India emerges as second most attractive manufacturing hub globally  says report   The Economic Times https   t co SyAAj1kVsy,2021-08-23 17:00:00,
39,en,nsitharaman,58243368,True,1429127125630537733,"Saddened by the demise of Shri. Kalyan Singh, former chief minister of Uttar Pradesh. He worked for the betterment of backward classes, youth and women.
Dedicated to serving the nation, he was a good administrator.
Condolences.",[],[],[],[],India,Saddened by the demise of Shri  Kalyan Singh  former chief minister of Uttar Pradesh  He worked for the betterment of backward classes  youth and women Dedicated to serving the nation  he was a good administrator Condolences ,2021-08-21 17:00:00,
40,en,nsitharaman,58243368,True,1429108386453344256,"Shocked to know @lokulagandhi Gen. Secy @BJP4Andhra is no more. 
He was working particularly in the tribal areas.
In my recent visit to AP, he facilitated a meeting with the descendent of Gam Gantam Dora, a close associate of freedom fighter Alluri Seetharama Raju. Condolences. https://t.co/CMRXmJ1MRZ",[],[],"['lokulagandhi', 'BJP4Andhra']",[],India,Shocked to know  lokulagandhi Gen  Secy  BJP4Andhra is no more  He was working particularly in the tribal areas In my recent visit to AP  he facilitated a meeting with the descendent of Gam Gantam Dora  a close associate of freedom fighter Alluri Seetharama Raju  Condolences  https   t co CMRXmJ1MRZ,2021-08-21 16:00:00,
41,en,nsitharaman,58243368,True,1428899882488668162,"India’s DNA vaccine to fight #COVID19 - #ZyCovD gets Emergency Use Authorisation.

Can be administered for those aged 12 years and above.

India now has a total of 6 vaccines.

#IndiaFightsCorona https://t.co/MsSvvnqIN2",[],"['COVID19', 'ZyCovD', 'IndiaFightsCorona']",[],[],India,India’s DNA vaccine to fight  COVID19    ZyCovD gets Emergency Use Authorisation Can be administered for those aged 12 years and above India now has a total of 6 vaccines  IndiaFightsCorona https   t co MsSvvnqIN2,2021-08-21 02:00:00,
42,en,nsitharaman,58243368,True,1428173319665119234,"Thanks for the birthday wishes. Wish I could reply to each individually. Seek your indulgence being unable to do so.

As they say in Telugu, ‘andarikki, peru peru na’, meaning ‘to all, each by name’, I am thankful.

Your wishes give me new energy and enthusiasm. 🙏🏽",['🙏🏽'],[],[],[],India,Thanks for the birthday wishes  Wish I could reply to each individually  Seek your indulgence being unable to do so As they say in Telugu  ‘andarikki  peru peru na’  meaning ‘to all  each by name’  I am thankful Your wishes give me new energy and enthusiasm  ,2021-08-19 02:00:00,
43,en,nsitharaman,58243368,True,1427826670518497289,Thank you very much Hon. Speaker @ombirlakota ji. https://t.co/camIbFWnV2,[],[],['ombirlakota'],['https://t.co/camIbFWnV2'],India,Thank you very much Hon  Speaker  ombirlakota ji  https   t co camIbFWnV2,2021-08-18 03:00:00,
44,en,nsitharaman,58243368,True,1427824003998048256,"Thank you very much, Hon.@PMOIndia. Your blessings and guidance give me strength and motivation to serve the nation. 🙏🏽 https://t.co/V5Xz4AFiDl",['🙏🏽'],[],['PMOIndia'],['https://t.co/V5Xz4AFiDl'],India,Thank you very much  Hon  PMOIndia  Your blessings and guidance give me strength and motivation to serve the nation   https   t co V5Xz4AFiDl,2021-08-18 03:00:00,
45,en,nsitharaman,58243368,True,1427109064241147911,"At “Sadaiv Atal”on the Rajghat joined in prayers to pay respects to former Prime Minister Shri. Atal Bihari Vajpayee. A gentle, graceful giant in the Indian political firmament over decades. 
#AtalBihariVajpayeeJi 

 https://t.co/cheAtNloL8",[],['AtalBihariVajpayeeJi'],[],[],India,At “Sadaiv Atal”on the Rajghat joined in prayers to pay respects to former Prime Minister Shri  Atal Bihari Vajpayee  A gentle  graceful giant in the Indian political firmament over decades   AtalBihariVajpayeeJi  https   t co cheAtNloL8,2021-08-16 03:00:00,
46,en,nsitharaman,58243368,True,1426818954845048837,"Take away from @PMOIndia speech at the Red Fort today:

#SabkaSaat, #SabkaVikas, #SabkaVishwas and now equally #SabkaPrayas for

NextGen Infra
World class Manufacturing 
Cutting Edge Innovation
AND
New Age Technology

#IndiaAt75 
#IndependenceDayIndia2021 https://t.co/SYG7zzTEvm",[],"['SabkaSaat', 'SabkaVikas', 'SabkaVishwas', 'SabkaPrayas', 'IndiaAt75', 'IndependenceDayIndia2021']",['PMOIndia'],['https://t.co/SYG7zzTEvm'],India,Take away from  PMOIndia speech at the Red Fort today  SabkaSaat   SabkaVikas   SabkaVishwas and now equally  SabkaPrayas forNextGen InfraWorld class Manufacturing Cutting Edge InnovationANDNew Age Technology IndiaAt75  IndependenceDayIndia2021 https   t co SYG7zzTEvm,2021-08-15 08:00:00,
47,en,nsitharaman,58243368,True,1426796075612966919,"Uploaded a video on https://t.co/Rzo9tKYyYA singing the #Rashtragaan along with my staff and their family.

Good effort @MinOfCultureGoI in getting all to sing 🎶 our #Rashtragaan 

Submit yours to get featured in the compilation!

#AmritMahotsav   #MeraMaanMeraRashtraGaan https://t.co/E8MLjJLIA5",['🎶'],"['Rashtragaan', 'Rashtragaan', 'AmritMahotsav', 'MeraMaanMeraRashtraGaan']",['MinOfCultureGoI'],['https://t.co/Rzo9tKYyYA'],India,Uploaded a video on https   t co Rzo9tKYyYA singing the  Rashtragaan along with my staff and their family Good effort  MinOfCultureGoI in getting all to sing  our  Rashtragaan Submit yours to get featured in the compilation  AmritMahotsav    MeraMaanMeraRashtraGaan https   t co E8MLjJLIA5,2021-08-15 07:00:00,
48,en,nsitharaman,58243368,True,1426012677160136704,"Thanks @vijai63 ji for posting this.

This, well captures the steady and rapidly increasing coverage of our #vaccination program.

Free of cost for all citizens, service provided at accessible centres, smooth seamless process, digital certification provided.

@MoHFW_INDIA https://t.co/bb02Q3JjVX",[],['vaccination'],"['vijai63', 'MoHFW_INDIA']",['https://t.co/bb02Q3JjVX'],India,Thanks  vijai63 ji for posting this This  well captures the steady and rapidly increasing coverage of our  vaccination program Free of cost for all citizens  service provided at accessible centres  smooth seamless process  digital certification provided  MoHFW INDIA https   t co bb02Q3JjVX,2021-08-13 03:00:00,
49,en,nsitharaman,58243368,True,1425847505456033795,"The total installed renewable energy capacity in India, excluding large hydro, has crossed 100 GW. India stands at 4th position in the world on installed RE capacity, 5th in solar and 4th in wind in terms of installed capacity.

 https://t.co/BlrG6ddl24

@FollowCII @ficci_india",[],[],"['FollowCII', 'ficci_india']",['https://t.co/BlrG6ddl24'],India,The total installed renewable energy capacity in India  excluding large hydro  has crossed 100 GW  India stands at 4th position in the world on installed RE capacity  5th in solar and 4th in wind in terms of installed capacity  https   t co BlrG6ddl24 FollowCII  ficci india,2021-08-12 16:00:00,
50,en,nsitharaman,58243368,True,1425641290251730947,View: Retrospective tax should be seen in the context of making India’s investment climate stable - The Economic Times https://t.co/vnTW1Sh5zI,[],[],[],['https://t.co/vnTW1Sh5zI'],India,View  Retrospective tax should be seen in the context of making India’s investment climate stable   The Economic Times https   t co vnTW1Sh5zI,2021-08-12 02:00:00,
