,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440892499568914435,"व्यायामात् लभते स्वास्थ्यं दीर्घायुष्यं बलं सुखम्।
आरोग्यं परमं भाग्यं स्वास्थ्यं सर्वार्थसाधनम् ॥

व्यायाम करने से आरोग्य, दीर्घायुष्य, शक्ति , तथा सुख प्राप्त होता है ।
सुदृढ आरोग्य भाग्य का लक्षण है, सभी सुखों का साधन है ।
#राम",[],['राम'],[],[],India,व्यायामात् लभते स्वास्थ्यं दीर्घायुष्यं बलं सुखम्।आरोग्यं परमं भाग्यं स्वास्थ्यं सर्वार्थसाधनम् ॥व्यायाम करने से आरोग्य  दीर्घायुष्य  शक्ति   तथा सुख प्राप्त होता है ।सुदृढ आरोग्य भाग्य का लक्षण है  सभी सुखों का साधन है । राम,2021-09-23 04:00:00
1,hi,False,1440884862223675400,"डेंगू फैलने से रोकना आपके हाथ में है!

अगर आपको तेज बुखार के साथ ये लक्षण भी हैं तो तुरंत नजदीकी चिकित्सालय में संपर्क करें।
@MoHFW_INDIA #JansamparkMP https://t.co/Qem2Gz2HtC",[],['JansamparkMP'],['MoHFW_INDIA'],[],India,डेंगू फैलने से रोकना आपके हाथ में है अगर आपको तेज बुखार के साथ ये लक्षण भी हैं तो तुरंत नजदीकी चिकित्सालय में संपर्क करें। MoHFW INDIA  JansamparkMP https   t co Qem2Gz2HtC,2021-09-23 04:00:00
2,hi,False,1440877417774469121,"🌿🌹‘‘हंस (भक्त) लक्षण‘‘ काग जैसी गंदी वृत्ति को त्याग देता है तो वह हंस यानि भक्त बनता है।🌹🌿

काग (कौवा) निज स्वार्थ पूर्ति के लिए दूसरों का अहित करता है। किसी पशु के शरीर पर घाव हो जाता है तो कौवा उस घाव से नौंच-नौंचकर माँस खाता है, पशु की आँखों से आँसू ढ़लकते रहते हैं। https://t.co/yHMjWxLN61","['🌿', '🌹']",[],[],[],India,‘‘हंस  भक्त  लक्षण‘‘ काग जैसी गंदी वृत्ति को त्याग देता है तो वह हंस यानि भक्त बनता है।काग  कौवा  निज स्वार्थ पूर्ति के लिए दूसरों का अहित करता है। किसी पशु के शरीर पर घाव हो जाता है तो कौवा उस घाव से नौंच नौंचकर माँस खाता है  पशु की आँखों से आँसू ढ़लकते रहते हैं। https   t co yHMjWxLN61,2021-09-23 03:00:00
3,hi,False,1440877336224616456,"🌿🌹‘‘हंस (भक्त) लक्षण‘‘ काग जैसी गंदी वृत्ति को त्याग देता है तो वह हंस यानि भक्त बनता है।🌹🌿

काग (कौवा) निज स्वार्थ पूर्ति के लिए दूसरों का अहित करता है। किसी पशु के शरीर पर घाव हो जाता है तो कौवा उस घाव से नौंच-नौंचकर माँस खाता है, पशु की आँखों से आँसू ढ़लकते रहते हैं। https://t.co/fzFe3gSuZc","['🌿', '🌹']",[],[],[],India,‘‘हंस  भक्त  लक्षण‘‘ काग जैसी गंदी वृत्ति को त्याग देता है तो वह हंस यानि भक्त बनता है।काग  कौवा  निज स्वार्थ पूर्ति के लिए दूसरों का अहित करता है। किसी पशु के शरीर पर घाव हो जाता है तो कौवा उस घाव से नौंच नौंचकर माँस खाता है  पशु की आँखों से आँसू ढ़लकते रहते हैं। https   t co fzFe3gSuZc,2021-09-23 03:00:00
4,hi,False,1440866401330343936,"डेंगू बुखार के क्या लक्षण है, और डेंगू से बचाव के उपाय https://t.co/oEfDm17smV",[],[],[],['https://t.co/oEfDm17smV'],India,डेंगू बुखार के क्या लक्षण है  और डेंगू से बचाव के उपाय https   t co oEfDm17smV,2021-09-23 03:00:00
5,hi,False,1440861644880498689,विटामिन D की कमी के ये लक्षण जानिए https://t.co/05JBk7XsLF,[],[],[],['https://t.co/05JBk7XsLF'],India,विटामिन D की कमी के ये लक्षण जानिए https   t co 05JBk7XsLF,2021-09-23 02:00:00
6,hi,False,1440860430126051334,"@VinaySh08067186 @Abhishekkabir55 सतगुरू के लक्षण कहूँ, मधुरे बैन विनोद।
चार वेद छः शास्त्र, वो कहे अठारा बोध।।
Watch on sadhna tv:-7:30pm.",[':3'],[],"['VinaySh08067186', 'Abhishekkabir55']",[],India, VinaySh08067186  Abhishekkabir55 सतगुरू के लक्षण कहूँ  मधुरे बैन विनोद।चार वेद छः शास्त्र  वो कहे अठारा बोध।।Watch on sadhna tv  70pm ,2021-09-23 02:00:00
7,hi,False,1440858920684122113,"कलियुग का लक्षण है , अविद्या का आवरण है | फिर भी , प्रयत्न करें - पितृ तर्पण से अपने वर्णगत गुणों में वृद्धि करें और दुर्गुणों का नाश ! (2/3)",[],[],[],[],India,कलियुग का लक्षण है   अविद्या का आवरण है   फिर भी   प्रयत्न करें   पितृ तर्पण से अपने वर्णगत गुणों में वृद्धि करें और दुर्गुणों का नाश    2 3 ,2021-09-23 02:00:00
8,hi,False,1440849368894955525,"डेंगू फैलने से रोकना आपके हाथ में है!
अगर आपको तेज बुखार के साथ ये लक्षण भी हैं तो तुरंत नजदीकी चिकित्सालय में संपर्क करें।
@healthminmp
 #JansamparkMP https://t.co/cZJKBFR8Fd",[],['JansamparkMP'],['healthminmp'],[],India,डेंगू फैलने से रोकना आपके हाथ में है अगर आपको तेज बुखार के साथ ये लक्षण भी हैं तो तुरंत नजदीकी चिकित्सालय में संपर्क करें। healthminmp  JansamparkMP https   t co cZJKBFR8Fd,2021-09-23 01:00:00
9,hi,False,1440827743520780289,"#GodMorningWednesday
 वर्तमान में मानसिक समस्या जैसे तनाव,चिंता,नींद की कमी आदि से सभी जूझ रहें है जिस वजह से डिप्रेशन, एंग्जायटी और पैनिक एटैक जैसे लक्षण लोगों में दिखने लगे हैं।
अधिक जानकारी के लिए Saint Rampal ji Maharaj YouTube channel पर Visit करें। https://t.co/feRDAbnU46",[],['GodMorningWednesday'],[],[],India, GodMorningWednesday वर्तमान में मानसिक समस्या जैसे तनाव चिंता नींद की कमी आदि से सभी जूझ रहें है जिस वजह से डिप्रेशन  एंग्जायटी और पैनिक एटैक जैसे लक्षण लोगों में दिखने लगे हैं।अधिक जानकारी के लिए Saint Rampal ji Maharaj YouTube channel पर Visit करें। https   t co feRDAbnU46,2021-09-23 00:00:00
