,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
367,es,LuisaAlcalde,208699970,True,1277722546826182656,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 29 de junio de 2020 https://t.co/vIp51EKH7d,[],['ProgramasBienestar'],[],['https://t.co/vIp51EKH7d'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   29 de junio de 2020 https   t co vIp51EKH7d,2020-06-29 22:00:00,
368,es,LuisaAlcalde,208699970,True,1277397063962112001,"Hoy celebremos el orgullo por la diversidad. Nadie atrás, nadie afuera. 🏳️‍🌈",['🏳️\u200d🌈'],[],[],[],Mexico,Hoy celebremos el orgullo por la diversidad  Nadie atrás  nadie afuera  ,2020-06-29 00:00:00,
369,es,LuisaAlcalde,208699970,True,1277360178153746432,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 28 de junio de 2020 https://t.co/bhqFOGZ6Pl,[],['ProgramasBienestar'],[],['https://t.co/bhqFOGZ6Pl'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   28 de junio de 2020 https   t co bhqFOGZ6Pl,2020-06-28 22:00:00,
370,es,LuisaAlcalde,208699970,True,1276635389977976832,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 26 de junio de 2020 https://t.co/10DcDgbD18,[],['ProgramasBienestar'],[],['https://t.co/10DcDgbD18'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   26 de junio de 2020 https   t co 10DcDgbD18,2020-06-26 22:00:00,
371,es,LuisaAlcalde,208699970,True,1276272843496423424,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 25 de junio de 2020 https://t.co/lmxf8m7Kgm,[],['ProgramasBienestar'],[],['https://t.co/lmxf8m7Kgm'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   25 de junio de 2020 https   t co lmxf8m7Kgm,2020-06-25 22:00:00,
372,es,LuisaAlcalde,208699970,True,1275910549960704001,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 24 de junio de 2020 https://t.co/kYssrnISeU,[],['ProgramasBienestar'],[],['https://t.co/kYssrnISeU'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   24 de junio de 2020 https   t co kYssrnISeU,2020-06-24 22:00:00,
373,es,LuisaAlcalde,208699970,True,1275899584733220864,Desde la STPS exhortamos a las  autoridades de Tamaulipas a garantizar el debido proceso de la abogada Susana Prieto y hacer valer el pleno ejercicio de los derechos laborales. https://t.co/j86yBIbpiH,[],[],[],[],Mexico,Desde la STPS exhortamos a las  autoridades de Tamaulipas a garantizar el debido proceso de la abogada Susana Prieto y hacer valer el pleno ejercicio de los derechos laborales  https   t co j86yBIbpiH,2020-06-24 21:00:00,
374,es,LuisaAlcalde,208699970,True,1275611017687547904,"Respecto a la nota de @El_Universal_Mx, es absolutamente falso que la #STPS haya suspendido o pretenda suspender la atención
médica al becario de Jóvenes Construyendo el Futuro accidentado en Oaxaca. https://t.co/dkmmkiQEYb",[],['STPS'],['El_Universal_Mx'],[],Mexico,Respecto a la nota de  El Universal Mx  es absolutamente falso que la  STPS haya suspendido o pretenda suspender la atenciónmédica al becario de Jóvenes Construyendo el Futuro accidentado en Oaxaca  https   t co dkmmkiQEYb,2020-06-24 02:00:00,
375,es,LuisaAlcalde,208699970,True,1275548118554038272,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 23 de junio de 2020 https://t.co/bh11l1CNtD,[],['ProgramasBienestar'],[],['https://t.co/bh11l1CNtD'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   23 de junio de 2020 https   t co bh11l1CNtD,2020-06-23 22:00:00,
376,es,LuisaAlcalde,208699970,True,1275185888016961543,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 22 de junio de 2020 https://t.co/wPtml9KE5r,[],['ProgramasBienestar'],[],['https://t.co/wPtml9KE5r'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   22 de junio de 2020 https   t co wPtml9KE5r,2020-06-22 22:00:00,
377,es,LuisaAlcalde,208699970,True,1274851933040381953,Abrazo solidario @Irma_Sandoval tu historia y la de tu familia hablan por sí mismas!,[],[],['Irma_Sandoval'],[],Mexico,Abrazo solidario  Irma Sandoval tu historia y la de tu familia hablan por sí mismas ,2020-06-22 00:00:00,
378,es,LuisaAlcalde,208699970,True,1274823475237023744,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 21 de junio de 2020 https://t.co/lIhG8JX6NP,[],['ProgramasBienestar'],[],['https://t.co/lIhG8JX6NP'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   21 de junio de 2020 https   t co lIhG8JX6NP,2020-06-21 22:00:00,
379,es,LuisaAlcalde,208699970,True,1274460445311528960,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 20 de junio de 2020 https://t.co/ZwjtonnbjN,[],['ProgramasBienestar'],[],['https://t.co/ZwjtonnbjN'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   20 de junio de 2020 https   t co ZwjtonnbjN,2020-06-20 22:00:00,
