,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
1316,es,SRE_mx,96144763,True,1388150839030726657,"✍🏻 «El tema de la migración no se puede atender sin tomar en cuenta las causas que le dan origen», escribe @robertalajous en @heraldodemexico.

https://t.co/DWdw286nmc",['✍🏻'],[],"['robertalajous', 'heraldodemexico']",['https://t.co/DWdw286nmc'],Mexico, «El tema de la migración no se puede atender sin tomar en cuenta las causas que le dan origen»  escribe  robertalajous en  heraldodemexico https   t co DWdw286nmc,2021-04-30 15:00:00,
1317,es,SRE_mx,96144763,True,1388144061345894407,"📸 Un nuevo cargamento con 374 mil 400 dosis, de la vacuna contra el #COVID19 de @Pfizer, llegaron esta mañana al @aicm_mx.

México ha recibido un número importante de estas vacunas provenientes de su planta en Puurs (🇧🇪) y ahora comenzará a recibir desde Kalamazoo (🇺🇸). https://t.co/8sCuDv8FdR","['🇧🇪', '🇺🇸', '📸']",['COVID19'],"['pfizer', 'AICM_mx']",[],Mexico, Un nuevo cargamento con 374 mil 400 dosis  de la vacuna contra el  COVID19 de  Pfizer  llegaron esta mañana al  aicm mx México ha recibido un número importante de estas vacunas provenientes de su planta en Puurs    y ahora comenzará a recibir desde Kalamazoo     https   t co 8sCuDv8FdR,2021-04-30 15:00:00,
1318,es,SRE_mx,96144763,True,1388142692899692546,"🇲🇽🇨🇱🇨🇴🇵🇪 @tatclouthier y @m_ebrard, junto con el Consejo de Ministros de la @A_delPacifico (Claudia Blum y @jrestrp 🇨🇴, @allanwagnert y @claudiacornejom 🇵🇪, y @allamand y @rodrigoyanezb 🇨🇱 ), escriben en el marco de #10AñosAlianzaDelPacífico.

https://t.co/J1skFpJqdh","['🇵🇪', '🇨🇴', '🇨🇱', '🇲🇽']",['10AñosAlianzaDelPacífico'],"['tatclouthier', 'm_ebrard', 'A_delPacifico', 'jrestrp', 'allanwagnert', 'claudiacornejom', 'allamand', 'rodrigoyanezb']",['https://t.co/J1skFpJqdh'],Mexico,  tatclouthier y  m ebrard  junto con el Consejo de Ministros de la  A delPacifico  Claudia Blum y  jrestrp    allanwagnert y  claudiacornejom   y  allamand y  rodrigoyanezb     escriben en el marco de  10AñosAlianzaDelPacífico https   t co J1skFpJqdh,2021-04-30 15:00:00,
1319,es,SRE_mx,96144763,True,1388136213283024898,"📸Por la mañana, en Madrid🇪🇸, el canciller @m_ebrard inicio su visita oficial a España con una reunión con @abalosmeco, ministro del @mitmagob, para dialogar sobre la posible participación de empresas españolas en proyectos de infraestructura mexicana. https://t.co/5inNRlFH4w","['🇪🇸', '📸']",[],"['m_ebrard', 'abalosmeco', 'mitmagob']",[],Mexico,Por la mañana  en Madrid  el canciller  m ebrard inicio su visita oficial a España con una reunión con  abalosmeco  ministro del  mitmagob  para dialogar sobre la posible participación de empresas españolas en proyectos de infraestructura mexicana  https   t co 5inNRlFH4w,2021-04-30 14:00:00,
1320,es,SRE_mx,96144763,True,1388113217663246338,"📸Este mediodía, en visita oficial a España, el canciller @m_ebrard se reunió con su homóloga, @AranchaGlezLaya, ministra de Asuntos Exteriores y de Cooperación del @MAECgob, con quien trató los siguientes temas 🇲🇽🤝🇪🇸: https://t.co/gtQEEpuhTH","['🇪🇸', '🤝', '🇲🇽', '📸']",[],"['m_ebrard', 'AranchaGlezLaya', 'MAECgob']",[],Mexico,Este mediodía  en visita oficial a España  el canciller  m ebrard se reunió con su homóloga   AranchaGlezLaya  ministra de Asuntos Exteriores y de Cooperación del  MAECgob  con quien trató los siguientes temas   https   t co gtQEEpuhTH,2021-04-30 13:00:00,
1321,es,SRE_mx,96144763,True,1388110736631730178,"📄México y España fortalecen su relación bilateral.

https://t.co/1PSiY9a9s7 https://t.co/IRJe3kRJqe",['📄'],[],[],['https://t.co/1PSiY9a9s7'],Mexico,México y España fortalecen su relación bilateral https   t co 1PSiY9a9s7 https   t co IRJe3kRJqe,2021-04-30 13:00:00,
1322,es,SRE_mx,96144763,True,1388102740585459716,"📸Hace unos momentos, 563 940 dosis de la vacuna @pfizer llegaron al aeropuerto de Ciudad de México.  

En total, se han recibido más de 10.2 millones de vacunas de esta farmacéutica y su flujo de abastecimiento sigue acelerándose. https://t.co/vnCNxZrwYL",['📸'],[],['pfizer'],[],Mexico,Hace unos momentos  563 940 dosis de la vacuna  pfizer llegaron al aeropuerto de Ciudad de México   En total  se han recibido más de 10 2 millones de vacunas de esta farmacéutica y su flujo de abastecimiento sigue acelerándose  https   t co vnCNxZrwYL,2021-04-30 12:00:00,
1323,es,SRE_mx,96144763,True,1387943709552095241,"Hoy concluyó la visita del canciller @m_ebrard a la Federación de Rusia. 
Agradeció el apoyo de 🇷🇺  a 🇲🇽  para hacer frente a la pandemia. «entramos a una etapa de relación muy muy estrecha [...] y la pandemia nos ha abierto la puerta para ampliar y profundizar esta relación» https://t.co/TmCl1gqvDs","['🇷🇺', '🇲🇽']",[],['m_ebrard'],[],Mexico,Hoy concluyó la visita del canciller  m ebrard a la Federación de Rusia  Agradeció el apoyo de   a   para hacer frente a la pandemia  «entramos a una etapa de relación muy muy estrecha       y la pandemia nos ha abierto la puerta para ampliar y profundizar esta relación» https   t co TmCl1gqvDs,2021-04-30 02:00:00,
1324,es,SRE_mx,96144763,True,1387943027482767362,"✍️🏻«Nadie puede hacer frente a los retos actuales de manera individual, por lo que la cooperación internacional adquiere mayor relevancia», escribe la embajadora @NormaPensado en @Milenio. 

https://t.co/NU71FG2ON4","['✍️', '🏻']",[],"['NormaPensado', 'Milenio']",['https://t.co/NU71FG2ON4'],Mexico,«Nadie puede hacer frente a los retos actuales de manera individual  por lo que la cooperación internacional adquiere mayor relevancia»  escribe la embajadora  NormaPensado en  Milenio  https   t co NU71FG2ON4,2021-04-30 02:00:00,
1325,es,SRE_mx,96144763,True,1387922222417907713,"📸 Esta tarde, en representación del canciller @m_ebrard, el subsecretario @maximilianoreyz participó en la ceremonia de cancelación de la estampilla postal conmemorativa por los «100 años del nacimiento de Astor Piazzolla», destacado músico argentino 🇦🇷 del siglo XX. https://t.co/5JI8CW7fdI","['🇦🇷', '📸']",[],"['m_ebrard', 'maximilianoreyz']",[],Mexico, Esta tarde  en representación del canciller  m ebrard  el subsecretario  maximilianoreyz participó en la ceremonia de cancelación de la estampilla postal conmemorativa por los «100 años del nacimiento de Astor Piazzolla»  destacado músico argentino  del siglo XX  https   t co 5JI8CW7fdI,2021-04-30 00:00:00,
