,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
0,es,1440070375941935115,96144763, SRE mx RECUPERACION    ConsumoLocalTODO ESTE CONOCIMIENTO  ESTE LIBRO QUE HACEN MENCIÓN al FINAL DEL VIDEO  TIENE QUE HACERSE DEL CONOCIMIENTO DE LOS EMPRESARIOS DE LAS PEQUEÑAS EMPRESAS  m ebrard  hectortejadasha  wzuloag  DavidFigueroaO Ej   DocumentoCEPALhttps   t co 68UVMGFUhc,1440359602713817095,False, SRE mx RECUPERACION    ConsumoLocalTODO ESTE CONOCIMIENTO  ESTE LIBRO QUE HACEN MENCIÓN al FINAL DEL VIDEO  TIENE QUE HACERSE DEL CONOCIMIENTO DE LOS EMPRESARIOS DE LAS PEQUEÑAS EMPRESAS  m ebrard  hectortejadasha  wzuloag  DavidFigueroaO Ej   DocumentoCEPALhttps   t co 68UVMGFUhc,2021-09-21T16:57:44.000Z,Mexico,"@SRE_mx RECUPERACION = #ConsumoLocal
TODO ESTE CONOCIMIENTO, ESTE LIBRO QUE HACEN MENCIÓN al FINAL DEL VIDEO, TIENE QUE HACERSE DEL CONOCIMIENTO DE LOS EMPRESARIOS DE LAS PEQUEÑAS EMPRESAS @m_ebrard @hectortejadasha @wzuloag @DavidFigueroaO 

Ej. #DocumentoCEPAL
https://t.co/68UVMGFUhc",[],['ConsumoLocal'],['SRE_mx'],['https://t.co/nLOmn93nFg']
1,es,1440070375941935115,96144763, cuauhtemoc29  SRE mx Seguro si tienen  y vacunada con la Pfizer gringa  no con la vacilada que le dan a la borregada ,1440150572213014534,False, cuauhtemoc29  SRE mx Seguro si tienen  y vacunada con la Pfizer gringa  no con la vacilada que le dan a la borregada ,2021-09-21T03:07:07.000Z,Mexico,"@cuauhtemoc29 @SRE_mx Seguro si tienen, y vacunada con la Pfizer gringa, no con la vacilada que le dan a la borregada.",[],[],"['cuauhtemoc29', 'SRE_mx']",[]
2,es,1440070375941935115,96144763, SRE mx Son el hazmerreír del mundo  están hundidos en mentiras y crimenes de lesa humanidad y salen con esta pendejada  ¡No tienen Madre ,1440077646352642049,False, SRE mx Son el hazmerreír del mundo  están hundidos en mentiras y crimenes de lesa humanidad y salen con esta pendejada  ¡No tienen Madre ,2021-09-20T22:17:20.000Z,Mexico,"@SRE_mx Son el hazmerreír del mundo, están hundidos en mentiras y crimenes de lesa humanidad y salen con esta pendejada. ¡No tienen Madre!",[],[],['SRE_mx'],[]
3,es,1440041636407377920,96144763, SRE mx  m ebrard Excelente trabajo canciller  m ebrard   muy cierto las estrategias  que se implementaron para que no faltaran vacunas fue todo un éxito y comprare el libro esta interesante,1440205971884699652,False, SRE mx  m ebrard Excelente trabajo canciller  m ebrard   muy cierto las estrategias  que se implementaron para que no faltaran vacunas fue todo un éxito y comprare el libro esta interesante,2021-09-21T06:47:16.000Z,Mexico,@SRE_mx @m_ebrard Excelente trabajo canciller @m_ebrard   muy cierto las estrategias  que se implementaron para que no faltaran vacunas fue todo un éxito y comprare el libro esta interesante👏👍,"['👏', '👍']",[],"['SRE_mx', 'm_ebrard', 'm_ebrard']",['https://t.co/AWiCJ19DoW']
4,es,1440041636407377920,96144763, SRE mx  m ebrard A qué hora trabaja Leonardo Curzio en la UNAM ,1440079954369126412,False, SRE mx  m ebrard A qué hora trabaja Leonardo Curzio en la UNAM ,2021-09-20T22:26:31.000Z,Mexico,@SRE_mx @m_ebrard A qué hora trabaja Leonardo Curzio en la UNAM?,[],[],"['SRE_mx', 'm_ebrard']",[]
5,es,1440041636407377920,96144763, SRE mx  LeonardoCurzio  m ebrard No le da pena  m ebrard     Cómo puede mentir de forma tan descarada     Si sabe cuál es el concepto de estrategia  verdad  verdad ,1440067006707888140,False, SRE mx  LeonardoCurzio  m ebrard No le da pena  m ebrard     Cómo puede mentir de forma tan descarada     Si sabe cuál es el concepto de estrategia  verdad  verdad ,2021-09-20T21:35:04.000Z,Mexico,"@SRE_mx @LeonardoCurzio @m_ebrard No le da pena @m_ebrard ??? Cómo puede mentir de forma tan descarada ??? Si sabe cuál es el concepto de estrategia, verdad, verdad?",[],[],"['SRE_mx', 'LeonardoCurzio', 'm_ebrard', 'm_ebrard']",['https://t.co/6e1Ovln7S3']
6,es,1440041636407377920,96144763, SRE mx  LeonardoCurzio  m ebrard Queremos resultados no libros,1440065776011022336,False, SRE mx  LeonardoCurzio  m ebrard Queremos resultados no libros,2021-09-20T21:30:10.000Z,Mexico,@SRE_mx @LeonardoCurzio @m_ebrard Queremos resultados no libros,[],[],"['SRE_mx', 'LeonardoCurzio', 'm_ebrard']",[]
7,es,1440041636407377920,96144763, SRE mx  LeonardoCurzio  m ebrard ¿Dónde se nos fue a meter que Ebrard finge como Secretario de Salud ,1440064058380537859,False, SRE mx  LeonardoCurzio  m ebrard ¿Dónde se nos fue a meter que Ebrard finge como Secretario de Salud ,2021-09-20T21:23:21.000Z,Mexico,@SRE_mx @LeonardoCurzio @m_ebrard ¿Dónde se nos fue a meter que Ebrard finge como Secretario de Salud?,[],[],"['SRE_mx', 'LeonardoCurzio', 'm_ebrard']",[]
8,es,1440041636407377920,96144763, SRE mx  LeonardoCurzio  m ebrard Algo huele mal aqui    ,1440064001140944898,False, SRE mx  LeonardoCurzio  m ebrard Algo huele mal aqui    ,2021-09-20T21:23:07.000Z,Mexico,@SRE_mx @LeonardoCurzio @m_ebrard Algo huele mal aqui....,[],[],"['SRE_mx', 'LeonardoCurzio', 'm_ebrard']",[]
9,es,1440041636407377920,96144763, SRE mx  m ebrard buen chiste  m ebrard,1440063817447133188,False, SRE mx  m ebrard buen chiste  m ebrard,2021-09-20T21:22:23.000Z,Mexico,@SRE_mx @m_ebrard buen chiste @m_ebrard,[],[],"['SRE_mx', 'm_ebrard', 'm_ebrard']",[]
10,es,1440041636407377920,96144763, SRE mx  m ebrard Resumen diario veíamos llegada de carga de vacunas de lo demás ninguna estrategia lenta vacunación no distribución de pruebas COVID no seguimiento   no distribución de tanques oxígeno   ningún respeto a médicos ignoraron método q ya teníamos vacunación,1440042677244887043,False, SRE mx  m ebrard Resumen diario veíamos llegada de carga de vacunas de lo demás ninguna estrategia lenta vacunación no distribución de pruebas COVID no seguimiento   no distribución de tanques oxígeno   ningún respeto a médicos ignoraron método q ya teníamos vacunación,2021-09-20T19:58:23.000Z,Mexico,"@SRE_mx @m_ebrard Resumen diario veíamos llegada de carga de vacunas de lo demás ninguna estrategia 😑lenta vacunación no distribución de pruebas COVID no seguimiento , no distribución de tanques oxígeno , ningún respeto a médicos ignoraron método q ya teníamos vacunación",['😑'],[],"['SRE_mx', 'm_ebrard']",['https://t.co/mK6lcOzwLt']
11,es,1440038976169988100,96144763, SRE mx  m ebrard Obligación del gobierno,1440356643938594823,False, SRE mx  m ebrard Obligación del gobierno,2021-09-21T16:45:59.000Z,Mexico,@SRE_mx @m_ebrard Obligación del gobierno,[],[],"['SRE_mx', 'm_ebrard']",[]
12,es,1440038976169988100,96144763, SRE mx  m ebrard Pero si no hicieron nada  no existe estrategia  nada ,1440337301515558918,False, SRE mx  m ebrard Pero si no hicieron nada  no existe estrategia  nada ,2021-09-21T15:29:07.000Z,Mexico,"@SRE_mx @m_ebrard Pero si no hicieron nada, no existe estrategia, nada.",[],[],"['SRE_mx', 'm_ebrard']",[]
13,es,1440038976169988100,96144763, BrendaC56423549  SRE mx  m ebrard Eres bot no tienes hijos  https   t co 4gpJN8a9wa,1440191215803113484,False, BrendaC56423549  SRE mx  m ebrard Eres bot no tienes hijos  https   t co 4gpJN8a9wa,2021-09-21T05:48:37.000Z,Mexico,@BrendaC56423549 @SRE_mx @m_ebrard Eres bot no tienes hijos. https://t.co/4gpJN8a9wa,[],[],"['BrendaC56423549', 'SRE_mx', 'm_ebrard']",[]
14,es,1440038976169988100,96144763, SRE mx  m ebrard El canciller  m ebrard haciendo muy bien lo que sabe hacer  es un gran negociador  ,1440141974405713924,False, SRE mx  m ebrard El canciller  m ebrard haciendo muy bien lo que sabe hacer  es un gran negociador  ,2021-09-21T02:32:57.000Z,Mexico,"@SRE_mx @m_ebrard El canciller @m_ebrard haciendo muy bien lo que sabe hacer, es un gran negociador !",[],[],"['SRE_mx', 'm_ebrard', 'm_ebrard']",[]
15,es,1440038976169988100,96144763, SRE mx  m ebrard  m ebrard descuido los consulados  jaime vbt,1440126240027860993,False, SRE mx  m ebrard  m ebrard descuido los consulados  jaime vbt,2021-09-21T01:30:26.000Z,Mexico,@SRE_mx @m_ebrard @m_ebrard descuido los consulados @jaime_vbt,[],[],"['SRE_mx', 'm_ebrard', 'm_ebrard', 'jaime_vbt']",[]
16,es,1440038976169988100,96144763, SRE mx  m ebrard Otro ridículo más      con cerca de 500 000 muertos   ahora quieren dar consejos  ,1440121794577448961,False, SRE mx  m ebrard Otro ridículo más      con cerca de 500 000 muertos   ahora quieren dar consejos  ,2021-09-21T01:12:46.000Z,Mexico,"@SRE_mx @m_ebrard Otro ridículo más......con cerca de 500,000 muertos , ahora quieren dar consejos .",[],[],"['SRE_mx', 'm_ebrard']",[]
17,es,1440038976169988100,96144763, SRE mx  m ebrard Jajajaja jajajaja jajajaja jajajaja jajajaja es broma  verdad ,1440102045638221827,False, SRE mx  m ebrard Jajajaja jajajaja jajajaja jajajaja jajajaja es broma  verdad ,2021-09-20T23:54:18.000Z,Mexico,"@SRE_mx @m_ebrard Jajajaja jajajaja jajajaja jajajaja jajajaja es broma, verdad?",[],[],"['SRE_mx', 'm_ebrard']",[]
18,es,1440038976169988100,96144763, SRE mx  m ebrard ¿Este libro estará descargable en algún repositorio  ¿Pueden proporcionarnos la liga ,1440066690390188039,False, SRE mx  m ebrard ¿Este libro estará descargable en algún repositorio  ¿Pueden proporcionarnos la liga ,2021-09-20T21:33:48.000Z,Mexico,@SRE_mx @m_ebrard ¿Este libro estará descargable en algún repositorio? ¿Pueden proporcionarnos la liga?,[],[],"['SRE_mx', 'm_ebrard']",[]
19,es,1440038976169988100,96144763, SRE mx  m ebrard Gran trabajo ,1440065184379256838,False, SRE mx  m ebrard Gran trabajo ,2021-09-20T21:27:49.000Z,Mexico,@SRE_mx @m_ebrard Gran trabajo 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,['👏🏼'],[],"['SRE_mx', 'm_ebrard']",[]
20,es,1440038976169988100,96144763, SRE mx  m ebrard Estos weyes tienen tiempo para todo—hasta para escribir libros—menos para gobernar,1440043318767878156,False, SRE mx  m ebrard Estos weyes tienen tiempo para todo—hasta para escribir libros—menos para gobernar,2021-09-20T20:00:56.000Z,Mexico,@SRE_mx @m_ebrard Estos weyes tienen tiempo para todo—hasta para escribir libros—menos para gobernar,[],[],"['SRE_mx', 'm_ebrard']",[]
21,es,1440038976169988100,96144763, SRE mx  m ebrard Sugiero el título “La estrategia internacional de México para reducir 500k ciudadanos de la población ” Infalible,1440041653864067086,False, SRE mx  m ebrard Sugiero el título “La estrategia internacional de México para reducir 500k ciudadanos de la población ” Infalible,2021-09-20T19:54:19.000Z,Mexico,@SRE_mx @m_ebrard Sugiero el título “La estrategia internacional de México para reducir 500k ciudadanos de la población.” Infalible,[],[],"['SRE_mx', 'm_ebrard']",[]
22,es,1440038976169988100,96144763, SRE mx  m ebrard Para mis hijas la única enseñanza que usted dejo fue dejarlas más de 18 meses sin ver a su padre por las fronteras con estados unidos cerradas le tengo que agradecer que mi hija de 5 años tiene depresión por este acto,1440040884129583105,False, SRE mx  m ebrard Para mis hijas la única enseñanza que usted dejo fue dejarlas más de 18 meses sin ver a su padre por las fronteras con estados unidos cerradas le tengo que agradecer que mi hija de 5 años tiene depresión por este acto,2021-09-20T19:51:16.000Z,Mexico,@SRE_mx @m_ebrard Para mis hijas la única enseñanza que usted dejo fue dejarlas más de 18 meses sin ver a su padre por las fronteras con estados unidos cerradas le tengo que agradecer que mi hija de 5 años tiene depresión por este acto,[],[],"['SRE_mx', 'm_ebrard']",['https://t.co/Si4M98XCch']
23,es,1440038976169988100,96144763, SRE mx  m ebrard GRAN MANERA DE PONER EL NOMBRE DE MÉXICO EN ALTO  YA SOLO NO SE OLVIDEN QUE HAY CUENTAS PENDIENTES CON CIERTOS PERSONAJES DE DERCHA REPRESENTANDO  Y GANANDO DOS SALARIOS POR ELLO  A UN GOBIERNO PROGRESISTA ,1440040633754800134,False, SRE mx  m ebrard GRAN MANERA DE PONER EL NOMBRE DE MÉXICO EN ALTO  YA SOLO NO SE OLVIDEN QUE HAY CUENTAS PENDIENTES CON CIERTOS PERSONAJES DE DERCHA REPRESENTANDO  Y GANANDO DOS SALARIOS POR ELLO  A UN GOBIERNO PROGRESISTA ,2021-09-20T19:50:16.000Z,Mexico,"@SRE_mx @m_ebrard GRAN MANERA DE PONER EL NOMBRE DE MÉXICO EN ALTO, YA SOLO NO SE OLVIDEN QUE HAY CUENTAS PENDIENTES CON CIERTOS PERSONAJES DE DERCHA REPRESENTANDO (Y GANANDO DOS SALARIOS POR ELLO) A UN GOBIERNO PROGRESISTA.",[],[],"['SRE_mx', 'm_ebrard']",['https://t.co/ZoWSv4laW5']
24,es,1440038976169988100,96144763, SRE mx  m ebrard Excelente   ,1440040409774710798,False, SRE mx  m ebrard Excelente   ,2021-09-20T19:49:23.000Z,Mexico,@SRE_mx @m_ebrard Excelente!! 🤜🤛👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,"['👏', '🤛', '🤜']",[],"['SRE_mx', 'm_ebrard']",[]
25,es,1440038976169988100,96144763, SRE mx  m ebrard Está clarísimo que NO HUBO ESTRATEGIA y mucho menos lecciones aprendidas Mejor comprense una historieta de La Familia Burrón  https   t co jLwIVPpByl,1440040067985145866,False, SRE mx  m ebrard Está clarísimo que NO HUBO ESTRATEGIA y mucho menos lecciones aprendidas Mejor comprense una historieta de La Familia Burrón  https   t co jLwIVPpByl,2021-09-20T19:48:01.000Z,Mexico,"@SRE_mx @m_ebrard Está clarísimo que NO HUBO ESTRATEGIA y mucho menos lecciones aprendidas.

Mejor comprense una historieta de La Familia Burrón. https://t.co/jLwIVPpByl",[],[],"['SRE_mx', 'm_ebrard']",['https://t.co/dscSORuf4C']
26,es,1440038976169988100,96144763, «Si no se hubiese hecho un esfuerzo multilateral  hoy México no tendría  más o menos  el 30  de las dosis que tenemos»  canciller  m ebrard  https   t co 0yoAiWbAj5,1440039597086437389,True, «Si no se hubiese hecho un esfuerzo multilateral  hoy México no tendría  más o menos  el 30  de las dosis que tenemos»  canciller  m ebrard  https   t co 0yoAiWbAj5,2021-09-20T19:46:09.000Z,Mexico,"▶️ «Si no se hubiese hecho un esfuerzo multilateral, hoy México🇲🇽 no tendría, más o menos, el 30% de las dosis que tenemos», canciller @m_ebrard. https://t.co/0yoAiWbAj5","['▶️', '🇲🇽']",[],[],['https://t.co/ITEu3jLPD6']
27,es,1439986906398281731,96144763, SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan En serio que Leonardo Curzio modera la presentación del libro  Si por ese periodista fuera  la 4T no hubiera llegado al poder  le pegó duro y macizo a la campaña del presidente antes  durante y despuésCanciller  m ebrard alguien no está haciendo su chamba en la  SRE mx  dmillan,1440487328871424000,False, SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan En serio que Leonardo Curzio modera la presentación del libro  Si por ese periodista fuera  la 4T no hubiera llegado al poder  le pegó duro y macizo a la campaña del presidente antes  durante y despuésCanciller  m ebrard alguien no está haciendo su chamba en la  SRE mx  dmillan,2021-09-22T01:25:16.000Z,Mexico,"@SRE_mx @m_ebrard @LeonardoCurzio @CMorenoToscano1 @marthadelgado @maximilianoreyz @r_velascoa @LauraElenaCC @dmillan En serio que Leonardo Curzio modera la presentación del libro? Si por ese periodista fuera, la 4T no hubiera llegado al poder, le pegó duro y macizo a la campaña del presidente antes, durante y después
Canciller @m_ebrard alguien no está haciendo su chamba en la @SRE_mx @dmillan",[],[],"['SRE_mx', 'm_ebrard', 'LeonardoCurzio', 'CMorenoToscano1', 'marthadelgado', 'maximilianoreyz', 'r_velascoa', 'LauraElenaCC']",['https://t.co/5WNPPgsDeI']
28,es,1439986906398281731,96144763, mit alexa  SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan Pienso lo mismo    Sin embargo el tal curcio es muy mediático Habiendo voces tan frescas y que están a la altura,1440102906967953411,False, mit alexa  SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan Pienso lo mismo    Sin embargo el tal curcio es muy mediático Habiendo voces tan frescas y que están a la altura,2021-09-20T23:57:43.000Z,Mexico,"@mit_alexa @SRE_mx @m_ebrard @LeonardoCurzio @CMorenoToscano1 @marthadelgado @maximilianoreyz @r_velascoa @LauraElenaCC @dmillan Pienso lo mismo... Sin embargo el tal curcio es muy mediático.

Habiendo voces tan frescas y que están a la altura",[],[],"['mit_alexa', 'SRE_mx', 'm_ebrard', 'LeonardoCurzio', 'CMorenoToscano1', 'marthadelgado', 'maximilianoreyz', 'r_velascoa']",['https://t.co/fgWcHSYvHL']
29,es,1439986906398281731,96144763, SRE mx  MirraSara1  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan ¿Leonardo Curzio  ¿De verdad no había alguien más que Curzio  Al rato van a llevar a Krauze Algunas veces no entiendo el por qué siguen con personajes que se dedican a golpear al gobierno de AMLO y la 4T ,1440102272613052418,False, SRE mx  MirraSara1  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan ¿Leonardo Curzio  ¿De verdad no había alguien más que Curzio  Al rato van a llevar a Krauze Algunas veces no entiendo el por qué siguen con personajes que se dedican a golpear al gobierno de AMLO y la 4T ,2021-09-20T23:55:12.000Z,Mexico,"@SRE_mx @MirraSara1 @m_ebrard @LeonardoCurzio @CMorenoToscano1 @marthadelgado @maximilianoreyz @r_velascoa @LauraElenaCC @dmillan ¿Leonardo Curzio? ¿De verdad no había alguien más que Curzio? Al rato van a llevar a Krauze.
Algunas veces no entiendo el por qué siguen con personajes que se dedican a golpear al gobierno de AMLO y la 4T.",[],[],"['SRE_mx', 'MirraSara1', 'm_ebrard', 'LeonardoCurzio', 'CMorenoToscano1', 'marthadelgado', 'maximilianoreyz', 'r_velascoa']",['https://t.co/QUTWeia3Ro']
30,es,1439986906398281731,96144763, SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan Oye  DoliaEstevez ¿esto también es un fracaso de Ebrard ,1440096347730821120,False, SRE mx  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan Oye  DoliaEstevez ¿esto también es un fracaso de Ebrard ,2021-09-20T23:31:39.000Z,Mexico,@SRE_mx @m_ebrard @LeonardoCurzio @CMorenoToscano1 @marthadelgado @maximilianoreyz @r_velascoa @LauraElenaCC @dmillan Oye @DoliaEstevez ¿esto también es un fracaso de Ebrard?,[],[],"['SRE_mx', 'm_ebrard', 'LeonardoCurzio', 'CMorenoToscano1', 'marthadelgado', 'maximilianoreyz', 'r_velascoa', 'LauraElenaCC']",['https://t.co/cUT0UVTR2E']
31,es,1439986906398281731,96144763, SRE mx  norma22flores  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan ¿Con  LeonardoCurzio  ¿Neta   m ebrard  Entonces estoy seguro de que tu asesor es  CarlosLoret ,1440085852030324738,False, SRE mx  norma22flores  m ebrard  LeonardoCurzio  CMorenoToscano1  marthadelgado  maximilianoreyz  r velascoa  LauraElenaCC  dmillan ¿Con  LeonardoCurzio  ¿Neta   m ebrard  Entonces estoy seguro de que tu asesor es  CarlosLoret ,2021-09-20T22:49:57.000Z,Mexico,"@SRE_mx @norma22flores @m_ebrard @LeonardoCurzio @CMorenoToscano1 @marthadelgado @maximilianoreyz @r_velascoa @LauraElenaCC @dmillan ¿Con @LeonardoCurzio? ¿Neta, @m_ebrard? Entonces estoy seguro de que tu asesor es @CarlosLoret.",[],[],"['SRE_mx', 'norma22flores', 'm_ebrard', 'LeonardoCurzio', 'CMorenoToscano1', 'marthadelgado', 'maximilianoreyz', 'r_velascoa']",['https://t.co/KF5TkpeE98']
