,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440329245348151307,@rohanrgupta @ShivAroor @AmanChopra_ 2.5करोड़ वैक्सीन के साइड इफ़ेक्ट😁😂🤣😂🤣,"['😂', '😁', '🤣']",[],"['rohanrgupta', 'ShivAroor', 'AmanChopra_']",[],India, rohanrgupta  ShivAroor  AmanChopra  2 5करोड़ वैक्सीन के साइड इफ़ेक्ट,2021-09-21 15:00:00
1,hi,False,1439962812885864451,"@ZeeNews भाई बच्चों के जिंदगी का सवाल है। जल्दबाजी में काम मत लेना। मेरी भी एक बच्ची है, मैं भी बच्चों के वैक्सिन का इंतजार कर रहा हूं। लेकिन डर भी है कि कोई साइड इफेक्ट ना हो।",[],[],['ZeeNews'],[],India, ZeeNews भाई बच्चों के जिंदगी का सवाल है। जल्दबाजी में काम मत लेना। मेरी भी एक बच्ची है  मैं भी बच्चों के वैक्सिन का इंतजार कर रहा हूं। लेकिन डर भी है कि कोई साइड इफेक्ट ना हो।,2021-09-20 15:00:00
2,hi,False,1439612235018473483,"@mangalpandeybjp वैक्सीन लगने का मैराथन चल रहा है जैसे मोदी का अमृत है लगाओ
वैक्सीन लेने के बाद जो साइड इफेक्ट का जवाबदारी कोण लेगा?",[],[],['mangalpandeybjp'],[],India, mangalpandeybjp वैक्सीन लगने का मैराथन चल रहा है जैसे मोदी का अमृत है लगाओवैक्सीन लेने के बाद जो साइड इफेक्ट का जवाबदारी कोण लेगा ,2021-09-19 15:00:00
3,hi,False,1439586003019202563,"@FaheemYounus Ivermectin में साइड इफ़ेक्ट की बात करते हो जनाब, जो इतनी पुरानी दवा है कि 400 करोड़ से भी ज़्यादा दी जा चुकी हैं, लेकिन जब हम वैक्सीन के साइड इफ़ेक्ट की बात छेड़ते हैं तो benefits to risk ratio बताते हो और उस पर भी बहस के लिये तैयार नही होते। पैसे वाले फार्मा का प्रोपगंडा बन्द।",[],[],['FaheemYounus'],[],India, FaheemYounus Ivermectin में साइड इफ़ेक्ट की बात करते हो जनाब  जो इतनी पुरानी दवा है कि 400 करोड़ से भी ज़्यादा दी जा चुकी हैं  लेकिन जब हम वैक्सीन के साइड इफ़ेक्ट की बात छेड़ते हैं तो benefits to risk ratio बताते हो और उस पर भी बहस के लिये तैयार नही होते। पैसे वाले फार्मा का प्रोपगंडा बन्द।,2021-09-19 14:00:00
4,hi,False,1439453717493731336,@ShyamMeeraSingh इस जाहिल आदमी को यही नहीं पता कि पल्स पोलियो के लिए भीख मांगते रहे हम पूरे दुनिया में कोरोना का वैक्सीन हमने खुद बनाया दूसरी बात इस वैक्सीन के साइड इफेक्ट के बारे में कोई जानकारी नहीं थी लेकिन करोगे रहोगे जाहिल और बातें करोगे अनपढ़ जैसा,[],[],['ShyamMeeraSingh'],[],India, ShyamMeeraSingh इस जाहिल आदमी को यही नहीं पता कि पल्स पोलियो के लिए भीख मांगते रहे हम पूरे दुनिया में कोरोना का वैक्सीन हमने खुद बनाया दूसरी बात इस वैक्सीन के साइड इफेक्ट के बारे में कोई जानकारी नहीं थी लेकिन करोगे रहोगे जाहिल और बातें करोगे अनपढ़ जैसा,2021-09-19 05:00:00
5,hi,False,1439312765743632388,"@kanchan2903 @MukeshSharmaMLA वैक्सीन 2.5 करोड़ लोगों को लगी, साइड इफेक्ट के कारण बुखार एक राजनीतिक दल को चढ़ गया!
😆🤣","['🤣', '😆']",[],"['kanchan2903', 'MukeshSharmaMLA']",[],India, kanchan2903  MukeshSharmaMLA वैक्सीन 2 5 करोड़ लोगों को लगी  साइड इफेक्ट के कारण बुखार एक राजनीतिक दल को चढ़ गया ,2021-09-18 20:00:00
6,hi,False,1439260041849171971,@onlytusharJ प्रधानमंत्री के जन्मदिन के ऊपर लोगों ने कोरोना वैक्सीन लगाकर जन्मदिन को तोहफा नहीं परंतु अपने जीवन को एक नई सौगात दी है सबने कोरोना वैक्सीन तो लगा ली लेकिन उसका साइड इफेक्ट कुछ और लोगों को हुआ है,[],[],['onlytusharJ'],[],India, onlytusharJ प्रधानमंत्री के जन्मदिन के ऊपर लोगों ने कोरोना वैक्सीन लगाकर जन्मदिन को तोहफा नहीं परंतु अपने जीवन को एक नई सौगात दी है सबने कोरोना वैक्सीन तो लगा ली लेकिन उसका साइड इफेक्ट कुछ और लोगों को हुआ है,2021-09-18 16:00:00
7,hi,False,1439255178008399874,@Vijeta_indian @Ru__pesh @funnyboons @Sanjay6035 @BablieV @BijayPratapPan2 @Sunnyharsh44 @NahataSanjeev @ershaur1 इस वैक्सीन के साइड इफेक्ट ने #कोंग्रेस का इफेक्ट खत्म कर दिया 🤣🤣🤣,['🤣'],['कोंग्रेस'],"['Vijeta_indian', 'Ru__pesh', 'funnyboons', 'Sanjay6035', 'BablieV', 'BijayPratapPan2', 'Sunnyharsh44', 'NahataSanjeev', 'ershaur1']",[],India, Vijeta indian  Ru  pesh  funnyboons  Sanjay6035  BablieV  BijayPratapPan2  Sunnyharsh44  NahataSanjeev  ershaur1 इस वैक्सीन के साइड इफेक्ट ने  कोंग्रेस का इफेक्ट खत्म कर दिया ,2021-09-18 16:00:00
8,hi,False,1439247057827491841,"वैक्सीन का साइड इफेक्ट भी होता है।.. 
अगर ढाई करोड़ लोगों को एक ही दिन में वैक्सीन लग जाए तो, बुखार पुरे गांधी के कुनबे को और चमचों को होता है।.. ये कैसी वैक्सीन है। रे बाबा.. 😜
@Ru__pesh
@funnyboons @Sanjay6035 @BablieV @BijayPratapPan2 @Sunnyharsh44 @NahataSanjeev @ershaur1",['😜'],[],"['Ru__pesh', 'funnyboons', 'Sanjay6035', 'BablieV', 'BijayPratapPan2', 'Sunnyharsh44', 'NahataSanjeev', 'ershaur1']",[],India,वैक्सीन का साइड इफेक्ट भी होता है।   अगर ढाई करोड़ लोगों को एक ही दिन में वैक्सीन लग जाए तो  बुखार पुरे गांधी के कुनबे को और चमचों को होता है।   ये कैसी वैक्सीन है। रे बाबा    Ru  pesh funnyboons  Sanjay6035  BablieV  BijayPratapPan2  Sunnyharsh44  NahataSanjeev  ershaur1,2021-09-18 15:00:00
9,hi,False,1439236236468625411,"2.5 करोड़ वैक्सीन के साइड इफेक्ट आने 
लग गए हैं

जनता से अपील है कि इस तरह के इफेक्ट से सावधान रहें😂🤣😂👇👇 https://t.co/es6jeaaS6T","['😂', '🤣', '👇']",[],[],['https://t.co/es6jeaaS6T'],India,2 5 करोड़ वैक्सीन के साइड इफेक्ट आने लग गए हैंजनता से अपील है कि इस तरह के इफेक्ट से सावधान रहें https   t co es6jeaaS6T,2021-09-18 15:00:00
