,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440901616350203904,"@RoflGandhi0 @PragyaNews_ @SandeepNews_ @Nattashasharrma @_garrywalia @ReallySwara @drricha45 @PMdrmanmohan पहली लहर ट्रम्प लेकर आया था
तीसरी लहर हमारे गुज्जु चाचा लेकर आएंगे

मास्क नही फोटो आनी चाहिए https://t.co/dmuyaljtc2",[],[],"['RoflGandhi0', 'PragyaNews_', 'SandeepNews_', 'Nattashasharrma', '_garrywalia', 'ReallySwara', 'drricha45', 'PMdrmanmohan']",[],India, RoflGandhi0  PragyaNews   SandeepNews   Nattashasharrma   garrywalia  ReallySwara  drricha45  PMdrmanmohan पहली लहर ट्रम्प लेकर आया थातीसरी लहर हमारे गुज्जु चाचा लेकर आएंगेमास्क नही फोटो आनी चाहिए https   t co dmuyaljtc2,2021-09-23 05:00:00
1,hi,False,1440900493153382401,"तीसरी लहर आयेगी या नहीं, कोरोना बाकि है या समाप्त हो गया, बच्चे घर में सुरक्षित या स्कूल में ?
जवाब दे मध्यप्रदेश सरकार.
#Janata_Congress_party 
@schooledump @ChouhanShivraj 
@Indersinghsjp https://t.co/b7KITQYXyz",[],['Janata_Congress_party'],"['schooledump', 'ChouhanShivraj', 'Indersinghsjp']",[],India,तीसरी लहर आयेगी या नहीं  कोरोना बाकि है या समाप्त हो गया  बच्चे घर में सुरक्षित या स्कूल में  जवाब दे मध्यप्रदेश सरकार  Janata Congress party  schooledump  ChouhanShivraj  Indersinghsjp https   t co b7KITQYXyz,2021-09-23 05:00:00
2,hi,False,1440895623423672320,"मनहूस तीसरी लहर अपने
🎅
 साथ लायेगा अमेरिका से",['🎅'],[],[],[],India,मनहूस तीसरी लहर अपने साथ लायेगा अमेरिका से,2021-09-23 04:00:00
3,hi,False,1440894213097279488,@_SandipGopani तीसरी लहर की तैयारी।।🙏,['🙏'],[],['_SandipGopani'],[],India,  SandipGopani तीसरी लहर की तैयारी।।,2021-09-23 04:00:00
4,hi,False,1440893639987654658,"डराने लगे हैं नए नंबर, सरकारों के क्या हैं तीसरी लहर से निबटने के बंदोबस्त?
#JustAsking #CoronavirusUpdates https://t.co/fyV1yC0PmU",[],"['JustAsking', 'CoronavirusUpdates']",[],['https://t.co/fyV1yC0PmU'],India,डराने लगे हैं नए नंबर  सरकारों के क्या हैं तीसरी लहर से निबटने के बंदोबस्त  JustAsking  CoronavirusUpdates https   t co fyV1yC0PmU,2021-09-23 04:00:00
5,hi,False,1440885043279241220,"@kaur_kaursimran अमेरिका
 गए हो तो तीसरी लहर ले कर आना🎅 मनहूस 
साथ में",['🎅'],[],['kaur_kaursimran'],[],India, kaur kaursimran अमेरिका गए हो तो तीसरी लहर ले कर आना मनहूस साथ में,2021-09-23 04:00:00
6,hi,False,1440882796692590596,"आज का ज्ञान,,,,,तीसरी लहर आने की संभावना भले ही कम हो गई हो। लेकिन #Vaccination  करवाना ना भूले। 27 को प्रदेश मे 4th वैक्सीनेशन अभियान शुरू हो रहा है। जो रह गए हो जरूर लगवा ले। खुद सुरक्षित रहे और अपनों को सुरक्षित रखें।",[],['Vaccination'],[],[],India,आज का ज्ञान     तीसरी लहर आने की संभावना भले ही कम हो गई हो। लेकिन  Vaccination  करवाना ना भूले। 27 को प्रदेश मे 4th वैक्सीनेशन अभियान शुरू हो रहा है। जो रह गए हो जरूर लगवा ले। खुद सुरक्षित रहे और अपनों को सुरक्षित रखें।,2021-09-23 04:00:00
7,hi,False,1440865897543921668,@TheLallantop @PMOIndia आदरणीय को आने के बाद तीसरी लहर की सुरुवात न हो जाये,[],[],"['TheLallantop', 'PMOIndia']",[],India, TheLallantop  PMOIndia आदरणीय को आने के बाद तीसरी लहर की सुरुवात न हो जाये,2021-09-23 02:00:00
8,hi,False,1440863551036407811,@PMOIndia @cmohry @anilvijminister @DC_Gurugram @gurgaon_live @TOIGurgaon अबकी बार रामलीला पर स्पष्ट राय रखिये। स्थगित के लिये आदेश दे ताकि भीड़ और कोरोना की तीसरी लहर से बचा जा सके। गुरुग्राम के पास दिल्ली सरकार ने भी इस बार आयोजन पर प्रतिबंध लगाया है।,[],[],"['PMOIndia', 'cmohry', 'anilvijminister', 'DC_Gurugram', 'gurgaon_live', 'TOIGurgaon']",[],India, PMOIndia  cmohry  anilvijminister  DC Gurugram  gurgaon live  TOIGurgaon अबकी बार रामलीला पर स्पष्ट राय रखिये। स्थगित के लिये आदेश दे ताकि भीड़ और कोरोना की तीसरी लहर से बचा जा सके। गुरुग्राम के पास दिल्ली सरकार ने भी इस बार आयोजन पर प्रतिबंध लगाया है।,2021-09-23 02:00:00
9,hi,False,1440859992874106881,"मनहू** तीसरी लहर अपने
🎅
 साथ लायेगा अमेरिका से #UN_SaveIndianFarmers",['🎅'],['UN_SaveIndianFarmers'],[],[],India,मनहू   तीसरी लहर अपने साथ लायेगा अमेरिका से  UN SaveIndianFarmers,2021-09-23 02:00:00
10,hi,False,1440858778899910660,"@Sunder21251804 @ashokgehlot51 @SachinPilot @PMdrmanmohan @SoniyaGandhi14 @priyankagandhi @RahulGandhi @rashtrapatibhvn @RLPINDIAorg @BJP4Rajasthan @BJPindia__ @kcvenugopalmp @ajaymaken @INCRajasthan @INCIndia @HansrajMeena @DevprakasMeena @RajCMO श्रीमान
            मुख्यमंत्री @ashokgehlot51 जी कोरोना की संभावित तीसरी लहर को मध्य नजर रखते हुए #anm_gnm_2013_को_नियुक्ति_दो को नियुक्ति प्रदान करें , ताकि आठ साल से बेरोजगारों का इंतजार समाप्त हो और कोरोना पीड़ितों को इलाज मिल सके @RaghusharmaINC @drsubhashg @RajCMO @IYC",[],['anm_gnm_2013_को_नियुक्ति_दो'],"['Sunder21251804', 'ashokgehlot51', 'SachinPilot', 'PMdrmanmohan', 'SoniyaGandhi14', 'priyankagandhi', 'RahulGandhi', 'rashtrapatibhvn', 'RLPINDIAorg', 'BJP4Rajasthan', 'BJPindia__', 'kcvenugopalmp', 'ajaymaken', 'INCRajasthan', 'INCIndia', 'HansrajMeena', 'DevprakasMeena', 'RajCMO', 'ashokgehlot51', 'RaghusharmaINC', 'drsubhashg', 'RajCMO', 'IYC']",[],India, Sunder21251804  ashokgehlot51  SachinPilot  PMdrmanmohan  SoniyaGandhi14  priyankagandhi  RahulGandhi  rashtrapatibhvn  RLPINDIAorg  BJP4Rajasthan  BJPindia    kcvenugopalmp  ajaymaken  INCRajasthan  INCIndia  HansrajMeena  DevprakasMeena  RajCMO श्रीमान            मुख्यमंत्री  ashokgehlot51 जी कोरोना की संभावित तीसरी लहर को मध्य नजर रखते हुए  anm gnm 2013 को नियुक्ति दो को नियुक्ति प्रदान करें   ताकि आठ साल से बेरोजगारों का इंतजार समाप्त हो और कोरोना पीड़ितों को इलाज मिल सके  RaghusharmaINC  drsubhashg  RajCMO  IYC,2021-09-23 02:00:00
