,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440724758979493898,"विशेष रुप से नवविवाहिता ,गर्भवती, धात्री महिलाऐं ,बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।",[],[],[],[],India,विशेष रुप से नवविवाहिता  गर्भवती  धात्री महिलाऐं  बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।,2021-09-22 17:00:00
1,hi,False,1440724551369822216,"विशेष रुप से नवविवाहिता ,गर्भवती, धात्री महिलाऐं ,बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।",[],[],[],[],India,विशेष रुप से नवविवाहिता  गर्भवती  धात्री महिलाऐं  बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।,2021-09-22 17:00:00
2,hi,False,1440724083038056458,"विशेष रुप से नवविवाहिता ,गर्भवती, धात्री महिलाऐं ,बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।",[],[],[],[],India,विशेष रुप से नवविवाहिता  गर्भवती  धात्री महिलाऐं  बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।,2021-09-22 17:00:00
3,hi,False,1440723706951524352,"विशेष रुप से नवविवाहिता ,गर्भवती, धात्री महिलाऐं ,बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।",[],[],[],[],India,विशेष रुप से नवविवाहिता  गर्भवती  धात्री महिलाऐं  बीमार व्यक्ति तथा 18 वर्ष पूर्ण करने वाले युवाओं को पहचान करें और वैक्सीन लगवाएं।इसके साथ ही रोजगार के लिये बाहर गए श्रमिकों की पहचान कर उन्हें भी टीकाकरण सुनिश्चित करे।,2021-09-22 17:00:00
4,hi,True,1440683392899551239,"मुख्यमंत्री श्री @ChouhanShivraj 23 सितंबर को दोपहर 2:30 बजे 27 सितंबर तक प्रथम डोज़ का शत-प्रतिशत #COVID19 टीकाकरण पूर्ण कराने के संबंध में जिला, विकासखंड, वार्ड और ग्राम स्तरीय क्राइसिस मैनेजमेंट समितियों के सदस्यों को वीडियो कॉन्फ्रेंसिंग के माध्यम से संबोधित करेंगे। https://t.co/eODsZgvqy0",[':3'],['COVID19'],['ChouhanShivraj'],[],India,मुख्यमंत्री श्री  ChouhanShivraj 23 सितंबर को दोपहर 20 बजे 27 सितंबर तक प्रथम डोज़ का शत प्रतिशत  COVID19 टीकाकरण पूर्ण कराने के संबंध में जिला  विकासखंड  वार्ड और ग्राम स्तरीय क्राइसिस मैनेजमेंट समितियों के सदस्यों को वीडियो कॉन्फ्रेंसिंग के माध्यम से संबोधित करेंगे। https   t co eODsZgvqy0,2021-09-22 14:00:00
5,hi,False,1440675272085303314,यूपी के 30 जिले अब कोविड-मुक्त हैं; 1.75 करोड़ से अधिक का पूर्ण टीकाकरण https://t.co/zU7alqQeBi,[],[],[],['https://t.co/zU7alqQeBi'],India,यूपी के 30 जिले अब कोविड मुक्त हैं  1 75 करोड़ से अधिक का पूर्ण टीकाकरण https   t co zU7alqQeBi,2021-09-22 14:00:00
6,hi,False,1440657256043798539,"कोरोना के पूर्ण टीकाकरण के कुछ आंकड़े-
सिंगापुर-80%
चीन-70%
USA-55%
ब्रिटेन-50% 
भारत-14%

भारत टीकाकरण में काफ़ी पीछे है लेकिन मोदी सरकार अपनी झूठी तारीफ करते नहीं थक रही।

टीकाकरण को एक जिम्मेदारी समझकर पूरा किया जाना चाहिए, ना कि राजनीतिक रूप देकर जन्मदिन का उत्सव मानना चाहिए। https://t.co/kAGaFlAiwV",[],[],[],[],India,कोरोना के पूर्ण टीकाकरण के कुछ आंकड़े सिंगापुर 80 चीन 70 USA 55 ब्रिटेन 50  भारत 14 भारत टीकाकरण में काफ़ी पीछे है लेकिन मोदी सरकार अपनी झूठी तारीफ करते नहीं थक रही।टीकाकरण को एक जिम्मेदारी समझकर पूरा किया जाना चाहिए  ना कि राजनीतिक रूप देकर जन्मदिन का उत्सव मानना चाहिए। https   t co kAGaFlAiwV,2021-09-22 13:00:00
7,hi,False,1440638004175900681,"जिले भर में व्यापक रूप से टीकाकरण सुनिश्चित करने हेतु वीसी के माध्यम से सभी पीएचसी स्तर के एमओआईसी एवं बीएचएम के साथ समीक्षा बैठक किया।सभी संबंधित अधिकारी को अगले 10 दिनों में 10 प्रखंडों में शत-प्रतिशत प्रथम डोज का वैक्सीनेशन पूर्ण करने का निर्देश दिया।
@IPRD_Bihar https://t.co/RranxxZRel",[],[],['IPRD_Bihar'],[],India,जिले भर में व्यापक रूप से टीकाकरण सुनिश्चित करने हेतु वीसी के माध्यम से सभी पीएचसी स्तर के एमओआईसी एवं बीएचएम के साथ समीक्षा बैठक किया।सभी संबंधित अधिकारी को अगले 10 दिनों में 10 प्रखंडों में शत प्रतिशत प्रथम डोज का वैक्सीनेशन पूर्ण करने का निर्देश दिया। IPRD Bihar https   t co RranxxZRel,2021-09-22 11:00:00
8,hi,False,1440630035191238662,"पर्यटन गतिविधियाँ केवल उनके लिए खुली होंगी जो एक नेगेटिव कोविड रिपोर्ट या पूर्ण टीकाकरण का प्रमाण पत्र दिखाएंगे।
#Goa #Goaupdate #Goacasinos 
https://t.co/v0yrCGYRQD",[],"['Goa', 'Goaupdate', 'Goacasinos']",[],['https://t.co/v0yrCGYRQD'],India,पर्यटन गतिविधियाँ केवल उनके लिए खुली होंगी जो एक नेगेटिव कोविड रिपोर्ट या पूर्ण टीकाकरण का प्रमाण पत्र दिखाएंगे। Goa  Goaupdate  Goacasinos https   t co v0yrCGYRQD,2021-09-22 11:00:00
9,hi,False,1440621446141677576,"सारण जिले में 20 लाख टीकाकरण का लक्ष्य पूर्ण कर लिया गया है.

सारण जिलेवासियों एवं स्वास्थ्य विभाग के सभी पदाधिकारी, कर्मियों एवं नर्सेस को धन्यवाद.
@nildeoreIAS @BiharHealthDept https://t.co/5oqbBD5ug2",[],[],"['nildeoreIAS', 'BiharHealthDept']",[],India,सारण जिले में 20 लाख टीकाकरण का लक्ष्य पूर्ण कर लिया गया है सारण जिलेवासियों एवं स्वास्थ्य विभाग के सभी पदाधिकारी  कर्मियों एवं नर्सेस को धन्यवाद  nildeoreIAS  BiharHealthDept https   t co 5oqbBD5ug2,2021-09-22 10:00:00
10,hi,False,1440358921953181696,"बयान में कहा गया कि ‘क्यूआर कोड’ से इस बात की पुष्टि करने में मदद मिलेगी कि आवासीय सोसायटी के निवासी और इमारतों अथवा कार्यालयों में काम करने वाले लोगों का पूर्ण टीकाकरण हो चुका है।
#QRCode",[],['QRCode'],[],[],India,बयान में कहा गया कि ‘क्यूआर कोड’ से इस बात की पुष्टि करने में मदद मिलेगी कि आवासीय सोसायटी के निवासी और इमारतों अथवा कार्यालयों में काम करने वाले लोगों का पूर्ण टीकाकरण हो चुका है। QRCode,2021-09-21 17:00:00
11,hi,False,1440358916248903685,मुंबई उपनगर के पालक मंत्री आदित्य ठाकरे ने सोमवार को मांग की कि ऐसी इमारतों की पहचान की जाये जहाँ रहने वाले सभी पात्र लोगों का कोरोना वायरस संक्रमण रोधी पूर्ण टीकाकरण हो चुका है। ऐसे इमारतों में एक स्पेशल लोगो के साथ विशेष तरह का क्यूआर कोड लगाया जाए । #Mumbai #VaccinationDrive https://t.co/z1LiWEMter,[],"['Mumbai', 'VaccinationDrive']",[],[],India,मुंबई उपनगर के पालक मंत्री आदित्य ठाकरे ने सोमवार को मांग की कि ऐसी इमारतों की पहचान की जाये जहाँ रहने वाले सभी पात्र लोगों का कोरोना वायरस संक्रमण रोधी पूर्ण टीकाकरण हो चुका है। ऐसे इमारतों में एक स्पेशल लोगो के साथ विशेष तरह का क्यूआर कोड लगाया जाए ।  Mumbai  VaccinationDrive https   t co z1LiWEMter,2021-09-21 17:00:00
