,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
689,es,lopezobrador_,82119937,True,1286340603404603393,"Agradecí el apoyo, profesionalismo y servicio aportado al país del ingeniero Javier Jiménez Espriú, quien será sustituido por el ingeniero Jorge Arganis Díaz Leal en la Secretaría de Comunicaciones y Transportes.

https://t.co/m5nKu08paZ https://t.co/aLEXoyj3Qu",[],[],[],['https://t.co/m5nKu08paZ'],Mexico,Agradecí el apoyo  profesionalismo y servicio aportado al país del ingeniero Javier Jiménez Espriú  quien será sustituido por el ingeniero Jorge Arganis Díaz Leal en la Secretaría de Comunicaciones y Transportes https   t co m5nKu08paZ https   t co aLEXoyj3Qu,2020-07-23 17:00:00
690,es,lopezobrador_,82119937,True,1286273780713533442,Avanzamos en establecer el Estado de bienestar en el país. Conferencia matutina. https://t.co/VnnPgpoUO1,[],[],[],['https://t.co/VnnPgpoUO1'],Mexico,Avanzamos en establecer el Estado de bienestar en el país  Conferencia matutina  https   t co VnnPgpoUO1,2020-07-23 12:00:00
691,es,lopezobrador_,82119937,True,1286089311218270209,"Recibí al nuncio Franco Coppola, al arzobispo Rogelio Cabrera, a David Noel Ramírez y a Alfonso Romo. Me informaron que el papa Francisco envió tres ventiladores a un hospital de Querétaro para la atención de enfermos #COVID19. Lo agradecí en nombre del gobierno y del pueblo. https://t.co/0gDDfmpIhj",[],['COVID19'],[],[],Mexico,Recibí al nuncio Franco Coppola  al arzobispo Rogelio Cabrera  a David Noel Ramírez y a Alfonso Romo  Me informaron que el papa Francisco envió tres ventiladores a un hospital de Querétaro para la atención de enfermos  COVID19  Lo agradecí en nombre del gobierno y del pueblo  https   t co 0gDDfmpIhj,2020-07-23 00:00:00
692,es,lopezobrador_,82119937,True,1285910032802963456,Los trabajadores deben recibir lo justo al momento de su jubilación. Conferencia matutina. https://t.co/pw3rS5fey4,[],[],[],['https://t.co/pw3rS5fey4'],Mexico,Los trabajadores deben recibir lo justo al momento de su jubilación  Conferencia matutina  https   t co pw3rS5fey4,2020-07-22 12:00:00
693,es,lopezobrador_,82119937,True,1285662946203402241,"El gobernador de Baja California Sur, Carlos Mendoza Davis terminó su periodo como presidente de la Conago y entregó la representación a Juan Manuel Carreras, gobernador de San Luis Potosí. Nos acompañó la secretaria de Gobernación, Olga Sánchez Cordero https://t.co/xpv3jkhvV5 https://t.co/4Z1sbRwHuy",['xp'],[],[],['https://t.co/xpv3jkhvV5'],Mexico,El gobernador de Baja California Sur  Carlos Mendoza Davis terminó su periodo como presidente de la Conago y entregó la representación a Juan Manuel Carreras  gobernador de San Luis Potosí  Nos acompañó la secretaria de Gobernación  Olga Sánchez Cordero https   t co v3jkhvV5 https   t co 4Z1sbRwHuy,2020-07-21 20:00:00
694,es,lopezobrador_,82119937,True,1285544217855447042,Seguiremos luchando para garantizar el derecho a la salud de toda la población. Conferencia matutina. https://t.co/5wyaMjs4rI,[],[],[],['https://t.co/5wyaMjs4rI'],Mexico,Seguiremos luchando para garantizar el derecho a la salud de toda la población  Conferencia matutina  https   t co 5wyaMjs4rI,2020-07-21 12:00:00
695,es,lopezobrador_,82119937,True,1285184408174002176,La democracia es garantizar el derecho a disentir. Conferencia matutina. https://t.co/BuCsRB7pOu,[],[],[],['https://t.co/BuCsRB7pOu'],Mexico,La democracia es garantizar el derecho a disentir  Conferencia matutina  https   t co BuCsRB7pOu,2020-07-20 12:00:00
696,es,lopezobrador_,82119937,True,1284933293306191880,"Pésame y solidaridad permanente a familiares y amigos de las víctimas del #COVID19

https://t.co/gMUFfT9nmR https://t.co/AFBnmTvhls",[],['COVID19'],[],['https://t.co/gMUFfT9nmR'],Mexico,Pésame y solidaridad permanente a familiares y amigos de las víctimas del  COVID19https   t co gMUFfT9nmR https   t co AFBnmTvhls,2020-07-19 19:00:00
697,es,lopezobrador_,82119937,True,1284488208886018051,148 Aniversario Luctuoso de Benito Juárez García https://t.co/GBzWEIe7JY,[],[],[],['https://t.co/GBzWEIe7JY'],Mexico,148 Aniversario Luctuoso de Benito Juárez García https   t co GBzWEIe7JY,2020-07-18 14:00:00
698,es,lopezobrador_,82119937,True,1284096425790328833,"Conferencia de prensa matutina, desde Manzanillo, Colima. https://t.co/q85CAcg4qJ",[],[],[],['https://t.co/q85CAcg4qJ'],Mexico,Conferencia de prensa matutina  desde Manzanillo  Colima  https   t co q85CAcg4qJ,2020-07-17 12:00:00
699,es,lopezobrador_,82119937,True,1283825018787569664,"Atendemos las causas que originan la violencia con oportunidades para todos, en especial para los más pobres y los jóvenes, pero también con la creación de la Guardia Nacional que protege a los ciudadanos. https://t.co/HH28WzWIMi",[],[],[],[],Mexico,Atendemos las causas que originan la violencia con oportunidades para todos  en especial para los más pobres y los jóvenes  pero también con la creación de la Guardia Nacional que protege a los ciudadanos  https   t co HH28WzWIMi,2020-07-16 18:00:00
700,es,lopezobrador_,82119937,True,1283733123042164736,"Conferencia de prensa matutina, desde Zapopan, Jalisco. https://t.co/LzJNc1y6ec",[],[],[],['https://t.co/LzJNc1y6ec'],Mexico,Conferencia de prensa matutina  desde Zapopan  Jalisco  https   t co LzJNc1y6ec,2020-07-16 12:00:00
