,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
165,es,1441083640989904906,151212578, JorgeRivis Ojalá me equivoque  pero no creo ,1441084111142092808,False, JorgeRivis Ojalá me equivoque  pero no creo ,2021-09-23T16:56:40.000Z,Mexico,"@JorgeRivis Ojalá me equivoque, pero no creo.",[],[],['JorgeRivis'],[],
166,es,1441083640989904906,151212578, JorgeRivis  los tornos,1441084064514002946,False, JorgeRivis  los tornos,2021-09-23T16:56:29.000Z,Mexico,@JorgeRivis *los tornos,[],[],['JorgeRivis'],[],
167,es,1441083640989904906,151212578, JorgeRivis Cuando funcionen los torneos de Vigo,1441083968015699968,False, JorgeRivis Cuando funcionen los torneos de Vigo,2021-09-23T16:56:06.000Z,Mexico,@JorgeRivis Cuando funcionen los torneos de Vigo🤣,['🤣'],[],['JorgeRivis'],[],
168,es,1441083496894812161,1245724621258842114, BoyneVani  MarielBoyne  Kicillofok Vamos     Si ,1441090693309472777,False, BoyneVani  MarielBoyne  Kicillofok Vamos     Si ,2021-09-23T17:22:50.000Z,Mexico,@BoyneVani @MarielBoyne @Kicillofok Vamos!!!. Si 👍👍👏👏✌✌♥️,"['♥️', '👏', '👍', '✌']",[],"['BoyneVani', 'MarielBoyne', 'Kicillofok']",[],
169,es,1441083496894812161,1245724621258842114, BoyneVani  Kicillofok Vamos Carajo,1441083802990829569,False, BoyneVani  Kicillofok Vamos Carajo,2021-09-23T16:55:27.000Z,Mexico,@BoyneVani @Kicillofok Vamos Carajo👏❤,"['👏', '❤']",[],"['BoyneVani', 'Kicillofok']",[],
170,es,1441083118237138946,331614853, SandrahFraderah Ahora se han quitado la careta muchos que van de demócratas  Y cuanto más progres más vacunazis  Los menas  niños inocentes a los que hay que cuidar Los no inoculados a campos de concentración deberíamos ir  El Bernardo Pantoja perdió un pie hace años  Si se inocula no lo cuenta ,1441084995028729868,False, SandrahFraderah Ahora se han quitado la careta muchos que van de demócratas  Y cuanto más progres más vacunazis  Los menas  niños inocentes a los que hay que cuidar Los no inoculados a campos de concentración deberíamos ir  El Bernardo Pantoja perdió un pie hace años  Si se inocula no lo cuenta ,2021-09-23T17:00:11.000Z,Mexico,@SandrahFraderah Ahora se han quitado la careta muchos que van de demócratas. Y cuanto más progres más vacunazis. Los menas: niños inocentes a los que hay que cuidar.Los no inoculados a campos de concentración deberíamos ir. El Bernardo Pantoja perdió un pie hace años. Si se inocula no lo cuenta.,[],[],['SandrahFraderah'],['https://t.co/u3Ol4VPwKR'],
171,es,1441083118237138946,331614853, TeresaVOrtiz Y se pensaba que se había derrotado a los nazis    qué va ,1441083705972326406,False, TeresaVOrtiz Y se pensaba que se había derrotado a los nazis    qué va ,2021-09-23T16:55:04.000Z,Mexico,@TeresaVOrtiz Y se pensaba que se había derrotado a los nazis... qué va!,[],[],['TeresaVOrtiz'],[],
172,es,1441083101426302976,967446978681561089,     pirata     te he visto lento en ésto pero me he callado ,1441091013645197313,False,     pirata     te he visto lento en ésto pero me he callado ,2021-09-23T17:24:06.000Z,Mexico,@____pirata____ te he visto lento en ésto pero me he callado 😛,['😛'],[],['____pirata____'],[],
173,es,1441082898183081984,1100855876737527808, veradarmas Sueña que soy millonario y vamos 50 50,1441106932996005900,False, veradarmas Sueña que soy millonario y vamos 50 50,2021-09-23T18:27:21.000Z,Mexico,@veradarmas Sueña que soy millonario y vamos 50/50,[],[],['veradarmas'],[],
174,es,1441082898183081984,1100855876737527808, veradarmas Deberías soñar que nos ganamos 1 millón de dólares cada uno a ver qué tal,1441104033704341515,False, veradarmas Deberías soñar que nos ganamos 1 millón de dólares cada uno a ver qué tal,2021-09-23T18:15:50.000Z,Mexico,@veradarmas Deberías soñar que nos ganamos 1 millón de dólares cada uno a ver qué tal,[],[],['veradarmas'],[],
175,es,1441082898183081984,1100855876737527808, kikitaaaa Ese va ,1441103548838604811,False, kikitaaaa Ese va ,2021-09-23T18:13:55.000Z,Mexico,@kikitaaaa Ese va ☠️,['☠️'],[],['kikitaaaa'],[],
176,es,1441082898183081984,1100855876737527808, rbcafuenmayor Activo  anotado,1441103453632094218,False, rbcafuenmayor Activo  anotado,2021-09-23T18:13:32.000Z,Mexico,"@rbcafuenmayor Activo, anotado",[],[],['rbcafuenmayor'],[],
177,es,1441082898183081984,1100855876737527808, valeriacmb Anotado ,1441103387886379013,False, valeriacmb Anotado ,2021-09-23T18:13:16.000Z,Mexico,@valeriacmb Anotado 😬,['😬'],[],['valeriacmb'],[],
178,es,1441082898183081984,1100855876737527808, Candymv12  TitoCorona9 Activo,1441103327165517832,False, Candymv12  TitoCorona9 Activo,2021-09-23T18:13:02.000Z,Mexico,@Candymv12 @TitoCorona9 Activo,[],[],"['Candymv12', 'TitoCorona9']",[],
179,es,1441082898183081984,1100855876737527808, andrea riosm Anotado ,1441103299999006721,False, andrea riosm Anotado ,2021-09-23T18:12:55.000Z,Mexico,@andrea_riosm Anotado 😌,['😌'],[],['andrea_riosm'],[],
180,es,1441082898183081984,1100855876737527808, veradarmas sueña que sobrevivimos a las 10 semanas de clases,1441102826663333899,False, veradarmas sueña que sobrevivimos a las 10 semanas de clases,2021-09-23T18:11:02.000Z,Mexico,@veradarmas sueña que sobrevivimos a las 10 semanas de clases,[],[],['veradarmas'],[],
181,es,1441082898183081984,1100855876737527808, veradarmas Amigo por fa sueña que tendre plata a ver   ,1441093412313174021,False, veradarmas Amigo por fa sueña que tendre plata a ver   ,2021-09-23T17:33:38.000Z,Mexico,@veradarmas Amigo por fa sueña que tendre plata a ver...🙏🏻,['🙏🏻'],[],['veradarmas'],[],
182,es,1441082898183081984,1100855876737527808, veradarmas  TitoCorona9 Sueña que me compro un carro  plis,1441093106107965452,False, veradarmas  TitoCorona9 Sueña que me compro un carro  plis,2021-09-23T17:32:25.000Z,Mexico,"@veradarmas @TitoCorona9 Sueña que me compro un carro, plis",[],[],"['veradarmas', 'TitoCorona9']",[],
183,es,1441082898183081984,1100855876737527808, veradarmas sueña que venezuela se arregla pero no es meme,1441090891830071297,False, veradarmas sueña que venezuela se arregla pero no es meme,2021-09-23T17:23:37.000Z,Mexico,@veradarmas sueña que venezuela se arregla pero no es meme,[],[],['veradarmas'],[],
184,es,1441082898183081984,1100855876737527808, veradarmas Por fa sueña que me hago millonaria,1441087268555411456,False, veradarmas Por fa sueña que me hago millonaria,2021-09-23T17:09:13.000Z,Mexico,@veradarmas Por fa sueña que me hago millonaria,[],[],['veradarmas'],[],
185,es,1441081569175695360,1391655881335525379, NonNobis10 Si  si hay una diferencia  Que si dejas que te metan eso tienes muchas probabilidades que te mandé al otro barrio ,1441082269083574273,False, NonNobis10 Si  si hay una diferencia  Que si dejas que te metan eso tienes muchas probabilidades que te mandé al otro barrio ,2021-09-23T16:49:21.000Z,Mexico,"@NonNobis10 Si, si hay una diferencia. Que si dejas que te metan eso tienes muchas probabilidades que te mandé al otro barrio.",[],[],['NonNobis10'],[],
186,es,1441080906505199622,96800621, enriquenoriega Jajajajajaja va ,1441103466932236300,False, enriquenoriega Jajajajajaja va ,2021-09-23T18:13:35.000Z,Mexico,@enriquenoriega Jajajajajaja va!,[],[],['enriquenoriega'],[],
187,es,1441080906505199622,96800621, Wen Mx Me avisas si tiene otro boleto extra ,1441102848721244172,False, Wen Mx Me avisas si tiene otro boleto extra ,2021-09-23T18:11:08.000Z,Mexico,@Wen_Mx Me avisas si tiene otro boleto extra 😉,['😉'],[],['Wen_Mx'],[],
188,es,1441080906505199622,96800621,  el Ari Yo siempre acabo yendo  pero compro los boletos como una semana antes de los grupos de FB de alguien que no puede ir a la mera hora ,1441101468379987976,False,  el Ari Yo siempre acabo yendo  pero compro los boletos como una semana antes de los grupos de FB de alguien que no puede ir a la mera hora ,2021-09-23T18:05:39.000Z,Mexico,"@_el_Ari Yo siempre acabo yendo, pero compro los boletos como una semana antes de los grupos de FB de alguien que no puede ir a la mera hora.",[],[],['_el_Ari'],['https://t.co/ajXO9uDNdg'],
189,es,1441080906505199622,96800621, Wen Mx No si tampoco pensaba comprar  no tengo ni para llegar a Mexico  pero era para tener una referencia,1441101003554623488,False, Wen Mx No si tampoco pensaba comprar  no tengo ni para llegar a Mexico  pero era para tener una referencia,2021-09-23T18:03:48.000Z,Mexico,"@Wen_Mx No si tampoco pensaba comprar🤣, no tengo ni para llegar a Mexico 😅 pero era para tener una referencia","['🤣', '😅']",[],['Wen_Mx'],[],
190,es,1441080906505199622,96800621,  el Ari Ni idea  depende la zona  Ya no hay boletos en Ticketmaster  Es broma ,1441098129307099136,False,  el Ari Ni idea  depende la zona  Ya no hay boletos en Ticketmaster  Es broma ,2021-09-23T17:52:22.000Z,Mexico,"@_el_Ari Ni idea, depende la zona. Ya no hay boletos en Ticketmaster. Es broma 😉",['😉'],[],['_el_Ari'],[],
191,es,1441080906505199622,96800621, Wen Mx cuanto sale aprox   ,1441082674450370560,False, Wen Mx cuanto sale aprox   ,2021-09-23T16:50:58.000Z,Mexico,@Wen_Mx cuanto sale aprox???,[],[],['Wen_Mx'],[],
192,es,1441080578607091712,560823218,nos pasará como en Italia o Francia que ya está siendo obligatorio     ,1441080580855242761,False,nos pasará como en Italia o Francia que ya está siendo obligatorio     ,2021-09-23T16:42:39.000Z,Mexico,nos pasará como en Italia o Francia que ya está siendo obligatorio ????,[],[],[],[],
193,es,1441079875364851716,1106699496933740544, fiorellabortol2  Kicillofok  alferdez  CFKArgentina Son los síntomas,1441080656541503492,False, fiorellabortol2  Kicillofok  alferdez  CFKArgentina Son los síntomas,2021-09-23T16:42:57.000Z,Mexico,@fiorellabortol2 @Kicillofok @alferdez @CFKArgentina Son los síntomas,[],[],"['fiorellabortol2', 'Kicillofok', 'alferdez', 'CFKArgentina']",[],
194,es,1441079875364851716,1106699496933740544, DelelisGian  Kicillofok  alferdez  CFKArgentina que dice señor,1441080469047713794,False, DelelisGian  Kicillofok  alferdez  CFKArgentina que dice señor,2021-09-23T16:42:12.000Z,Mexico,@DelelisGian @Kicillofok @alferdez @CFKArgentina que dice señor,[],[],"['DelelisGian', 'Kicillofok', 'alferdez', 'CFKArgentina']",[],
195,es,1441079479456124929,1276001463429484546,no mentira hay que esperar la 2da dosis primero,1441079486473248770,False,no mentira hay que esperar la 2da dosis primero,2021-09-23T16:38:18.000Z,Mexico,no mentira hay que esperar la 2da dosis primero,[],[],[],[],
196,es,1441078557200027650,1215048447214211073, chilear7 Ese hijo te merece  eres la madre precisa  muy preocupada,1441081480713801732,False, chilear7 Ese hijo te merece  eres la madre precisa  muy preocupada,2021-09-23T16:46:13.000Z,Mexico,"@chilear7 Ese hijo te merece, eres la madre precisa, muy preocupada",[],[],['chilear7'],[],
197,es,1441078557200027650,1215048447214211073, villago  saludos Ro,1441081109035499523,False, villago  saludos Ro,2021-09-23T16:44:45.000Z,Mexico,@villago 😊 saludos Ro,['😊'],[],['villago'],[],
198,es,1441078557200027650,1215048447214211073, chilear7 Ya mamá chocha,1441080652594548736,False, chilear7 Ya mamá chocha,2021-09-23T16:42:56.000Z,Mexico,@chilear7 Ya mamá chocha,[],[],['chilear7'],[],
199,es,1441078557200027650,1215048447214211073,  reyescarlos Estaba tranquila desde antes porque hemos hecho la cuarentena re bien nos hemos portado increíble esto solo llega a complementar el cuidado abrazo Carlos,1441080343642218497,False,  reyescarlos Estaba tranquila desde antes porque hemos hecho la cuarentena re bien nos hemos portado increíble esto solo llega a complementar el cuidado abrazo Carlos,2021-09-23T16:41:42.000Z,Mexico,"@_reyescarlos Estaba tranquila desde antes,porque,hemos hecho la cuarentena re bien,nos hemos portado increíble,esto solo llega a complementar el cuidado,abrazo Carlos",[],[],['_reyescarlos'],['https://t.co/8OXFEDeFCf'],
200,es,1441078557200027650,1215048447214211073, chilear7 Excelente Muri  puedes tener un poquito más de tranquilidad  abrazo bella ,1441079088165310464,False, chilear7 Excelente Muri  puedes tener un poquito más de tranquilidad  abrazo bella ,2021-09-23T16:36:43.000Z,Mexico,"@chilear7 Excelente Muri, puedes tener un poquito más de tranquilidad, abrazo bella.",[],[],['chilear7'],[],
201,es,1441078557200027650,1215048447214211073, chilear7 Excelente  Que edad tiene su hijo muri  ,1441078924994285569,False, chilear7 Excelente  Que edad tiene su hijo muri  ,2021-09-23T16:36:04.000Z,Mexico,@chilear7 Excelente! Que edad tiene su hijo muri!?,[],[],['chilear7'],[],
202,es,1441077398246543361,132225222, SSalud mx  Geriatriamexico El contacto cercano propaga el  coronavirus  utilizar BostApp para comunicarse de forma segura con las personas cercanas mientras mantiene la  socialdistance  ¡descárguelo gratis en Apple https   t co uChWynVbJG y Google  https   t co Nvi0yitq3f Es compatible con español  https   t co oapOS3OR8S,1441077544778874887,False, SSalud mx  Geriatriamexico El contacto cercano propaga el  coronavirus  utilizar BostApp para comunicarse de forma segura con las personas cercanas mientras mantiene la  socialdistance  ¡descárguelo gratis en Apple https   t co uChWynVbJG y Google  https   t co Nvi0yitq3f Es compatible con español  https   t co oapOS3OR8S,2021-09-23T16:30:35.000Z,Mexico,"@SSalud_mx @Geriatriamexico El contacto cercano propaga el #coronavirus, utilizar BostApp para comunicarse de forma segura con las personas cercanas mientras mantiene la #socialdistance, ¡descárguelo gratis en Apple https://t.co/uChWynVbJG y Google  https://t.co/Nvi0yitq3f Es compatible con español! https://t.co/oapOS3OR8S",[],['coronavirus'],"['SSalud_mx', 'Geriatriamexico']",['https://t.co/iE3h2T3Vaf'],
203,es,1441076615694348302,1109213260287537152, SeorX35641324 Ellos t dan el juego de l ruleta Rusa   pero no participan ,1441106572516626438,False, SeorX35641324 Ellos t dan el juego de l ruleta Rusa   pero no participan ,2021-09-23T18:25:56.000Z,Mexico,"@SeorX35641324 Ellos t dan el juego de l ruleta Rusa , pero no participan 😂😂",['😂'],[],['SeorX35641324'],[],
204,es,1441075227526631429,1675994190, niclos javi Un saludito a tu noche,1441077066246590474,False, niclos javi Un saludito a tu noche,2021-09-23T16:28:41.000Z,Mexico,@niclos_javi Un saludito a tu noche,[],[],['niclos_javi'],[],
205,es,1441074348597686272,748187794565115909, Quixote1967 Porque algunos está convencidos de que debes vacunarte “por ti y por los demás “  lo que es una falacia descomunal  desde que se sabe que los vacunados también contagian Tu te vacunas o no porque crees que es lo mejor para tu salud  Punto ,1441102396738867204,False, Quixote1967 Porque algunos está convencidos de que debes vacunarte “por ti y por los demás “  lo que es una falacia descomunal  desde que se sabe que los vacunados también contagian Tu te vacunas o no porque crees que es lo mejor para tu salud  Punto ,2021-09-23T18:09:20.000Z,Mexico,"@Quixote1967 Porque algunos está convencidos de que debes vacunarte “por ti y por los demás “, lo que es una falacia descomunal, desde que se sabe que los vacunados también contagian.

Tu te vacunas o no porque crees que es lo mejor para tu salud. Punto.",[],[],['Quixote1967'],['https://t.co/ZTUUGxL4ym'],
206,es,1441074348597686272,748187794565115909, Quixote1967 Ni tú ni cualquiera con dos dedos de frente  Es muy desmoralizante leer que casi la mitad de la población aprobaria las vacunas obligatorias  No sé si tenemos un problema o somos el problema Políticis y medios  hace mucho que los considero enemigos  salvo raras excepciones ,1441080431420579840,False, Quixote1967 Ni tú ni cualquiera con dos dedos de frente  Es muy desmoralizante leer que casi la mitad de la población aprobaria las vacunas obligatorias  No sé si tenemos un problema o somos el problema Políticis y medios  hace mucho que los considero enemigos  salvo raras excepciones ,2021-09-23T16:42:03.000Z,Mexico,"@Quixote1967 Ni tú ni cualquiera con dos dedos de frente. 

Es muy desmoralizante leer que casi la mitad de la población aprobaria las vacunas obligatorias. No sé si tenemos un problema o somos el problema.

Políticis y medios: hace mucho que los considero enemigos (salvo raras excepciones)",[],[],['Quixote1967'],['https://t.co/rrVkzPTfu5'],
207,es,1441074348597686272,748187794565115909, jgag51 Esa criminalización que se está haciendo de los no vacunados es muy peligrosa  Y esta alentada por el gobierno y la mayoría de medios No lo entiendo ,1441079447659196420,False, jgag51 Esa criminalización que se está haciendo de los no vacunados es muy peligrosa  Y esta alentada por el gobierno y la mayoría de medios No lo entiendo ,2021-09-23T16:38:08.000Z,Mexico,"@jgag51 Esa criminalización que se está haciendo de los no vacunados es muy peligrosa. Y esta alentada por el gobierno y la mayoría de medios.

No lo entiendo.",[],[],['jgag51'],['https://t.co/p3Lv2PIcBT'],
208,es,1441074348597686272,748187794565115909, Quixote1967 Ni yo se la pondría a un menor  Ademas ya hemos comprobado que no son un vector de contagio diferente ni mas activo  sino menos ,1441079135250616320,False, Quixote1967 Ni yo se la pondría a un menor  Ademas ya hemos comprobado que no son un vector de contagio diferente ni mas activo  sino menos ,2021-09-23T16:36:54.000Z,Mexico,"@Quixote1967 Ni yo se la pondría a un menor. 

Ademas ya hemos comprobado que no son un vector de contagio diferente ni mas activo, sino menos.",[],[],['Quixote1967'],['https://t.co/qEwvM4p6aY'],
209,es,1441074348597686272,748187794565115909, jgag51 Se te olvidaron los inmigrantes  o esos llegan todos vacunados Yo no tengo hijos  estoy vacunado  Pero a un menor no le pondría esta mierda  Más cuando su riesgo es insignificante  Tienen más riesgo de las contra indicaciones que los beneficios   Hablo de menores ,1441078400907718665,False, jgag51 Se te olvidaron los inmigrantes  o esos llegan todos vacunados Yo no tengo hijos  estoy vacunado  Pero a un menor no le pondría esta mierda  Más cuando su riesgo es insignificante  Tienen más riesgo de las contra indicaciones que los beneficios   Hablo de menores ,2021-09-23T16:33:59.000Z,Mexico,"@jgag51 Se te olvidaron los inmigrantes, o esos llegan todos vacunados.

Yo no tengo hijos, estoy vacunado. Pero a un menor no le pondría esta mierda. Más cuando su riesgo es insignificante. Tienen más riesgo de las contra indicaciones que los beneficios. (Hablo de menores)",[],[],['jgag51'],['https://t.co/GTjdNcRiy1'],
210,es,1441074348597686272,748187794565115909, Quixote1967 Estoy de acuerdo con lo que dices ahí en tu comentario ,1441077913894461441,False, Quixote1967 Estoy de acuerdo con lo que dices ahí en tu comentario ,2021-09-23T16:32:03.000Z,Mexico,@Quixote1967 Estoy de acuerdo con lo que dices ahí en tu comentario.,[],[],['Quixote1967'],[],
211,es,1441074348597686272,748187794565115909, Quixote1967 No hombre  simplemente puntualizaba ,1441077655625949186,False, Quixote1967 No hombre  simplemente puntualizaba ,2021-09-23T16:31:01.000Z,Mexico,"@Quixote1967 No hombre, simplemente puntualizaba.",[],[],['Quixote1967'],[],
212,es,1441074348597686272,748187794565115909, jgag51 Claro  los niños menores de 12 años están muriendo por Covid a puñados  eh ,1441077363840782346,False, jgag51 Claro  los niños menores de 12 años están muriendo por Covid a puñados  eh ,2021-09-23T16:29:52.000Z,Mexico,"@jgag51 Claro, los niños menores de 12 años están muriendo por Covid a puñados, eh?",[],[],['jgag51'],[],
213,es,1441074348597686272,748187794565115909, Quixote1967 300 000 y pico mil  más los niños menores de 12 que son unos pocos millones,1441075435320844290,False, Quixote1967 300 000 y pico mil  más los niños menores de 12 que son unos pocos millones,2021-09-23T16:22:12.000Z,Mexico,"@Quixote1967 300.000 y pico mil, más los niños menores de 12 que son unos pocos millones",[],[],['Quixote1967'],[],
214,es,1441073966588829697,964718053182275585, bermejojuanjose Maldito varón capricorniano ,1441102315142873091,False, bermejojuanjose Maldito varón capricorniano ,2021-09-23T18:09:00.000Z,Mexico,@bermejojuanjose Maldito varón capricorniano.,[],[],['bermejojuanjose'],[],
215,es,1441073966588829697,964718053182275585, Giuli Oliveri  no  e igual luchas por mi ,1441101841979228172,False, Giuli Oliveri  no  e igual luchas por mi ,2021-09-23T18:07:08.000Z,Mexico,"@Giuli_Oliveri_ no, e igual luchas por mi!",[],[],['Giuli_Oliveri_'],[],
216,es,1441073966588829697,964718053182275585, rafaaillanes Te vas a morir Rafa ,1441092849135620108,False, rafaaillanes Te vas a morir Rafa ,2021-09-23T17:31:24.000Z,Mexico,@rafaaillanes Te vas a morir Rafa.,[],[],['rafaaillanes'],[],
217,es,1441073966588829697,964718053182275585, Giuli Oliveri  eu no para yo ya lo hice como que no se puede   ,1441085099169042434,False, Giuli Oliveri  eu no para yo ya lo hice como que no se puede   ,2021-09-23T17:00:36.000Z,Mexico,"@Giuli_Oliveri_ eu no para,yo ya lo hice,como que no se puede???",[],[],['Giuli_Oliveri_'],[],
218,es,1441073966588829697,964718053182275585, bermejojuanjose Acaso sos un caño de micro ,1441080779916906498,False, bermejojuanjose Acaso sos un caño de micro ,2021-09-23T16:43:26.000Z,Mexico,@bermejojuanjose Acaso sos un caño de micro?,[],[],['bermejojuanjose'],[],
219,es,1441073966588829697,964718053182275585, Giuli Oliveri  luchas por mi   ,1441080551222489089,False, Giuli Oliveri  luchas por mi   ,2021-09-23T16:42:32.000Z,Mexico,@Giuli_Oliveri_ luchas por mi??!,[],[],['Giuli_Oliveri_'],[],
220,es,1441073966588829697,964718053182275585, bermejojuanjose Lucho por mis sueños,1441080451926396936,False, bermejojuanjose Lucho por mis sueños,2021-09-23T16:42:08.000Z,Mexico,@bermejojuanjose Lucho por mis sueños,[],[],['bermejojuanjose'],[],
221,es,1441073966588829697,964718053182275585, clariarnut Podés creer  una desgracia,1441080419156250631,False, clariarnut Podés creer  una desgracia,2021-09-23T16:42:00.000Z,Mexico,"@clariarnut Podés creer, una desgracia",[],[],['clariarnut'],[],
222,es,1441073966588829697,964718053182275585, cami pernaa No boluda  ya no la quiero  que me la saquen ,1441080378622550016,False, cami pernaa No boluda  ya no la quiero  que me la saquen ,2021-09-23T16:41:50.000Z,Mexico,"@cami_pernaa No boluda, ya no la quiero, que me la saquen.",[],[],['cami_pernaa'],[],
223,es,1441073966588829697,964718053182275585, Giuli Oliveri  no les hagas caso a los que te dicen que no  se feliz  ,1441078827799699459,False, Giuli Oliveri  no les hagas caso a los que te dicen que no  se feliz  ,2021-09-23T16:35:41.000Z,Mexico,"@Giuli_Oliveri_ no les hagas caso a los que te dicen que no, se feliz!!",[],[],['Giuli_Oliveri_'],[],
224,es,1441073966588829697,964718053182275585, Giuli Oliveri  ah no era así ,1441076485033398278,False, Giuli Oliveri  ah no era así ,2021-09-23T16:26:22.000Z,Mexico,@Giuli_Oliveri_ ah no era así?,[],[],['Giuli_Oliveri_'],[],
225,es,1441073966588829697,964718053182275585, Giuli Oliveri  Como que no ,1441076100243750912,False, Giuli Oliveri  Como que no ,2021-09-23T16:24:50.000Z,Mexico,@Giuli_Oliveri_ Como que no?,[],[],['Giuli_Oliveri_'],[],
226,es,1441073796715368451,218193154,  DCristal Para mi fue un acierto  nadie tiene que manifestar si esta  o no está vacunado  esto va de derechos  Y su valentía  está sobradamente probada ,1441081182519656449,False,  DCristal Para mi fue un acierto  nadie tiene que manifestar si esta  o no está vacunado  esto va de derechos  Y su valentía  está sobradamente probada ,2021-09-23T16:45:02.000Z,Mexico,"@_DCristal Para mi fue un acierto, nadie tiene que manifestar si esta, o no está vacunado, esto va de derechos. Y su valentía, está sobradamente probada.",[],[],['_DCristal'],['https://t.co/mHHdjxWQGz'],
227,es,1441073615043284993,1346693005344989184, iammm cardenas Hubiera sido épico,1441073927938260999,False, iammm cardenas Hubiera sido épico,2021-09-23T16:16:12.000Z,Mexico,@iammm_cardenas Hubiera sido épico,[],[],['iammm_cardenas'],[],
228,es,1441072670112563205,1325872679812018183, Luisito23108  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila Con tanto alcohol que se meten no es necesario que se pongan gel   ,1441111106106245120,False, Luisito23108  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila Con tanto alcohol que se meten no es necesario que se pongan gel   ,2021-09-23T18:43:56.000Z,Mexico,@Luisito23108 @MBarbosaMX @JAntonioMtzGa @SaludGobPue @itzivalencia @MariLoliPellon @carlosmartinh @JCarlos_Valerio @ALunaSilva @KarlaDaH @dulcgomez @C_Lobato @TribunaVigila Con tanto alcohol que se meten no es necesario que se pongan gel.. 🤭,['🤭'],[],"['Luisito23108', 'MBarbosaMX', 'JAntonioMtzGa', 'SaludGobPue', 'itzivalencia', 'MariLoliPellon', 'carlosmartinh', 'JCarlos_Valerio']",['https://t.co/IikOfBvmE7'],
229,es,1441072670112563205,1325872679812018183, rokko2020  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila Eso sí  aparte tienen más anticuerpos que tu y yo jaja,1441104531677323264,False, rokko2020  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila Eso sí  aparte tienen más anticuerpos que tu y yo jaja,2021-09-23T18:17:49.000Z,Mexico,"@rokko2020 @MBarbosaMX @JAntonioMtzGa @SaludGobPue @itzivalencia @MariLoliPellon @carlosmartinh @JCarlos_Valerio @ALunaSilva @KarlaDaH @dulcgomez @C_Lobato @TribunaVigila Eso sí, aparte tienen más anticuerpos que tu y yo jaja",[],[],"['rokko2020', 'MBarbosaMX', 'JAntonioMtzGa', 'SaludGobPue', 'itzivalencia', 'MariLoliPellon', 'carlosmartinh', 'JCarlos_Valerio']",['https://t.co/wOgo4cN2yo'],
230,es,1441072670112563205,1325872679812018183, Luisito23108  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila De echo me sorprende mucho que las personas en situación de calle no se enfermen mucho de covid    Al menos no he visto o escuchado de difuntos por el  bicho    ,1441099815530557445,False, Luisito23108  MBarbosaMX  JAntonioMtzGa  SaludGobPue  itzivalencia  MariLoliPellon  carlosmartinh  JCarlos Valerio  ALunaSilva  KarlaDaH  dulcgomez  C Lobato  TribunaVigila De echo me sorprende mucho que las personas en situación de calle no se enfermen mucho de covid    Al menos no he visto o escuchado de difuntos por el  bicho    ,2021-09-23T17:59:05.000Z,Mexico,"@Luisito23108 @MBarbosaMX @JAntonioMtzGa @SaludGobPue @itzivalencia @MariLoliPellon @carlosmartinh @JCarlos_Valerio @ALunaSilva @KarlaDaH @dulcgomez @C_Lobato @TribunaVigila De echo me sorprende mucho que las personas en situación de calle no se enfermen mucho de covid.. 🤔 Al menos no he visto o escuchado de difuntos por el ""bicho"" ..",['🤔'],[],"['Luisito23108', 'MBarbosaMX', 'JAntonioMtzGa', 'SaludGobPue', 'itzivalencia', 'MariLoliPellon', 'carlosmartinh', 'JCarlos_Valerio']",['https://t.co/Gf2B5tlrpn'],
231,es,1441071425004048389,1211679703695650816,Por que mierda tienen esa necesidad de meterse a joderle la vida a la gente y condicionarla u obligarla a hacer lo que el estado quiera Te obligan  te condicionan y manipulan a través de un hermoso slogan de “el estado te cuida” ,1441071426786631701,False,Por que mierda tienen esa necesidad de meterse a joderle la vida a la gente y condicionarla u obligarla a hacer lo que el estado quiera Te obligan  te condicionan y manipulan a través de un hermoso slogan de “el estado te cuida” ,2021-09-23T16:06:16.000Z,Mexico,"Por que mierda tienen esa necesidad de meterse a joderle la vida a la gente y condicionarla u obligarla a hacer lo que el estado quiera?

Te obligan, te condicionan y manipulan a través de un hermoso slogan de “el estado te cuida”.",[],[],[],['https://t.co/iCN7z9bytY'],
232,es,1441071405613961222,1251334755230113799, Ticosaurus07 Por el orto,1441086962580873216,False, Ticosaurus07 Por el orto,2021-09-23T17:08:00.000Z,Mexico,@Ticosaurus07 Por el orto,[],[],['Ticosaurus07'],[],
