,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,True,1440847343369154569,अमेरिकी FDA ने फाइजर की कोरोना वैक्सीन की बूस्टर शॉट देने की अनुमति दी  https://t.co/Dt1a6yp7ac #coronavirus #coronavirusvaccine #usa #कोरोनावायरस,[],"['coronavirus', 'coronavirusvaccine', 'usa', 'कोरोनावायरस']",[],['https://t.co/Dt1a6yp7ac'],India,अमेरिकी FDA ने फाइजर की कोरोना वैक्सीन की बूस्टर शॉट देने की अनुमति दी  https   t co Dt1a6yp7ac  coronavirus  coronavirusvaccine  usa  कोरोनावायरस,2021-09-23 01:00:00
1,hi,False,1440839630849413127,अमेरिका ने बुजुर्गों और उच्च जोखिम के लिए फाइजर के कोविड बूस्टर शॉट्स को अधिकृत किया: वक्तव्य https://t.co/zR6DYPKXdd,[],[],[],['https://t.co/zR6DYPKXdd'],India,अमेरिका ने बुजुर्गों और उच्च जोखिम के लिए फाइजर के कोविड बूस्टर शॉट्स को अधिकृत किया  वक्तव्य https   t co zR6DYPKXdd,2021-09-23 01:00:00
2,hi,False,1440834097459306501,"""उपलब्ध वैज्ञानिक साक्ष्यों की समग्रता और स्वतंत्र, बाहरी विशेषज्ञों की हमारी सलाहकार समिति के विचार-विमर्श के बाद, FDA ने स्वास्थ्य देखभाल जैसी कुछ आबादी में बूस्टर खुराक की अनुमति देने के लिए फाइजर-बायोएनटेक COVID-19 वैक्सीन के लिए EUA में संशोधन  #

https://t.co/XrWKNbyuFw https://t.co/d2Cq47gShK",[],[],[],['https://t.co/XrWKNbyuFw'],India, उपलब्ध वैज्ञानिक साक्ष्यों की समग्रता और स्वतंत्र  बाहरी विशेषज्ञों की हमारी सलाहकार समिति के विचार विमर्श के बाद  FDA ने स्वास्थ्य देखभाल जैसी कुछ आबादी में बूस्टर खुराक की अनुमति देने के लिए फाइजर बायोएनटेक COVID 19 वैक्सीन के लिए EUA में संशोधन   https   t co XrWKNbyuFw https   t co d2Cq47gShK,2021-09-23 00:00:00
3,hi,False,1440833112674488331,"भारत में कुछ मीडिया हाउस और राजनीतिक दल फाइजर वैक्सीन की
दलाली कर रहे हैं
सबसे ज्यादा बूढ़े लोग वही हैं। https://t.co/lBpImN89FW",[],[],[],['https://t.co/lBpImN89FW'],India,भारत में कुछ मीडिया हाउस और राजनीतिक दल फाइजर वैक्सीन कीदलाली कर रहे हैंसबसे ज्यादा बूढ़े लोग वही हैं। https   t co lBpImN89FW,2021-09-23 00:00:00
4,hi,False,1440832774345093127,"फाइजर वैक्सीन से वृद्ध लोगों को
खतरा है। https://t.co/lBpImN89FW",[],[],[],['https://t.co/lBpImN89FW'],India,फाइजर वैक्सीन से वृद्ध लोगों कोखतरा है। https   t co lBpImN89FW,2021-09-23 00:00:00
5,hi,True,1440741459309723660,"गरीब देशों को #COVIDVaccine दान देने के लिए फाइजर से 500 मिलियन डोज खरीदेगा अमेरिका

https://t.co/YiyEaisqnQ",[],['COVIDVaccine'],[],['https://t.co/YiyEaisqnQ'],India,गरीब देशों को  COVIDVaccine दान देने के लिए फाइजर से 500 मिलियन डोज खरीदेगा अमेरिकाhttps   t co YiyEaisqnQ,2021-09-22 18:00:00
6,hi,False,1440738998180188164,"*विश्व में तैयार कोरोना वैक्सीन की रेट लिस्ट।  (रुपए में )*
1-- फाइजर कंपनी --  2800 ₹; 
2-- माडर्ना कंपनी ---- 2715 ₹; 
3-- चीन की साइनोफार्म--5650 ₹;
4-- सिनोवाक ------  1027 ₹;
5-- नोवावेकस -----1114 ₹;
6--- स्पुतनिक वी -- 1145 ₹;
7--- कोवीशील्ड --  फ्री  (  भारत में )",[],[],[],[],India, विश्व में तैयार कोरोना वैक्सीन की रेट लिस्ट।   रुपए में   1   फाइजर कंपनी     2800 ₹  2   माडर्ना कंपनी      2715 ₹  3   चीन की साइनोफार्म  5650 ₹ 4   सिनोवाक         1027 ₹ 5   नोवावेकस      1114 ₹ 6    स्पुतनिक वी    1145 ₹ 7    कोवीशील्ड     फ्री     भारत में  ,2021-09-22 18:00:00
7,hi,False,1440726554414239746,"@timesofindia @NavroopSingh_ इधर भेजने का नाटक मत करियो, फाइजर को लात मार चुके हम लोग",[],[],"['timesofindia', 'NavroopSingh_']",[],India, timesofindia  NavroopSingh  इधर भेजने का नाटक मत करियो  फाइजर को लात मार चुके हम लोग,2021-09-22 17:00:00
8,hi,False,1440721349165535234,"भारत में फाइजर, मॉडर्ना टीके अभी खरीदने की संभावना नहीं है क्योंकि घरेलू विनिर्माण में तेजी आई है: स्रोत https://t.co/xxo8tvbSsG",[],[],[],['https://t.co/xxo8tvbSsG'],India,भारत में फाइजर  मॉडर्ना टीके अभी खरीदने की संभावना नहीं है क्योंकि घरेलू विनिर्माण में तेजी आई है  स्रोत https   t co xxo8tvbSsG,2021-09-22 17:00:00
9,hi,False,1440716562751578124,अमेरिका फाइजर की हाफ बिलियन डोज़ दुनियाभर के निम्न और मध्यम आय वाले देशों को देने के लिए खरीद रहा है। इसे अगले साल इस समय तक भेज दिया जाएगा: अमेरिका के राष्ट्रपति जो बाइडेन https://t.co/YH5tR69CWc,[],[],[],[],India,अमेरिका फाइजर की हाफ बिलियन डोज़ दुनियाभर के निम्न और मध्यम आय वाले देशों को देने के लिए खरीद रहा है। इसे अगले साल इस समय तक भेज दिया जाएगा  अमेरिका के राष्ट्रपति जो बाइडेन https   t co YH5tR69CWc,2021-09-22 17:00:00
10,hi,False,1440715816811466755,संयुक्त राष्ट्र शिखर सम्मेलन में गरीब देशों के लिए 500 मिलियन से अधिक फाइजर वैक्स दान देने के लिए बिडेन https://t.co/bjmttOrNPk,[],[],[],['https://t.co/bjmttOrNPk'],India,संयुक्त राष्ट्र शिखर सम्मेलन में गरीब देशों के लिए 500 मिलियन से अधिक फाइजर वैक्स दान देने के लिए बिडेन https   t co bjmttOrNPk,2021-09-22 17:00:00
